t, viconX, viconY, viconZ, viconXd, viconYd, viconZd, viconRo, viconPi, viconYa, px4X, px4Y, px4Z, px4Xd, px4Yd, px4Zd, px4Ro, px4Pi, px4Ya, px4Lidar, flowX, flowY, flowZ, flowPsr, uwbD, uwbAntId, uwbRspdrId, uwbRqstrId
1502515973.421163797,-1.985560060,-0.368305624,0.216743201,-0.000030736,-0.000045439,-0.000007713,-0.010575626,-0.006411513,1.510365248,0.000000000,0.000000000,0.100000000,0.000000000,0.000000000,-0.070000000,-0.019024089,0.050265482,0.011519173,0.180000000,0.000000000,0.000000000,0.000000000,0.000000000,4.605000019,0.000000000,1.000000000,3.000000000
1502515973.445968628,-1.985542655,-0.368290365,0.216765240,-0.000015683,-0.000038673,-0.000003255,-0.010653458,-0.006339176,1.510332465,0.000000000,0.000000000,0.100000000,0.000000000,0.000000000,-0.070000000,-0.019024089,0.050265482,0.011519173,0.170000000,0.000000000,0.000000000,0.000000000,0.000000000,5.007999897,0.000000000,0.000000000,3.000000000
1502515973.470872164,-1.985562682,-0.368297964,0.216773316,-0.000024698,-0.000040610,0.000009116,-0.010541057,-0.006387307,1.510372281,-0.340000000,-0.080000000,0.080000000,0.000000000,0.000000000,0.000000000,-0.018849556,0.050265482,0.011519173,0.130000000,0.000000000,0.000000000,0.000000000,0.000000000,4.741000175,1.000000000,1.000000000,3.000000000
1502515973.496027231,-1.985562682,-0.368297964,0.216773316,-0.000024698,-0.000040610,0.000009116,-0.010541057,-0.006387307,1.510372281,-1.190000000,3.440000000,0.100000000,0.000000000,0.000000000,0.000000000,-0.018849556,0.050090950,0.011519173,0.140000000,0.000000000,0.000000000,0.000000000,0.000000000,5.159999847,1.000000000,0.000000000,3.000000000
1502515973.537137747,-1.985541224,-0.368288577,0.216762498,0.000005511,-0.000014047,-0.000005262,-0.010528791,-0.006331461,1.510345697,-0.850000000,0.000000000,0.160000000,0.000000000,-0.060000000,-0.010000000,-0.018849556,0.050265482,0.011519173,0.140000000,0.000000000,0.000000000,0.000000000,0.000000000,4.604000092,0.000000000,1.000000000,3.000000000
1502515973.562162638,-1.985528350,-0.368295759,0.216760844,0.000021176,-0.000039349,0.000002070,-0.010682900,-0.006241825,1.510348082,-0.850000000,0.000000000,0.160000000,0.000000000,-0.060000000,-0.010000000,-0.018849556,0.050265482,0.011519173,0.170000000,0.000000000,0.000000000,0.000000000,0.000000000,5.002999783,0.000000000,0.000000000,3.000000000
1502515973.587122679,-1.985528350,-0.368295759,0.216760844,0.000021176,-0.000039349,0.000002070,-0.010682900,-0.006241825,1.510348082,-0.720000000,0.210000000,0.150000000,0.080000000,-0.050000000,0.050000000,-0.019024089,0.050090950,0.011344640,0.120000000,0.000000000,0.000000000,0.000000000,0.000000000,4.736999989,1.000000000,1.000000000,3.000000000
1502515973.612404823,-1.985558629,-0.368312895,0.216756612,-0.000016988,-0.000044328,0.000012636,-0.010542753,-0.006385289,1.510404110,-0.690000000,0.230000000,0.150000000,0.120000000,-0.050000000,0.080000000,-0.019024089,0.050090950,0.010646508,0.140000000,0.000000000,0.000000000,0.000000000,0.000000000,5.156000137,1.000000000,0.000000000,3.000000000
1502515973.653553247,-1.985551238,-0.368290037,0.216788039,0.000014025,-0.000021780,0.000066060,-0.010558459,-0.006313513,1.510380387,-0.690000000,0.230000000,0.150000000,0.120000000,-0.050000000,0.080000000,-0.018849556,0.050090950,0.010821041,0.140000000,0.000000000,0.000000000,0.000000000,0.000000000,4.710999966,0.000000000,0.000000000,2.000000000
1502515973.653666735,-1.985551238,-0.368290037,0.216788039,0.000014025,-0.000021780,0.000066060,-0.010558459,-0.006313513,1.510380387,-0.690000000,0.230000000,0.150000000,0.120000000,-0.050000000,0.080000000,-0.018849556,0.050090950,0.010821041,0.140000000,0.000000000,0.000000000,0.000000000,0.000000000,4.609000206,0.000000000,1.000000000,3.000000000
1502515973.678000927,-1.985531449,-0.368280470,0.216788024,0.000029930,0.000018484,0.000072644,-0.010582241,-0.006256791,1.510348678,-0.720000000,0.260000000,0.130000000,0.060000000,-0.030000000,0.000000000,-0.019024089,0.050265482,0.011519173,0.170000000,0.000000000,0.000000000,0.000000000,0.000000000,4.296999931,0.000000000,1.000000000,2.000000000
1502515973.678066254,-1.985531449,-0.368280470,0.216788024,0.000029930,0.000018484,0.000072644,-0.010582241,-0.006256791,1.510348678,-0.720000000,0.260000000,0.130000000,0.060000000,-0.030000000,0.000000000,-0.019024089,0.050265482,0.011519173,0.170000000,0.000000000,0.000000000,0.000000000,0.000000000,5.007999897,0.000000000,0.000000000,3.000000000
1502515973.703129292,-1.985545397,-0.368307024,0.216759607,0.000030881,0.000001725,0.000050958,-0.010570928,-0.006394015,1.510333538,-0.760000000,0.300000000,0.100000000,-0.030000000,-0.010000000,-0.120000000,-0.019024089,0.050265482,0.012566371,0.140000000,0.000000000,0.000000000,0.000000000,0.000000000,4.533999920,1.000000000,0.000000000,2.000000000
1502515973.703193903,-1.985545397,-0.368307024,0.216759607,0.000030881,0.000001725,0.000050958,-0.010570928,-0.006394015,1.510333538,-0.760000000,0.300000000,0.100000000,-0.030000000,-0.010000000,-0.120000000,-0.019024089,0.050265482,0.012566371,0.140000000,0.000000000,0.000000000,0.000000000,0.000000000,4.738999844,1.000000000,1.000000000,3.000000000
