t, viconX, viconY, viconZ, viconXd, viconYd, viconZd, viconRo, viconPi, viconYa, px4X, px4Y, px4Z, px4Xd, px4Yd, px4Zd, flowX, flowY, flowZ, flowPsr, uwbD, uwbAntId, uwbRqstrId
1501404572.768608570,-0.502224386,-1.906521440,0.215729922,0.000020240,0.000110272,-0.000024870,0.003607693,-0.009594387,1.510409355,-1.912330389,-0.850149453,0.189999998,-0.155925229,-0.015922116,-0.025277011,0.000000000,0.000000000,0.000000000,49.020160675,5.131000042,0.000000000,2.000000000
1501404572.784648895,-0.502184629,-1.906479001,0.215693533,-0.000006366,0.000093046,-0.000062792,0.003679575,-0.009634173,1.510493755,-1.912330389,-0.850149453,0.189999998,-0.155925229,-0.015922116,-0.025277011,0.000000000,0.000000000,0.000000000,49.020160675,5.230000019,1.000000000,2.000000000
1501404572.800385714,-0.502184629,-1.906479001,0.215693533,-0.000006366,0.000093046,-0.000062792,0.003679575,-0.009634173,1.510493755,-1.912330389,-0.850149453,0.189999998,-0.155925229,-0.015922116,-0.025277011,0.000000000,0.000000000,0.000000000,48.960784912,4.482999802,16.000000000,1.000000000
1501404572.816556931,-0.502184629,-1.906479001,0.215693533,-0.000006366,0.000093046,-0.000062792,0.003679575,-0.009634173,1.510493755,-1.912330389,-0.850149453,0.189999998,-0.155925229,-0.015922116,-0.025277011,0.000000000,0.000000000,0.000000000,48.960784912,4.460999966,17.000000000,1.000000000
1501404572.849169016,-0.502194464,-1.906546950,0.215744302,-0.000021422,0.000033265,-0.000039863,0.003686135,-0.010096250,1.510359406,-2.013528824,-0.264609367,0.170000002,-0.155133188,-0.011289708,0.037716784,0.000000000,0.000000000,0.000000000,48.845657349,4.991000175,17.000000000,2.000000000
1501404572.880281687,-0.502191961,-1.906498671,0.215747073,-0.000043069,0.000023554,-0.000025416,0.003819993,-0.009758601,1.510432720,-2.013528824,-0.264609367,0.170000002,-0.155133188,-0.011289708,0.037716784,0.000000000,0.000000000,0.000000000,48.960704803,4.732999802,0.000000000,1.000000000
1501404572.899972916,-0.502191961,-1.906498671,0.215747073,-0.000043069,0.000023554,-0.000025416,0.003819993,-0.009758601,1.510432720,-2.010796785,0.013022526,0.219999999,-0.080496229,0.003826816,0.108238041,0.000000000,0.000000000,0.000000000,48.938621521,4.611999989,1.000000000,1.000000000
1501404572.912862062,-0.502191961,-1.906498671,0.215747073,-0.000043069,0.000023554,-0.000025416,0.003819993,-0.009758601,1.510432720,-2.010796785,0.013022526,0.219999999,-0.080496229,0.003826816,0.108238041,0.000000000,0.000000000,0.000000000,48.938621521,5.135000229,0.000000000,2.000000000
1501404572.928870440,-0.502191961,-1.906498671,0.215747073,-0.000043069,0.000023554,-0.000025416,0.003819993,-0.009758601,1.510432720,-2.010796785,0.013022526,0.219999999,-0.080496229,0.003826816,0.108238041,0.000000000,0.000000000,0.000000000,48.938621521,5.222000122,1.000000000,2.000000000
1501404572.944596529,-0.502176821,-1.906526685,0.215725496,-0.000039556,-0.000001780,-0.000015874,0.003682432,-0.009811972,1.510366201,-2.035925627,0.150193423,0.140000001,-0.163947538,0.026714284,-0.103399031,0.000000000,0.000000000,0.000000000,48.981857300,4.447999954,16.000000000,1.000000000
1501404572.976801872,-0.502204835,-1.906519175,0.215716779,-0.000054401,-0.000015848,-0.000028207,0.003699091,-0.009771314,1.510207772,-2.035925627,0.150193423,0.140000001,-0.163947538,0.026714284,-0.103399031,0.000000000,0.000000000,0.000000000,49.025749207,5.014999866,16.000000000,2.000000000
1501404572.993224144,-0.502204835,-1.906519175,0.215716779,-0.000054401,-0.000015848,-0.000028207,0.003699091,-0.009771314,1.510207772,-2.014255762,0.136136517,0.189999998,-0.106153145,0.031037744,-0.296283633,0.000000000,0.000000000,0.000000000,48.921195984,4.997000217,17.000000000,2.000000000
1501404573.024228811,-0.502193570,-1.906462312,0.215746388,-0.000056510,0.000037417,-0.000031431,0.003669834,-0.009841283,1.510557890,-2.014255762,0.136136517,0.189999998,-0.106153145,0.031037744,-0.296283633,0.000000000,0.000000000,0.000000000,48.907569885,4.697000027,0.000000000,1.000000000
1501404573.040457249,-0.502193570,-1.906462312,0.215746388,-0.000056510,0.000037417,-0.000031431,0.003669834,-0.009841283,1.510557890,-2.014255762,0.136136517,0.189999998,-0.106153145,0.031037744,-0.296283633,0.000000000,0.000000000,0.000000000,48.907569885,4.607999802,1.000000000,1.000000000
1501404573.072803259,-0.502192318,-1.906497359,0.215702131,-0.000018934,0.000038913,-0.000036425,0.003689962,-0.009724190,1.510466456,-1.978923321,0.151416510,0.189999998,0.002521652,0.037538480,-0.383334219,0.000000000,0.000000000,0.000000000,48.981452942,5.227000237,1.000000000,2.000000000
1501404573.088701725,-0.502192318,-1.906497359,0.215702131,-0.000018934,0.000038913,-0.000036425,0.003689962,-0.009724190,1.510466456,-1.978923321,0.151416510,0.189999998,0.002521652,0.037538480,-0.383334219,0.000000000,0.000000000,0.000000000,49.052944183,4.482999802,16.000000000,1.000000000
1501404573.104580879,-0.502192318,-1.906497359,0.215702131,-0.000018934,0.000038913,-0.000036425,0.003689962,-0.009724190,1.510466456,-1.970051765,0.142890692,0.170000002,0.021202153,0.036579158,-0.460378438,0.000000000,0.000000000,0.000000000,49.052944183,4.492000103,17.000000000,1.000000000
1501404573.120766401,-0.502214611,-1.906504512,0.215745121,-0.000021707,0.000039689,-0.000012236,0.003732122,-0.009712495,1.510362029,-1.970051765,0.142890692,0.170000002,0.021202153,0.036579158,-0.460378438,0.000000000,0.000000000,0.000000000,49.052944183,5.026000023,16.000000000,2.000000000
1501404573.136837721,-0.502214611,-1.906504512,0.215745121,-0.000021707,0.000039689,-0.000012236,0.003732122,-0.009712495,1.510362029,-1.970051765,0.142890692,0.170000002,0.021202153,0.036579158,-0.460378438,0.000000000,0.000000000,0.000000000,49.049156189,4.995999813,17.000000000,2.000000000
1501404573.168414593,-0.502188385,-1.906500340,0.215716854,0.000000785,0.000025903,-0.000021681,0.003643030,-0.009811420,1.510403752,-1.934762836,0.231225312,0.149999991,0.112169445,0.044252265,-0.442898989,0.000000000,0.000000000,0.000000000,48.962661743,4.685999870,0.000000000,1.000000000
1501404573.200752497,-0.502170324,-1.906497598,0.215718448,0.000021699,0.000023336,-0.000025538,0.003633029,-0.009724507,1.510486603,-1.934762836,0.231225312,0.149999991,0.112169445,0.044252265,-0.442898989,0.000000000,0.000000000,0.000000000,48.893131256,5.135000229,0.000000000,2.000000000
1501404573.216566086,-0.502181649,-1.906502962,0.215719551,0.000026170,0.000015050,-0.000027021,0.003671338,-0.009830421,1.510341167,-1.934762836,0.231225312,0.149999991,0.112169445,0.044252265,-0.442898989,0.000000000,0.000000000,0.000000000,48.893131256,5.223999977,1.000000000,2.000000000
1501404573.232496738,-0.502181649,-1.906502962,0.215719551,0.000026170,0.000015050,-0.000027021,0.003671338,-0.009830421,1.510341167,-1.916859150,0.216833815,0.229999989,0.137684390,0.038360629,-0.419996262,0.000000000,0.000000000,0.000000000,49.677940369,4.487999916,16.000000000,1.000000000
1501404573.248721123,-0.502181649,-1.906502962,0.215719551,0.000026170,0.000015050,-0.000027021,0.003671338,-0.009830421,1.510341167,-1.916859150,0.216833815,0.229999989,0.137684390,0.038360629,-0.419996262,0.000000000,0.000000000,0.000000000,49.677940369,4.499000072,17.000000000,1.000000000
1501404573.264662027,-0.502224386,-1.906495571,0.215696245,-0.000041076,0.000010668,-0.000060964,0.003532821,-0.009608570,1.510502577,-1.916859150,0.216833815,0.229999989,0.137684390,0.038360629,-0.419996262,0.000000000,0.000000000,0.000000000,90.830261230,5.019999981,16.000000000,2.000000000
1501404573.281013966,-0.502204835,-1.906526208,0.215707988,-0.000060357,-0.000040142,-0.000074090,0.003626511,-0.009899666,1.510376811,-1.908530712,0.235320762,0.269999981,0.140546903,0.039574146,-0.414903164,0.000000000,0.000000000,0.000000000,90.830261230,4.999000072,17.000000000,2.000000000
1501404573.312524557,-0.502204835,-1.906526208,0.215707988,-0.000060357,-0.000040142,-0.000074090,0.003626511,-0.009899666,1.510376811,-1.908530712,0.235320762,0.269999981,0.140546903,0.039574146,-0.414903164,0.000000000,0.000000000,0.000000000,90.771057129,4.699999809,0.000000000,1.000000000
1501404573.328493595,-0.502204835,-1.906526208,0.215707988,-0.000060357,-0.000040142,-0.000074090,0.003626511,-0.009899666,1.510376811,-1.900279403,0.270435393,0.149999991,0.145220578,0.039404880,-0.312878042,0.000000000,0.000000000,0.000000000,90.914245605,4.622000217,1.000000000,1.000000000
1501404573.344846010,-0.502204835,-1.906526208,0.215707988,-0.000060357,-0.000040142,-0.000074090,0.003626511,-0.009899666,1.510376811,-1.900279403,0.270435393,0.149999991,0.145220578,0.039404880,-0.312878042,0.000000000,0.000000000,0.000000000,90.914245605,5.138000011,0.000000000,2.000000000
1501404573.361078024,-0.502167344,-1.906499863,0.215705663,-0.000005573,-0.000018372,-0.000040668,0.003567407,-0.009802307,1.510615110,-1.900279403,0.270435393,0.149999991,0.145220578,0.039404880,-0.312878042,0.000000000,0.000000000,0.000000000,91.016738892,5.217999935,1.000000000,2.000000000
1501404573.376686811,-0.502167344,-1.906499863,0.215705663,-0.000005573,-0.000018372,-0.000040668,0.003567407,-0.009802307,1.510615110,-1.897638083,0.270680517,0.170000002,0.133505493,0.037108257,-0.317235112,0.000000000,0.000000000,0.000000000,91.016738892,4.453000069,16.000000000,1.000000000
1501404573.392717361,-0.502167344,-1.906499863,0.215705663,-0.000005573,-0.000018372,-0.000040668,0.003567407,-0.009802307,1.510615110,-1.897638083,0.270680517,0.170000002,0.133505493,0.037108257,-0.317235112,0.000000000,0.000000000,0.000000000,91.079826355,4.495999813,17.000000000,1.000000000
1501404573.408778429,-0.502207756,-1.906495333,0.215711564,-0.000012792,0.000000370,-0.000040988,0.003662423,-0.009546183,1.510479093,-1.897638083,0.270680517,0.170000002,0.133505493,0.037108257,-0.317235112,0.000000000,0.000000000,0.000000000,91.079826355,5.013999939,16.000000000,2.000000000
1501404573.426913023,-0.502207756,-1.906495333,0.215711564,-0.000012792,0.000000370,-0.000040988,0.003662423,-0.009546183,1.510479093,-1.897638083,0.270680517,0.170000002,0.133505493,0.037108257,-0.317235112,0.000000000,0.000000000,0.000000000,90.778739929,4.992000103,17.000000000,2.000000000
1501404573.459401369,-0.502193689,-1.906495452,0.215750158,0.000023056,0.000016138,0.000048311,0.003663597,-0.009739581,1.510506988,-1.890513301,0.297684908,0.119999997,0.135148123,0.038491152,-0.254481971,0.000000000,0.000000000,0.000000000,90.743270874,4.699999809,0.000000000,1.000000000
1501404573.472542048,-0.502193689,-1.906495452,0.215750158,0.000023056,0.000016138,0.000048311,0.003663597,-0.009739581,1.510506988,-1.890513301,0.297684908,0.119999997,0.135148123,0.038491152,-0.254481971,0.000000000,0.000000000,0.000000000,90.743270874,4.578999996,1.000000000,1.000000000
1501404573.488532066,-0.502170026,-1.906498909,0.215696812,0.000041592,0.000014833,0.000017852,0.003612081,-0.009857868,1.510393143,-1.890513301,0.297684908,0.119999997,0.135148123,0.038491152,-0.254481971,0.000000000,0.000000000,0.000000000,90.743270874,5.130000114,0.000000000,2.000000000
1501404573.504701376,-0.502170026,-1.906498909,0.215696812,0.000041592,0.000014833,0.000017852,0.003612081,-0.009857868,1.510393143,-1.889903069,0.295301706,0.129999995,0.126273200,0.033452395,-0.206859842,0.000000000,0.000000000,0.000000000,90.691780090,5.230000019,1.000000000,2.000000000
1501404573.520509243,-0.502170026,-1.906498909,0.215696812,0.000041592,0.000014833,0.000017852,0.003612081,-0.009857868,1.510393143,-1.889903069,0.295301706,0.129999995,0.126273200,0.033452395,-0.206859842,0.000000000,0.000000000,0.000000000,90.691780090,4.446000099,16.000000000,1.000000000
1501404573.568616629,-0.502170026,-1.906498909,0.215696812,0.000041592,0.000014833,0.000017852,0.003612081,-0.009857868,1.510393143,-1.887551785,0.316243768,0.170000002,0.118538804,0.038044050,-0.188961849,0.000000000,0.000000000,0.000000000,93.080062866,4.989999771,17.000000000,2.000000000
1501404573.600490808,-0.502234697,-1.906550884,0.215716943,-0.000084770,-0.000051001,0.000037133,0.003643692,-0.009442705,1.510172844,-1.884355187,0.321105301,0.229999989,0.113856301,0.036710341,-0.164832875,0.000000000,0.000000000,0.000000000,92.953491211,4.697999954,0.000000000,1.000000000
1501404573.616420031,-0.502165675,-1.906511307,0.215715110,0.000007409,-0.000028067,0.000034466,0.003534643,-0.009963886,1.510576487,-1.884355187,0.321105301,0.229999989,0.113856301,0.036710341,-0.164832875,0.000000000,0.000000000,0.000000000,92.953491211,4.618000031,1.000000000,1.000000000
1501404573.632619858,-0.502157927,-1.906482458,0.215746269,0.000044060,-0.000002821,0.000055471,0.003702146,-0.009772670,1.510460854,-1.884355187,0.321105301,0.229999989,0.113856301,0.036710341,-0.164832875,0.000000000,0.000000000,0.000000000,92.976371765,5.139999866,0.000000000,2.000000000
1501404573.648838758,-0.502157927,-1.906482458,0.215746269,0.000044060,-0.000002821,0.000055471,0.003702146,-0.009772670,1.510460854,-1.889920950,0.322115570,0.199999988,0.097478256,0.035887673,-0.131590202,0.000000000,0.000000000,0.000000000,92.976371765,5.229000092,1.000000000,2.000000000
1501404573.664820194,-0.502157927,-1.906482458,0.215746269,0.000044060,-0.000002821,0.000055471,0.003702146,-0.009772670,1.510460854,-1.889920950,0.322115570,0.199999988,0.097478256,0.035887673,-0.131590202,0.000000000,0.000000000,0.000000000,93.255775452,4.479000092,16.000000000,1.000000000
1501404573.680866718,-0.502174020,-1.906571865,0.215732351,0.000041618,-0.000121038,0.000044006,0.003718784,-0.009778195,1.509935617,-1.889920950,0.322115570,0.199999988,0.097478256,0.035887673,-0.131590202,0.000000000,0.000000000,0.000000000,93.255775452,4.461999893,17.000000000,1.000000000
1501404573.696542501,-0.502174020,-1.906571865,0.215732351,0.000041618,-0.000121038,0.000044006,0.003718784,-0.009778195,1.509935617,-1.889920950,0.322115570,0.199999988,0.097478256,0.035887673,-0.131590202,0.000000000,0.000000000,0.000000000,93.211997986,5.013000011,16.000000000,2.000000000
1501404573.713075638,-0.502148628,-1.906500936,0.215709120,0.000108663,-0.000103919,0.000020305,0.003530435,-0.009948773,1.510400534,-1.889920950,0.322115570,0.199999988,0.097478256,0.035887673,-0.131590202,0.000000000,0.000000000,0.000000000,93.211997986,5.004000187,17.000000000,2.000000000
1501404573.744375706,-0.502209723,-1.906562090,0.215731442,0.000066698,-0.000115390,-0.000002702,0.003628474,-0.009638090,1.510361433,-1.895118713,0.345720738,0.119999997,0.083047338,0.043124218,-0.098383583,0.000000000,0.000000000,0.000000000,92.993446350,4.697999954,0.000000000,1.000000000
1501404573.776721954,-0.502184212,-1.906519055,0.215720639,0.000049644,-0.000096008,-0.000013589,0.003692162,-0.009925809,1.510370374,-1.898733377,0.343977422,0.179999992,0.071735702,0.039203655,-0.075385466,0.000000000,0.000000000,0.000000000,93.074302673,5.136000156,0.000000000,2.000000000
1501404573.792597532,-0.502184212,-1.906519055,0.215720639,0.000049644,-0.000096008,-0.000013589,0.003692162,-0.009925809,1.510370374,-1.898733377,0.343977422,0.179999992,0.071735702,0.039203655,-0.075385466,0.000000000,0.000000000,0.000000000,93.049392700,5.222000122,1.000000000,2.000000000
1501404573.808650017,-0.502202272,-1.906523108,0.215705007,0.000011452,-0.000046926,-0.000035135,0.003614036,-0.009564981,1.510416269,-1.898733377,0.343977422,0.179999992,0.071735702,0.039203655,-0.075385466,0.000000000,0.000000000,0.000000000,93.049392700,4.486999989,16.000000000,1.000000000
1501404573.824885845,-0.502202272,-1.906523108,0.215705007,0.000011452,-0.000046926,-0.000035135,0.003614036,-0.009564981,1.510416269,-1.899502397,0.343731165,0.149999991,0.064037465,0.039426018,-0.076337419,0.000000000,0.000000000,0.000000000,93.251899719,4.500999928,17.000000000,1.000000000
1501404573.840596437,-0.502202272,-1.906523108,0.215705007,0.000011452,-0.000046926,-0.000035135,0.003614036,-0.009564981,1.510416269,-1.899502397,0.343731165,0.149999991,0.064037465,0.039426018,-0.076337419,0.000000000,0.000000000,0.000000000,93.251899719,5.013000011,16.000000000,2.000000000
1501404573.856503963,-0.502139270,-1.906478882,0.215743825,0.000035711,0.000020685,-0.000010338,0.003709699,-0.009871737,1.510539651,-1.899502397,0.343731165,0.149999991,0.064037465,0.039426018,-0.076337419,0.000000000,0.000000000,0.000000000,93.251899719,4.991000175,17.000000000,2.000000000
1501404573.888642073,-0.502139270,-1.906478882,0.215743825,0.000035711,0.000020685,-0.000010338,0.003709699,-0.009871737,1.510539651,-1.903255820,0.344844431,0.170000002,0.053584117,0.037978228,-0.067053571,0.000000000,0.000000000,0.000000000,93.190284729,4.696000099,0.000000000,1.000000000
1501404573.904306650,-0.502139270,-1.906478882,0.215743825,0.000035711,0.000020685,-0.000010338,0.003709699,-0.009871737,1.510539651,-1.903255820,0.344844431,0.170000002,0.053584117,0.037978228,-0.067053571,0.000000000,0.000000000,0.000000000,93.170181274,4.614999771,1.000000000,1.000000000
1501404573.920675755,-0.502168000,-1.906547785,0.215801403,0.000044311,-0.000015755,0.000077703,0.003862047,-0.010012384,1.510000229,-1.898849130,0.342336893,0.179999992,0.055924874,0.033991460,-0.065025285,0.000000000,0.000000000,0.000000000,93.170181274,5.135000229,0.000000000,2.000000000
1501404573.936748981,-0.502189577,-1.906489372,0.215750545,0.000027248,0.000017603,0.000093491,0.003557628,-0.009847356,1.510604620,-1.898849130,0.342336893,0.179999992,0.055924874,0.033991460,-0.065025285,0.000000000,0.000000000,0.000000000,92.928565979,5.222000122,1.000000000,2.000000000
1501404573.952560902,-0.502189577,-1.906489372,0.215750545,0.000027248,0.000017603,0.000093491,0.003557628,-0.009847356,1.510604620,-1.898849130,0.342336893,0.179999992,0.055924874,0.033991460,-0.065025285,0.000000000,0.000000000,0.000000000,92.928565979,4.479000092,16.000000000,1.000000000
1501404573.968866348,-0.502182186,-1.906536102,0.215733737,0.000020767,-0.000005773,0.000086573,0.003753158,-0.009762466,1.510532022,-1.898849130,0.342336893,0.179999992,0.055924874,0.033991460,-0.065025285,0.000000000,0.000000000,0.000000000,93.020835876,4.456999779,17.000000000,1.000000000
1501404573.984851122,-0.502178848,-1.906529188,0.215726644,0.000018637,-0.000017264,0.000071676,0.003627948,-0.009698151,1.510517359,-1.898849130,0.342336893,0.179999992,0.055924874,0.033991460,-0.065025285,0.000000000,0.000000000,0.000000000,93.020835876,5.018000126,16.000000000,2.000000000
1501404574.000546455,-0.502178848,-1.906529188,0.215726644,0.000018637,-0.000017264,0.000071676,0.003627948,-0.009698151,1.510517359,-1.902688265,0.355416626,0.239999995,0.043329924,0.038790334,-0.066538796,0.000000000,0.000000000,0.000000000,93.211891174,4.999000072,17.000000000,2.000000000
1501404574.032644033,-0.502151012,-1.906473160,0.215756848,0.000046491,0.000033944,0.000090645,0.003642408,-0.009783548,1.510457754,-1.902688265,0.355416626,0.239999995,0.043329924,0.038790334,-0.066538796,0.000000000,0.000000000,0.000000000,93.214134216,4.688000202,0.000000000,1.000000000
1501404574.048318386,-0.502151012,-1.906473160,0.215756848,0.000046491,0.000033944,0.000090645,0.003642408,-0.009783548,1.510457754,-1.897031426,0.364667863,0.179999992,0.047456566,0.040566318,-0.066406131,0.000000000,0.000000000,0.000000000,93.214134216,4.616000175,1.000000000,1.000000000
1501404574.064728022,-0.502185583,-1.906499267,0.215732828,0.000031145,0.000047062,0.000078612,0.003635029,-0.009804145,1.510516405,-1.897031426,0.364667863,0.179999992,0.047456566,0.040566318,-0.066406131,0.000000000,0.000000000,0.000000000,92.784820557,5.135000229,0.000000000,2.000000000
1501404574.080599546,-0.502185583,-1.906499267,0.215732828,0.000031145,0.000047062,0.000078612,0.003635029,-0.009804145,1.510516405,-1.897031426,0.364667863,0.179999992,0.047456566,0.040566318,-0.066406131,0.000000000,0.000000000,0.000000000,92.784820557,5.222000122,1.000000000,2.000000000
1501404574.096277952,-0.502185583,-1.906499267,0.215732828,0.000031145,0.000047062,0.000078612,0.003635029,-0.009804145,1.510516405,-1.899086356,0.363573462,0.179999992,0.038583186,0.037811410,-0.066280656,0.000000000,0.000000000,0.000000000,92.998527527,4.491000175,16.000000000,1.000000000
1501404574.128526449,-0.502169549,-1.906487346,0.215737835,0.000034253,0.000091668,0.000068809,0.003610302,-0.009706136,1.510412455,-1.899086356,0.363573462,0.179999992,0.038583186,0.037811410,-0.066280656,0.000000000,0.000000000,0.000000000,93.210601807,5.012000084,16.000000000,2.000000000
1501404574.144505501,-0.502174735,-1.906508088,0.215736419,0.000019635,0.000062443,0.000072708,0.003759724,-0.009804164,1.510367513,-1.902316928,0.369480968,0.239999995,0.032041248,0.039242931,-0.054006696,0.000000000,0.000000000,0.000000000,93.210601807,4.991000175,17.000000000,2.000000000
1501404574.176563263,-0.502203763,-1.906479836,0.215736344,-0.000013019,0.000084886,0.000060539,0.003533749,-0.009789960,1.510470748,-1.902316928,0.369480968,0.239999995,0.032041248,0.039242931,-0.054006696,0.000000000,0.000000000,0.000000000,93.399032593,4.698999882,0.000000000,1.000000000
1501404574.194683313,-0.502203763,-1.906479836,0.215736344,-0.000013019,0.000084886,0.000060539,0.003533749,-0.009789960,1.510470748,-1.901776314,0.369811922,0.149999991,0.030056531,0.037590973,-0.050258558,0.000000000,0.000000000,0.000000000,93.491310120,4.580999851,1.000000000,1.000000000
1501404574.228556156,-0.502220750,-1.906545401,0.215740368,-0.000059912,0.000047059,0.000036914,0.003633417,-0.009808974,1.510103464,-1.901776314,0.369811922,0.149999991,0.030056531,0.037590973,-0.050258558,0.000000000,0.000000000,0.000000000,93.288772583,5.225999832,1.000000000,2.000000000
1501404574.240653753,-0.502169430,-1.906514406,0.215752214,-0.000039469,0.000030750,0.000045688,0.003747605,-0.009857709,1.510526776,-1.901776314,0.369811922,0.149999991,0.030056531,0.037590973,-0.050258558,0.000000000,0.000000000,0.000000000,93.288772583,4.440999985,16.000000000,1.000000000
1501404574.256461859,-0.502192855,-1.906525731,0.215726942,-0.000027997,-0.000002839,-0.000005217,0.003715497,-0.009675360,1.510395169,-1.905900717,0.369151950,0.149999991,0.024443239,0.035333589,-0.032231856,0.000000000,0.000000000,0.000000000,93.184280396,4.455999851,17.000000000,1.000000000
1501404574.272543669,-0.502192855,-1.906525731,0.215726942,-0.000027997,-0.000002839,-0.000005217,0.003715497,-0.009675360,1.510395169,-1.905900717,0.369151950,0.149999991,0.024443239,0.035333589,-0.032231856,0.000000000,0.000000000,0.000000000,93.184280396,5.015999794,16.000000000,2.000000000
1501404574.288756609,-0.502192855,-1.906525731,0.215726942,-0.000027997,-0.000002839,-0.000005217,0.003715497,-0.009675360,1.510395169,-1.905900717,0.369151950,0.149999991,0.024443239,0.035333589,-0.032231856,0.000000000,0.000000000,0.000000000,93.184280396,4.997000217,17.000000000,2.000000000
1501404574.320833445,-0.502243519,-1.906491637,0.215708777,-0.000087317,-0.000001695,-0.000061797,0.003566445,-0.009580879,1.510480762,-1.901643634,0.378675520,0.170000002,0.028801922,0.036699872,-0.020057041,0.000000000,0.000000000,0.000000000,93.151321411,4.691999912,0.000000000,1.000000000
1501404574.368697166,-0.502181947,-1.906537175,0.215714261,-0.000035256,-0.000039473,-0.000083617,0.003533281,-0.009803879,1.510213256,-1.898726463,0.375649393,0.189999998,0.030692153,0.033310384,-0.018920822,0.000000000,0.000000000,0.000000000,93.423980713,5.227000237,1.000000000,2.000000000
1501404574.384330750,-0.502171993,-1.906548977,0.215734586,-0.000016001,-0.000076341,-0.000066777,0.003712743,-0.009828283,1.510367751,-1.898726463,0.375649393,0.189999998,0.030692153,0.033310384,-0.018920822,0.000000000,0.000000000,0.000000000,93.423980713,4.480000019,16.000000000,1.000000000
1501404574.432599783,-0.502178609,-1.906544328,0.215728641,-0.000007110,-0.000100037,-0.000058182,0.003661961,-0.009674373,1.510589719,-1.897496104,0.380832285,0.189999998,0.028363643,0.034003682,-0.021155879,0.000000000,0.000000000,0.000000000,93.292098999,4.993999958,17.000000000,2.000000000
1501404574.464614391,-0.502193213,-1.906496644,0.215766922,-0.000010223,-0.000106400,0.000017909,0.003584799,-0.009895756,1.510407209,-1.897496104,0.380832285,0.189999998,0.028363643,0.034003682,-0.021155879,0.000000000,0.000000000,0.000000000,93.245307922,4.684999943,0.000000000,1.000000000
