t, viconX, viconY, viconZ, viconXd, viconYd, viconZd, viconRo, viconPi, viconYa, px4X, px4Y, px4Z, px4Xd, px4Yd, px4Zd, flowX, flowY, flowZ, flowPsr, uwbD, uwbAntId, uwbRspdrId, uwbRqstrId
1501485618.260372639,0.155008852,-2.093814850,0.206115946,0.000001119,-0.000033858,0.000031358,0.003888371,0.006710057,1.609752297,-1.982606888,-0.112669066,0.129999995,0.000084330,-0.000245243,-0.053714577,0.000000000,0.000000000,0.000000000,86.453559875,2.358000040,0.000000000,1.000000000,2.000000000
1501485618.261538506,0.155008852,-2.093814850,0.206115946,0.000001119,-0.000033858,0.000031358,0.003888371,0.006710057,1.609752297,-1.982606888,-0.112669066,0.129999995,0.000084330,-0.000245243,-0.053714577,0.000000000,0.000000000,0.000000000,86.453559875,2.811300039,0.000000000,0.000000000,3.000000000
1501485618.285499811,0.155037746,-2.093797207,0.206060052,0.000027221,0.000007706,0.000009967,0.004073836,0.006712787,1.609419465,-1.982606888,-0.112669066,0.129999995,0.000084330,-0.000245243,-0.053714577,0.000000000,0.000000000,0.000000000,86.822914124,2.354599953,1.000000000,0.000000000,2.000000000
1501485618.285597324,0.155037746,-2.093797207,0.206060052,0.000027221,0.000007706,0.000009967,0.004073836,0.006712787,1.609419465,-1.982606888,-0.112669066,0.129999995,0.000084330,-0.000245243,-0.053714577,0.000000000,0.000000000,0.000000000,86.822914124,2.799000025,1.000000000,1.000000000,3.000000000
1501485618.310425997,0.155046225,-2.093836069,0.206088871,0.000057218,-0.000000198,0.000023337,0.004011405,0.006723632,1.609501004,-1.982684851,-0.112913132,0.149999991,0.000475940,-0.000115876,-0.055380736,0.000000000,0.000000000,0.000000000,86.820533752,2.904999971,1.000000000,0.000000000,3.000000000
1501485618.310883760,0.155046225,-2.093836069,0.206088871,0.000057218,-0.000000198,0.000023337,0.004011405,0.006723632,1.609501004,-1.982684851,-0.112913132,0.149999991,0.000475940,-0.000115876,-0.055380736,0.000000000,0.000000000,0.000000000,86.820533752,2.492599964,1.000000000,1.000000000,2.000000000
1501485618.352005959,0.155021995,-2.093841314,0.206086233,0.000055200,-0.000036025,0.000057261,0.003929098,0.006845504,1.609598279,-1.982664466,-0.113186881,0.189999998,0.000397440,-0.000498756,-0.058102872,0.000000000,0.000000000,0.000000000,86.653106689,2.471999884,0.000000000,0.000000000,2.000000000
1501485618.352069139,0.155021995,-2.093841314,0.206086233,0.000055200,-0.000036025,0.000057261,0.003929098,0.006845504,1.609598279,-1.982664466,-0.113186881,0.189999998,0.000397440,-0.000498756,-0.058102872,0.000000000,0.000000000,0.000000000,86.653106689,2.923300028,0.000000000,1.000000000,3.000000000
1501485618.378464937,0.155021995,-2.093841314,0.206086233,0.000055200,-0.000036025,0.000057261,0.003929098,0.006845504,1.609598279,-1.982664466,-0.113186881,0.189999998,0.000397440,-0.000498756,-0.058102872,0.000000000,0.000000000,0.000000000,86.649726868,2.390000105,0.000000000,1.000000000,2.000000000
1501485618.378495216,0.155021995,-2.093841314,0.206086233,0.000055200,-0.000036025,0.000057261,0.003929098,0.006845504,1.609598279,-1.982664466,-0.113186881,0.189999998,0.000397440,-0.000498756,-0.058102872,0.000000000,0.000000000,0.000000000,86.649726868,2.884299994,0.000000000,0.000000000,3.000000000
1501485618.401409626,0.155003607,-2.093836069,0.206074417,0.000031239,-0.000034602,0.000043964,0.003985316,0.006773996,1.609668136,-1.982890844,-0.113608599,0.149999991,0.000410410,-0.000464843,-0.063222148,0.000000000,0.000000000,0.000000000,86.649726868,2.357599974,1.000000000,0.000000000,2.000000000
1501485618.401473761,0.155003607,-2.093836069,0.206074417,0.000031239,-0.000034602,0.000043964,0.003985316,0.006773996,1.609668136,-1.982890844,-0.113608599,0.149999991,0.000410410,-0.000464843,-0.063222148,0.000000000,0.000000000,0.000000000,86.649726868,2.832999945,1.000000000,1.000000000,3.000000000
1501485618.425889015,0.155023634,-2.093875408,0.206089631,0.000032676,-0.000075216,0.000048675,0.003893272,0.006706388,1.609561920,-1.982890844,-0.113608599,0.149999991,0.000410410,-0.000464843,-0.063222148,0.000000000,0.000000000,0.000000000,86.569030762,2.490600109,1.000000000,1.000000000,2.000000000
1501485618.426874638,0.155023634,-2.093875408,0.206089631,0.000032676,-0.000075216,0.000048675,0.003893272,0.006706388,1.609561920,-1.982890844,-0.113608599,0.149999991,0.000410410,-0.000464843,-0.063222148,0.000000000,0.000000000,0.000000000,86.569030762,2.903000116,1.000000000,0.000000000,3.000000000
1501485618.467844725,0.155044764,-2.093811274,0.206089616,0.000114433,0.000016188,0.000064575,0.004040691,0.006722373,1.609449387,-1.982770562,-0.113659441,0.129999995,0.000263065,-0.000625972,-0.068268895,0.000000000,0.000000000,0.000000000,86.286872864,2.479000092,0.000000000,0.000000000,2.000000000
1501485618.467879295,0.155044764,-2.093811274,0.206089616,0.000114433,0.000016188,0.000064575,0.004040691,0.006722373,1.609449387,-1.982770562,-0.113659441,0.129999995,0.000263065,-0.000625972,-0.068268895,0.000000000,0.000000000,0.000000000,86.286872864,2.926300049,0.000000000,1.000000000,3.000000000
1501485618.492947340,0.155036643,-2.093872070,0.206068933,0.000103955,-0.000008018,0.000025759,0.004075509,0.006739878,1.609295011,-1.982770562,-0.113659441,0.129999995,0.000263065,-0.000625972,-0.068268895,0.000000000,0.000000000,0.000000000,86.760772705,2.395999908,0.000000000,1.000000000,2.000000000
1501485618.492981672,0.155036643,-2.093872070,0.206068933,0.000103955,-0.000008018,0.000025759,0.004075509,0.006739878,1.609295011,-1.982770562,-0.113659441,0.129999995,0.000263065,-0.000625972,-0.068268895,0.000000000,0.000000000,0.000000000,86.760772705,2.844300032,0.000000000,0.000000000,3.000000000
1501485618.517506599,0.155036643,-2.093872070,0.206068933,0.000103955,-0.000008018,0.000025759,0.004075509,0.006739878,1.609295011,-1.982566833,-0.114406087,0.099999994,0.000274739,-0.000647650,-0.066905916,0.000000000,0.000000000,0.000000000,86.672874451,2.357599974,1.000000000,0.000000000,2.000000000
1501485618.517542362,0.155036643,-2.093872070,0.206068933,0.000103955,-0.000008018,0.000025759,0.004075509,0.006739878,1.609295011,-1.982566833,-0.114406087,0.099999994,0.000274739,-0.000647650,-0.066905916,0.000000000,0.000000000,0.000000000,86.672874451,2.798000097,1.000000000,1.000000000,3.000000000
1501485618.542415619,0.155049652,-2.093823433,0.206082433,0.000125265,0.000004491,0.000021796,0.004065281,0.006763385,1.609493017,-1.982566833,-0.114406087,0.099999994,0.000274739,-0.000647650,-0.066905916,0.000000000,0.000000000,0.000000000,86.729743958,2.492599964,1.000000000,1.000000000,2.000000000
1501485618.542476892,0.155049652,-2.093823433,0.206082433,0.000125265,0.000004491,0.000021796,0.004065281,0.006763385,1.609493017,-1.982566833,-0.114406087,0.099999994,0.000274739,-0.000647650,-0.066905916,0.000000000,0.000000000,0.000000000,86.729743958,2.904999971,1.000000000,0.000000000,3.000000000
1501485618.584515333,0.155085698,-2.093815804,0.206110507,0.000143706,0.000050981,0.000031800,0.004117916,0.006738158,1.609247327,-1.982887864,-0.114369050,0.149999991,0.000060500,-0.000399501,-0.070990108,0.000000000,0.000000000,0.000000000,86.928421021,2.482000113,0.000000000,0.000000000,2.000000000
1501485618.584596634,0.154993236,-2.093812704,0.206068754,0.000013329,0.000048639,-0.000004362,0.004328595,0.006650271,1.609216690,-1.982887864,-0.114369050,0.149999991,0.000060500,-0.000399501,-0.070990108,0.000000000,0.000000000,0.000000000,86.928421021,2.928299904,0.000000000,1.000000000,3.000000000
1501485618.608229637,0.154993236,-2.093812704,0.206068754,0.000013329,0.000048639,-0.000004362,0.004328595,0.006650271,1.609216690,-1.982887864,-0.114369050,0.149999991,0.000060500,-0.000399501,-0.070990108,0.000000000,0.000000000,0.000000000,86.928421021,2.392999887,0.000000000,1.000000000,2.000000000
1501485618.612542629,0.154993236,-2.093812704,0.206068754,0.000013329,0.000048639,-0.000004362,0.004328595,0.006650271,1.609216690,-1.982887864,-0.114369050,0.149999991,0.000060500,-0.000399501,-0.070990108,0.000000000,0.000000000,0.000000000,86.928421021,2.845299959,0.000000000,0.000000000,3.000000000
1501485618.633518934,0.154993236,-2.093812704,0.206068754,0.000013329,0.000048639,-0.000004362,0.004328595,0.006650271,1.609216690,-1.983110547,-0.114623450,0.129999995,-0.000211884,-0.000807159,-0.073734753,0.000000000,0.000000000,0.000000000,86.773872375,2.838000059,1.000000000,1.000000000,3.000000000
1501485618.633798838,0.154993236,-2.093812704,0.206068754,0.000013329,0.000048639,-0.000004362,0.004328595,0.006650271,1.609216690,-1.983110547,-0.114623450,0.129999995,-0.000211884,-0.000807159,-0.073734753,0.000000000,0.000000000,0.000000000,86.773872375,2.396600008,1.000000000,0.000000000,2.000000000
1501485618.659080982,0.155067369,-2.093801022,0.206094384,-0.000002455,0.000090507,-0.000023615,0.004107279,0.006782773,1.609394670,-1.983110547,-0.114623450,0.129999995,-0.000211884,-0.000807159,-0.073734753,0.000000000,0.000000000,0.000000000,86.776367188,2.454600096,1.000000000,1.000000000,2.000000000
1501485618.659135103,0.155067369,-2.093801022,0.206094384,-0.000002455,0.000090507,-0.000023615,0.004107279,0.006782773,1.609394670,-1.983110547,-0.114623450,0.129999995,-0.000211884,-0.000807159,-0.073734753,0.000000000,0.000000000,0.000000000,86.776367188,2.904999971,1.000000000,0.000000000,3.000000000
1501485618.699170351,0.155009553,-2.093814850,0.206077665,-0.000032800,0.000031672,-0.000016623,0.004088295,0.006717814,1.609349847,-1.983643889,-0.114408389,0.189999998,-0.000301017,-0.000577164,-0.080269285,0.000000000,0.000000000,0.000000000,86.745178223,2.927299976,0.000000000,1.000000000,3.000000000
1501485618.700288057,0.155009553,-2.093814850,0.206077665,-0.000032800,0.000031672,-0.000016623,0.004088295,0.006717814,1.609349847,-1.983643889,-0.114408389,0.189999998,-0.000301017,-0.000577164,-0.080269285,0.000000000,0.000000000,0.000000000,86.745178223,2.486999989,0.000000000,0.000000000,2.000000000
1501485618.724087715,0.155023426,-2.093802452,0.206093103,-0.000046038,0.000045457,-0.000012004,0.004103597,0.006641179,1.609354377,-1.983643889,-0.114408389,0.189999998,-0.000301017,-0.000577164,-0.080269285,0.000000000,0.000000000,0.000000000,86.714378357,2.355999947,0.000000000,1.000000000,2.000000000
1501485618.724906683,0.155023426,-2.093802452,0.206093103,-0.000046038,0.000045457,-0.000012004,0.004103597,0.006641179,1.609354377,-1.983253241,-0.113440059,0.170000002,-0.000364823,-0.000698847,-0.079824455,0.000000000,0.000000000,0.000000000,86.714378357,2.845299959,0.000000000,0.000000000,3.000000000
1501485618.750512362,0.155023426,-2.093802452,0.206093103,-0.000046038,0.000045457,-0.000012004,0.004103597,0.006641179,1.609354377,-1.983253241,-0.113440059,0.170000002,-0.000364823,-0.000698847,-0.079824455,0.000000000,0.000000000,0.000000000,86.721618652,2.357599974,1.000000000,0.000000000,2.000000000
1501485618.750550032,0.155023426,-2.093802452,0.206093103,-0.000046038,0.000045457,-0.000012004,0.004103597,0.006641179,1.609354377,-1.983253241,-0.113440059,0.170000002,-0.000364823,-0.000698847,-0.079824455,0.000000000,0.000000000,0.000000000,86.721618652,2.803999901,1.000000000,1.000000000,3.000000000
1501485618.783405781,0.155109510,-2.093819857,0.206098169,0.000083087,0.000072179,0.000040847,0.003951491,0.006701657,1.609341979,-1.983823895,-0.114117764,0.179999992,-0.000560482,-0.000113449,-0.071590021,0.000000000,0.000000000,0.000000000,86.721618652,2.938999891,1.000000000,0.000000000,3.000000000
1501485618.783694983,0.155109510,-2.093819857,0.206098169,0.000083087,0.000072179,0.000040847,0.003951491,0.006701657,1.609341979,-1.983823895,-0.114117764,0.179999992,-0.000560482,-0.000113449,-0.071590021,0.000000000,0.000000000,0.000000000,86.721618652,2.499599934,1.000000000,1.000000000,2.000000000
1501485618.815034151,0.155109510,-2.093819857,0.206098169,0.000083087,0.000072179,0.000040847,0.003951491,0.006701657,1.609341979,-1.983823895,-0.114117764,0.179999992,-0.000560482,-0.000113449,-0.071590021,0.000000000,0.000000000,0.000000000,86.768623352,2.927299976,0.000000000,1.000000000,3.000000000
1501485618.817819595,0.155109510,-2.093819857,0.206098169,0.000083087,0.000072179,0.000040847,0.003951491,0.006701657,1.609341979,-1.983823895,-0.114117764,0.179999992,-0.000560482,-0.000113449,-0.071590021,0.000000000,0.000000000,0.000000000,86.768623352,2.479000092,0.000000000,0.000000000,2.000000000
1501485618.840480804,0.155016035,-2.093825340,0.206113443,0.000080103,0.000045216,0.000090716,0.003966275,0.006773234,1.609628797,-1.984204292,-0.114010371,0.189999998,-0.000394239,-0.000646104,-0.070039093,0.000000000,0.000000000,0.000000000,86.768623352,2.840300083,0.000000000,0.000000000,3.000000000
1501485618.840525389,0.155016035,-2.093825340,0.206113443,0.000080103,0.000045216,0.000090716,0.003966275,0.006773234,1.609628797,-1.984204292,-0.114010371,0.189999998,-0.000394239,-0.000646104,-0.070039093,0.000000000,0.000000000,0.000000000,86.768623352,2.355999947,0.000000000,1.000000000,2.000000000
1501485618.865585804,0.155016035,-2.093825340,0.206113443,0.000080103,0.000045216,0.000090716,0.003966275,0.006773234,1.609628797,-1.984204292,-0.114010371,0.189999998,-0.000394239,-0.000646104,-0.070039093,0.000000000,0.000000000,0.000000000,86.604530334,2.389600039,1.000000000,0.000000000,2.000000000
1501485618.865620136,0.155016035,-2.093825340,0.206113443,0.000080103,0.000045216,0.000090716,0.003966275,0.006773234,1.609628797,-1.984204292,-0.114010371,0.189999998,-0.000394239,-0.000646104,-0.070039093,0.000000000,0.000000000,0.000000000,86.604530334,2.798000097,1.000000000,1.000000000,3.000000000
1501485618.890068054,0.155016035,-2.093825340,0.206113443,0.000080103,0.000045216,0.000090716,0.003966275,0.006773234,1.609628797,-1.984204292,-0.114010371,0.189999998,-0.000394239,-0.000646104,-0.070039093,0.000000000,0.000000000,0.000000000,86.680412292,2.456599951,1.000000000,1.000000000,2.000000000
1501485618.890680313,0.155016035,-2.093825340,0.206113443,0.000080103,0.000045216,0.000090716,0.003966275,0.006773234,1.609628797,-1.984204292,-0.114010371,0.189999998,-0.000394239,-0.000646104,-0.070039093,0.000000000,0.000000000,0.000000000,86.680412292,2.900000095,1.000000000,0.000000000,3.000000000
1501485618.931240320,0.155054390,-2.093810081,0.206086144,0.000059088,-0.000004310,0.000060641,0.004039005,0.006787379,1.609427094,-1.984388590,-0.114180267,0.140000001,-0.000282155,-0.000612531,-0.053352371,0.000000000,0.000000000,0.000000000,86.540176392,2.925299883,0.000000000,1.000000000,3.000000000
1501485618.931933641,0.155054390,-2.093810081,0.206086144,0.000059088,-0.000004310,0.000060641,0.004039005,0.006787379,1.609427094,-1.984388590,-0.114180267,0.140000001,-0.000282155,-0.000612531,-0.053352371,0.000000000,0.000000000,0.000000000,86.540176392,2.483999968,0.000000000,0.000000000,2.000000000
1501485618.956642151,0.155056432,-2.093816519,0.206084281,0.000065744,-0.000001943,0.000043002,0.003919633,0.006749588,1.609571099,-1.984510183,-0.114362858,0.170000002,-0.000450172,-0.000706727,-0.055009402,0.000000000,0.000000000,0.000000000,86.736259460,2.357000113,0.000000000,1.000000000,2.000000000
1501485618.958261013,0.155021444,-2.093828917,0.206065506,0.000032322,-0.000013325,0.000007593,0.004075413,0.006837556,1.609369993,-1.984510183,-0.114362858,0.170000002,-0.000450172,-0.000706727,-0.055009402,0.000000000,0.000000000,0.000000000,86.736259460,2.846299887,0.000000000,0.000000000,3.000000000
1501485618.984428167,0.155001625,-2.093787670,0.206069812,-0.000031874,0.000028836,0.000002772,0.004197951,0.006655423,1.609451056,-1.984510183,-0.114362858,0.170000002,-0.000450172,-0.000706727,-0.055009402,0.000000000,0.000000000,0.000000000,86.770111084,2.364599943,1.000000000,0.000000000,2.000000000
1501485618.985444069,0.155001625,-2.093787670,0.206069812,-0.000031874,0.000028836,0.000002772,0.004197951,0.006655423,1.609451056,-1.984510183,-0.114362858,0.170000002,-0.000450172,-0.000706727,-0.055009402,0.000000000,0.000000000,0.000000000,86.770111084,2.799000025,1.000000000,1.000000000,3.000000000
1501485619.006221056,0.155001625,-2.093787670,0.206069812,-0.000031874,0.000028836,0.000002772,0.004197951,0.006655423,1.609451056,-1.984283686,-0.114269532,0.199999988,-0.000553393,-0.000851382,-0.055867132,0.000000000,0.000000000,0.000000000,86.770111084,2.458600044,1.000000000,1.000000000,2.000000000
1501485619.007071733,0.155001625,-2.093787670,0.206069812,-0.000031874,0.000028836,0.000002772,0.004197951,0.006655423,1.609451056,-1.984283686,-0.114269532,0.199999988,-0.000553393,-0.000851382,-0.055867132,0.000000000,0.000000000,0.000000000,86.770111084,2.907000065,1.000000000,0.000000000,3.000000000
1501485619.047356367,0.155016094,-2.093839645,0.206069440,-0.000093496,-0.000025257,-0.000052232,0.003963976,0.006653131,1.609692574,-1.984283686,-0.114269532,0.199999988,-0.000553393,-0.000851382,-0.055867132,0.000000000,0.000000000,0.000000000,86.929206848,2.929300070,0.000000000,1.000000000,3.000000000
1501485619.047401428,0.155016094,-2.093839645,0.206069440,-0.000093496,-0.000025257,-0.000052232,0.003963976,0.006653131,1.609692574,-1.984283686,-0.114269532,0.199999988,-0.000553393,-0.000851382,-0.055867132,0.000000000,0.000000000,0.000000000,86.929206848,2.477999926,0.000000000,0.000000000,2.000000000
1501485619.072140217,0.155016094,-2.093839645,0.206069440,-0.000093496,-0.000025257,-0.000052232,0.003963976,0.006653131,1.609692574,-1.984158516,-0.114486180,0.140000001,-0.000467356,-0.000530211,-0.058430348,0.000000000,0.000000000,0.000000000,86.929206848,2.395999908,0.000000000,1.000000000,2.000000000
1501485619.073224306,0.155016094,-2.093839645,0.206069440,-0.000093496,-0.000025257,-0.000052232,0.003963976,0.006653131,1.609692574,-1.984158516,-0.114486180,0.140000001,-0.000467356,-0.000530211,-0.058430348,0.000000000,0.000000000,0.000000000,86.716926575,2.806299925,0.000000000,0.000000000,3.000000000
1501485619.097383976,0.155005321,-2.093806505,0.206072628,-0.000147045,-0.000019972,-0.000068849,0.004087552,0.006709884,1.609527588,-1.984158516,-0.114486180,0.140000001,-0.000467356,-0.000530211,-0.058430348,0.000000000,0.000000000,0.000000000,86.716926575,2.361599922,1.000000000,0.000000000,2.000000000
1501485619.097699165,0.155005321,-2.093806505,0.206072628,-0.000147045,-0.000019972,-0.000068849,0.004087552,0.006709884,1.609527588,-1.984158516,-0.114486180,0.140000001,-0.000467356,-0.000530211,-0.058430348,0.000000000,0.000000000,0.000000000,86.716926575,2.795000076,1.000000000,1.000000000,3.000000000
1501485619.122469425,0.155005321,-2.093806505,0.206072628,-0.000147045,-0.000019972,-0.000068849,0.004087552,0.006709884,1.609527588,-1.983848572,-0.115098640,0.140000001,-0.000103316,-0.000541812,-0.057826389,0.000000000,0.000000000,0.000000000,86.712783813,2.489599943,1.000000000,1.000000000,2.000000000
1501485619.122503519,0.155005321,-2.093806505,0.206072628,-0.000147045,-0.000019972,-0.000068849,0.004087552,0.006709884,1.609527588,-1.983848572,-0.115098640,0.140000001,-0.000103316,-0.000541812,-0.057826389,0.000000000,0.000000000,0.000000000,86.712783813,2.904000044,1.000000000,0.000000000,3.000000000
1501485619.163596153,0.155066580,-2.093831778,0.206092075,-0.000036388,-0.000055432,-0.000038736,0.004114548,0.006782280,1.609362125,-1.983848572,-0.115098640,0.140000001,-0.000103316,-0.000541812,-0.057826389,0.000000000,0.000000000,0.000000000,86.915039062,2.479000092,0.000000000,0.000000000,2.000000000
1501485619.163633108,0.155066580,-2.093831778,0.206092075,-0.000036388,-0.000055432,-0.000038736,0.004114548,0.006782280,1.609362125,-1.983848572,-0.115098640,0.140000001,-0.000103316,-0.000541812,-0.057826389,0.000000000,0.000000000,0.000000000,86.915039062,2.928299904,0.000000000,1.000000000,3.000000000
1501485619.188679695,0.155005276,-2.093799829,0.206055820,-0.000034005,-0.000021150,-0.000052896,0.004364259,0.006652627,1.609289527,-1.984145403,-0.115204439,0.189999998,-0.000204680,-0.000124198,-0.052411474,0.000000000,0.000000000,0.000000000,86.654022217,2.852299929,0.000000000,0.000000000,3.000000000
1501485619.188712835,0.155005276,-2.093799829,0.206055820,-0.000034005,-0.000021150,-0.000052896,0.004364259,0.006652627,1.609289527,-1.984145403,-0.115204439,0.189999998,-0.000204680,-0.000124198,-0.052411474,0.000000000,0.000000000,0.000000000,86.654022217,2.358999968,0.000000000,1.000000000,2.000000000
1501485619.213249207,0.155005276,-2.093799829,0.206055820,-0.000034005,-0.000021150,-0.000052896,0.004364259,0.006652627,1.609289527,-1.984145403,-0.115204439,0.189999998,-0.000204680,-0.000124198,-0.052411474,0.000000000,0.000000000,0.000000000,86.662384033,2.796999931,1.000000000,1.000000000,3.000000000
1501485619.213739395,0.155005276,-2.093799829,0.206055820,-0.000034005,-0.000021150,-0.000052896,0.004364259,0.006652627,1.609289527,-1.984145403,-0.115204439,0.189999998,-0.000204680,-0.000124198,-0.052411474,0.000000000,0.000000000,0.000000000,86.662384033,2.361599922,1.000000000,0.000000000,2.000000000
1501485619.238821983,0.155106664,-2.093850613,0.206111491,0.000069925,-0.000062047,0.000000094,0.004037760,0.006639146,1.609346271,-1.983652711,-0.114961565,0.119999997,-0.000444140,-0.000528909,-0.048133902,0.000000000,0.000000000,0.000000000,86.730201721,2.456599951,1.000000000,1.000000000,2.000000000
1501485619.238871574,0.155106664,-2.093850613,0.206111491,0.000069925,-0.000062047,0.000000094,0.004037760,0.006639146,1.609346271,-1.983652711,-0.114961565,0.119999997,-0.000444140,-0.000528909,-0.048133902,0.000000000,0.000000000,0.000000000,86.730201721,2.905999899,1.000000000,0.000000000,3.000000000
1501485619.279387951,0.155007049,-2.093841076,0.206064790,0.000055136,-0.000036260,-0.000011802,0.004049093,0.006662527,1.609488368,-1.983677268,-0.115047850,0.179999992,-0.000239993,-0.000349620,-0.051560219,0.000000000,0.000000000,0.000000000,86.741157532,2.483000040,0.000000000,0.000000000,2.000000000
1501485619.279422522,0.155007049,-2.093841076,0.206064790,0.000055136,-0.000036260,-0.000011802,0.004049093,0.006662527,1.609488368,-1.983677268,-0.115047850,0.179999992,-0.000239993,-0.000349620,-0.051560219,0.000000000,0.000000000,0.000000000,86.741157532,2.929300070,0.000000000,1.000000000,3.000000000
1501485619.304175138,0.155007049,-2.093841076,0.206064790,0.000055136,-0.000036260,-0.000011802,0.004049093,0.006662527,1.609488368,-1.983677268,-0.115047850,0.179999992,-0.000239993,-0.000349620,-0.051560219,0.000000000,0.000000000,0.000000000,86.741157532,2.845299959,0.000000000,0.000000000,3.000000000
1501485619.304311037,0.155007049,-2.093841076,0.206064790,0.000055136,-0.000036260,-0.000011802,0.004049093,0.006662527,1.609488368,-1.983677268,-0.115047850,0.179999992,-0.000239993,-0.000349620,-0.051560219,0.000000000,0.000000000,0.000000000,86.741157532,2.357000113,0.000000000,1.000000000,2.000000000
1501485619.329315662,0.155018628,-2.093824148,0.206087947,0.000045381,-0.000009544,0.000003663,0.004120027,0.006725754,1.609469652,-1.983331323,-0.114597082,0.189999998,-0.000194316,-0.000156139,-0.047485068,0.000000000,0.000000000,0.000000000,86.808761597,2.353600025,1.000000000,0.000000000,2.000000000
1501485619.329355478,0.155018628,-2.093824148,0.206087947,0.000045381,-0.000009544,0.000003663,0.004120027,0.006725754,1.609469652,-1.983331323,-0.114597082,0.189999998,-0.000194316,-0.000156139,-0.047485068,0.000000000,0.000000000,0.000000000,86.808761597,2.795000076,1.000000000,1.000000000,3.000000000
1501485619.354346514,0.155013561,-2.093805313,0.206046194,0.000015248,0.000013341,-0.000037337,0.004212921,0.006735849,1.609245658,-1.983331323,-0.114597082,0.189999998,-0.000194316,-0.000156139,-0.047485068,0.000000000,0.000000000,0.000000000,86.910461426,2.455600023,1.000000000,1.000000000,2.000000000
1501485619.354383469,0.155013561,-2.093805313,0.206046194,0.000015248,0.000013341,-0.000037337,0.004212921,0.006735849,1.609245658,-1.983331323,-0.114597082,0.189999998,-0.000194316,-0.000156139,-0.047485068,0.000000000,0.000000000,0.000000000,86.910461426,2.903000116,1.000000000,0.000000000,3.000000000
1501485619.395420074,0.155057371,-2.093827963,0.206101194,0.000016895,-0.000025554,-0.000014059,0.004066044,0.006854149,1.609491825,-1.983615875,-0.114561871,0.140000001,-0.000434409,-0.000473440,-0.046986502,0.000000000,0.000000000,0.000000000,86.483230591,2.483000040,0.000000000,0.000000000,2.000000000
1501485619.395452738,0.155057371,-2.093827963,0.206101194,0.000016895,-0.000025554,-0.000014059,0.004066044,0.006854149,1.609491825,-1.983615875,-0.114561871,0.140000001,-0.000434409,-0.000473440,-0.046986502,0.000000000,0.000000000,0.000000000,86.483230591,2.928299904,0.000000000,1.000000000,3.000000000
1501485619.420358181,0.154991359,-2.093880177,0.206087247,-0.000032308,-0.000079385,-0.000005916,0.003898471,0.006792359,1.609756827,-1.983615875,-0.114561871,0.140000001,-0.000434409,-0.000473440,-0.046986502,0.000000000,0.000000000,0.000000000,86.973876953,2.358999968,0.000000000,1.000000000,2.000000000
1501485619.420395851,0.154991359,-2.093880177,0.206087247,-0.000032308,-0.000079385,-0.000005916,0.003898471,0.006792359,1.609756827,-1.983615875,-0.114561871,0.140000001,-0.000434409,-0.000473440,-0.046986502,0.000000000,0.000000000,0.000000000,86.973876953,2.808300018,0.000000000,0.000000000,3.000000000
1501485619.444846630,0.154991359,-2.093880177,0.206087247,-0.000032308,-0.000079385,-0.000005916,0.003898471,0.006792359,1.609756827,-1.984551072,-0.114426337,0.119999997,-0.000341893,-0.000620629,-0.035969820,0.000000000,0.000000000,0.000000000,86.973876953,2.835000038,1.000000000,1.000000000,3.000000000
1501485619.448470354,0.154991359,-2.093880177,0.206087247,-0.000032308,-0.000079385,-0.000005916,0.003898471,0.006792359,1.609756827,-1.984551072,-0.114426337,0.119999997,-0.000341893,-0.000620629,-0.035969820,0.000000000,0.000000000,0.000000000,86.973876953,2.357599974,1.000000000,0.000000000,2.000000000
1501485619.470645666,0.155016199,-2.093819141,0.206094623,-0.000039196,0.000000142,0.000005007,0.004173782,0.006632899,1.609395862,-1.984551072,-0.114426337,0.119999997,-0.000341893,-0.000620629,-0.035969820,0.000000000,0.000000000,0.000000000,86.862030029,2.496599913,1.000000000,1.000000000,2.000000000
1501485619.470682383,0.155016199,-2.093819141,0.206094623,-0.000039196,0.000000142,0.000005007,0.004173782,0.006632899,1.609395862,-1.984551072,-0.114426337,0.119999997,-0.000341893,-0.000620629,-0.035969820,0.000000000,0.000000000,0.000000000,86.862030029,2.904000044,1.000000000,0.000000000,3.000000000
1501485619.511791706,0.155012637,-2.093806028,0.206067979,-0.000057493,-0.000014676,0.000008917,0.004204678,0.006718148,1.609284282,-1.984531760,-0.113706842,0.149999991,-0.000579455,-0.001064316,-0.030795980,0.000000000,0.000000000,0.000000000,86.693061829,2.476000071,0.000000000,0.000000000,2.000000000
1501485619.511825562,0.155012637,-2.093806028,0.206067979,-0.000057493,-0.000014676,0.000008917,0.004204678,0.006718148,1.609284282,-1.984531760,-0.113706842,0.149999991,-0.000579455,-0.001064316,-0.030795980,0.000000000,0.000000000,0.000000000,86.693061829,2.922300100,0.000000000,1.000000000,3.000000000
1501485619.536600828,0.155010954,-2.093822479,0.206067249,-0.000066722,-0.000004468,-0.000009133,0.004429280,0.006610275,1.609156251,-1.984531760,-0.113706842,0.149999991,-0.000579455,-0.001064316,-0.030795980,0.000000000,0.000000000,0.000000000,86.684326172,2.394999981,0.000000000,1.000000000,2.000000000
1501485619.536643267,0.155010954,-2.093822479,0.206067249,-0.000066722,-0.000004468,-0.000009133,0.004429280,0.006610275,1.609156251,-1.984531760,-0.113706842,0.149999991,-0.000579455,-0.001064316,-0.030795980,0.000000000,0.000000000,0.000000000,86.684326172,2.810300112,0.000000000,0.000000000,3.000000000
