t, viconX, viconY, viconZ, viconXd, viconYd, viconZd, viconRo, viconPi, viconYa, px4X, px4Y, px4Z, px4Xd, px4Yd, px4Zd, flowX, flowY, flowZ, flowPsr, uwbD, uwbAntId, uwbRqstrId
1501405915.365092516,2.004442692,0.699129999,1.171093106,-0.000084604,-0.000059819,-0.000045471,-0.007035641,0.003849930,1.562987685,0.338676542,-1.251973510,1.090000033,0.006558372,0.002653631,0.019755727,0.000000000,0.000000000,0.000000000,96.016860962,3.171999931,16.000000000,2.000000000
1501405915.380927086,2.004479647,0.699151456,1.171070099,-0.000026307,-0.000021755,-0.000076426,-0.007103113,0.004133846,1.563188553,0.338676542,-1.251973510,1.090000033,0.006558372,0.002653631,0.019755727,0.000000000,0.000000000,0.000000000,95.768234253,3.124000072,17.000000000,2.000000000
1501405915.413050413,2.004479647,0.699151456,1.171070099,-0.000026307,-0.000021755,-0.000076426,-0.007103113,0.004133846,1.563188553,0.336257279,-1.249229312,1.090000033,0.002451457,0.001780761,0.017537849,0.000000000,0.000000000,0.000000000,96.115959167,2.010999918,0.000000000,1.000000000
1501405915.429213285,2.004436493,0.699153483,1.171098351,-0.000022958,0.000000147,-0.000025057,-0.006897470,0.003916742,1.563160062,0.336257279,-1.249229312,1.090000033,0.002451457,0.001780761,0.017537849,0.000000000,0.000000000,0.000000000,96.115959167,2.420000076,1.000000000,1.000000000
1501405915.444785833,2.004436493,0.699153483,1.171098351,-0.000022958,0.000000147,-0.000025057,-0.006897470,0.003916742,1.563160062,0.336257279,-1.249229312,1.090000033,0.002451457,0.001780761,0.017537849,0.000000000,0.000000000,0.000000000,96.248603821,2.842999935,0.000000000,2.000000000
1501405915.461157322,2.004436493,0.699153483,1.171098351,-0.000022958,0.000000147,-0.000025057,-0.006897470,0.003916742,1.563160062,0.338589936,-1.251532078,1.090000033,0.002577102,0.001078177,0.019451512,0.000000000,0.000000000,0.000000000,96.248603821,2.517999887,1.000000000,2.000000000
1501405915.477503061,2.004436493,0.699153483,1.171098351,-0.000022958,0.000000147,-0.000025057,-0.006897470,0.003916742,1.563160062,0.338589936,-1.251532078,1.090000033,0.002577102,0.001078177,0.019451512,0.000000000,0.000000000,0.000000000,95.848052979,2.391000032,16.000000000,1.000000000
1501405915.492751360,2.004392862,0.699195206,1.170994163,-0.000085792,0.000047700,-0.000150990,-0.007167367,0.004174094,1.563262224,0.338589936,-1.251532078,1.090000033,0.002577102,0.001078177,0.019451512,0.000000000,0.000000000,0.000000000,95.848052979,2.736000061,17.000000000,1.000000000
1501405915.508903980,2.004392862,0.699195206,1.170994163,-0.000085792,0.000047700,-0.000150990,-0.007167367,0.004174094,1.563262224,0.341734082,-1.243051529,1.090000033,0.005307142,0.004260838,0.024777560,0.000000000,0.000000000,0.000000000,95.921089172,3.196000099,16.000000000,2.000000000
1501405915.525033474,2.004392862,0.699195206,1.170994163,-0.000085792,0.000047700,-0.000150990,-0.007167367,0.004174094,1.563262224,0.341734082,-1.243051529,1.090000033,0.005307142,0.004260838,0.024777560,0.000000000,0.000000000,0.000000000,95.921089172,3.160000086,17.000000000,2.000000000
1501405915.557350874,2.004441500,0.699123323,1.171074390,-0.000080537,0.000015524,-0.000116253,-0.007132686,0.003980468,1.563093066,0.341734082,-1.243051529,1.090000033,0.005307142,0.004260838,0.024777560,0.000000000,0.000000000,0.000000000,96.128372192,2.069999933,0.000000000,1.000000000
1501405915.573300600,2.004441500,0.699123323,1.171074390,-0.000080537,0.000015524,-0.000116253,-0.007132686,0.003980468,1.563093066,0.341734082,-1.243051529,1.090000033,0.005307142,0.004260838,0.024777560,0.000000000,0.000000000,0.000000000,96.042480469,2.407000065,1.000000000,1.000000000
1501405915.588704348,2.004474640,0.699125171,1.171130538,-0.000025031,-0.000010791,-0.000002645,-0.006967066,0.004112265,1.563250542,0.337582469,-1.246372700,1.100000024,-0.000315598,0.001289035,0.013198168,0.000000000,0.000000000,0.000000000,96.042480469,2.836999893,0.000000000,2.000000000
1501405915.606072664,2.004474640,0.699125171,1.171130538,-0.000025031,-0.000010791,-0.000002645,-0.006967066,0.004112265,1.563250542,0.337582469,-1.246372700,1.100000024,-0.000315598,0.001289035,0.013198168,0.000000000,0.000000000,0.000000000,95.791732788,2.517999887,1.000000000,2.000000000
1501405915.636681318,2.004428864,0.699157357,1.171110392,-0.000036611,-0.000035077,0.000058605,-0.006953754,0.004030162,1.563235641,0.336899728,-1.247410893,1.100000024,-0.003062583,0.000189988,0.010966009,0.000000000,0.000000000,0.000000000,95.920524597,2.828999996,17.000000000,1.000000000
1501405915.652861118,2.004428864,0.699157357,1.171110392,-0.000036611,-0.000035077,0.000058605,-0.006953754,0.004030162,1.563235641,0.336899728,-1.247410893,1.100000024,-0.003062583,0.000189988,0.010966009,0.000000000,0.000000000,0.000000000,95.920524597,3.197000027,16.000000000,2.000000000
1501405915.670336485,2.004428864,0.699157357,1.171110392,-0.000036611,-0.000035077,0.000058605,-0.006953754,0.004030162,1.563235641,0.336899728,-1.247410893,1.100000024,-0.003062583,0.000189988,0.010966009,0.000000000,0.000000000,0.000000000,96.133331299,3.115000010,17.000000000,2.000000000
1501405915.703843117,2.004450321,0.699140847,1.171103954,-0.000014569,-0.000015403,0.000069097,-0.007047036,0.004133022,1.563255548,0.341915429,-1.241185904,1.090000033,0.002132239,0.004050022,0.015567057,0.000000000,0.000000000,0.000000000,95.961402893,2.072000027,0.000000000,1.000000000
1501405915.716978073,2.004434347,0.699123204,1.171075583,-0.000031544,-0.000050740,0.000046011,-0.007190752,0.004024475,1.563087702,0.341915429,-1.241185904,1.090000033,0.002132239,0.004050022,0.015567057,0.000000000,0.000000000,0.000000000,95.961402893,2.404999971,1.000000000,1.000000000
1501405915.733060598,2.004500389,0.699144661,1.171106935,0.000015136,-0.000013024,0.000059432,-0.007046841,0.004110476,1.563181877,0.338688701,-1.247171164,1.090000033,-0.003398150,-0.000076824,0.012283130,0.000000000,0.000000000,0.000000000,95.961402893,2.845999956,0.000000000,2.000000000
1501405915.749172211,2.004500389,0.699144661,1.171106935,0.000015136,-0.000013024,0.000059432,-0.007046841,0.004110476,1.563181877,0.338688701,-1.247171164,1.090000033,-0.003398150,-0.000076824,0.012283130,0.000000000,0.000000000,0.000000000,95.766006470,2.525000095,1.000000000,2.000000000
1501405915.765222549,2.004500389,0.699144661,1.171106935,0.000015136,-0.000013024,0.000059432,-0.007046841,0.004110476,1.563181877,0.338688701,-1.247171164,1.090000033,-0.003398150,-0.000076824,0.012283130,0.000000000,0.000000000,0.000000000,95.766006470,2.357000113,16.000000000,1.000000000
1501405915.796898365,2.004432917,0.699164271,1.171082139,0.000009589,0.000071951,0.000023075,-0.007030565,0.004073442,1.563210011,0.339207530,-1.249731064,1.100000024,-0.004168643,-0.001510008,0.013185278,0.000000000,0.000000000,0.000000000,96.102066040,3.220000029,16.000000000,2.000000000
1501405915.812704563,2.004443169,0.699171126,1.171078324,0.000003385,0.000085969,0.000005814,-0.006957485,0.004068926,1.563156247,0.339207530,-1.249731064,1.100000024,-0.004168643,-0.001510008,0.013185278,0.000000000,0.000000000,0.000000000,95.952819824,3.158999920,17.000000000,2.000000000
1501405915.845092058,2.004443169,0.699171126,1.171078324,0.000003385,0.000085969,0.000005814,-0.006957485,0.004068926,1.563156247,0.335608333,-1.248736858,1.100000024,-0.008865997,-0.002596144,0.003565516,0.000000000,0.000000000,0.000000000,95.936996460,2.030999899,0.000000000,1.000000000
1501405915.861085415,2.004446507,0.699167371,1.171094775,0.000010569,0.000078018,0.000025531,-0.006911129,0.004008779,1.563166618,0.335608333,-1.248736858,1.100000024,-0.008865997,-0.002596144,0.003565516,0.000000000,0.000000000,0.000000000,95.936996460,2.414999962,1.000000000,1.000000000
1501405915.876794338,2.004446507,0.699167371,1.171094775,0.000010569,0.000078018,0.000025531,-0.006911129,0.004008779,1.563166618,0.335608333,-1.248736858,1.100000024,-0.008865997,-0.002596144,0.003565516,0.000000000,0.000000000,0.000000000,95.722175598,2.836999893,0.000000000,2.000000000
1501405915.893040180,2.004473209,0.699187040,1.171096087,0.000056443,0.000114529,0.000008729,-0.006926238,0.004054257,1.563134670,0.335608333,-1.248736858,1.100000024,-0.008865997,-0.002596144,0.003565516,0.000000000,0.000000000,0.000000000,95.722175598,2.515000105,1.000000000,2.000000000
1501405915.909214497,2.004423380,0.699157536,1.171084404,-0.000000758,0.000064046,-0.000019572,-0.006942215,0.004001016,1.563231230,0.336768389,-1.251097798,1.100000024,-0.009115418,-0.004071438,0.004638943,0.000000000,0.000000000,0.000000000,96.047477722,2.387000084,16.000000000,1.000000000
1501405915.941030979,2.004423380,0.699157536,1.171084404,-0.000000758,0.000064046,-0.000019572,-0.006942215,0.004001016,1.563231230,0.336768389,-1.251097798,1.100000024,-0.009115418,-0.004071438,0.004638943,0.000000000,0.000000000,0.000000000,95.915954590,3.210000038,16.000000000,2.000000000
1501405915.956984282,2.004424572,0.699185610,1.171040535,-0.000016912,0.000046047,-0.000068079,-0.007133563,0.004197776,1.563249111,0.341102183,-1.248283148,1.100000024,-0.004765861,-0.001986076,0.008186043,0.000000000,0.000000000,0.000000000,95.915954590,3.121000051,17.000000000,2.000000000
1501405915.988809824,2.004395485,0.699248731,1.171066403,-0.000079214,0.000138091,-0.000094526,-0.006987959,0.004092326,1.563058853,0.341102183,-1.248283148,1.100000024,-0.004765861,-0.001986076,0.008186043,0.000000000,0.000000000,0.000000000,95.961776733,2.046000004,0.000000000,1.000000000
1501405916.006053448,2.004395485,0.699248731,1.171066403,-0.000079214,0.000138091,-0.000094526,-0.006987959,0.004092326,1.563058853,0.341102183,-1.248283148,1.100000024,-0.004765861,-0.001986076,0.008186043,0.000000000,0.000000000,0.000000000,95.828781128,2.408999920,1.000000000,1.000000000
1501405916.020916700,2.004395485,0.699248731,1.171066403,-0.000079214,0.000138091,-0.000094526,-0.006987959,0.004092326,1.563058853,0.336842865,-1.252387524,1.100000024,-0.009421517,-0.004989136,0.000938639,0.000000000,0.000000000,0.000000000,95.828781128,2.849999905,0.000000000,2.000000000
1501405916.039401054,2.004497766,0.699160397,1.171054721,0.000000350,0.000099274,-0.000107916,-0.007160418,0.004174002,1.563141823,0.336842865,-1.252387524,1.100000024,-0.009421517,-0.004989136,0.000938639,0.000000000,0.000000000,0.000000000,95.612075806,2.522000074,1.000000000,2.000000000
1501405916.053075552,2.004497766,0.699160397,1.171054721,0.000000350,0.000099274,-0.000107916,-0.007160418,0.004174002,1.563141823,0.336470366,-1.254443288,1.100000024,-0.010494380,-0.006496245,0.002061285,0.000000000,0.000000000,0.000000000,95.612075806,2.368999958,16.000000000,1.000000000
1501405916.072420835,2.004430532,0.699135005,1.171082377,-0.000012050,0.000020970,-0.000080317,-0.007090208,0.003899483,1.563055277,0.336470366,-1.254443288,1.100000024,-0.010494380,-0.006496245,0.002061285,0.000000000,0.000000000,0.000000000,95.756561279,2.865999937,17.000000000,1.000000000
1501405916.084981680,2.004455566,0.699157536,1.171088815,0.000013922,-0.000004757,-0.000035539,-0.007008423,0.004087887,1.563207865,0.336470366,-1.254443288,1.100000024,-0.010494380,-0.006496245,0.002061285,0.000000000,0.000000000,0.000000000,95.756561279,3.526000023,16.000000000,2.000000000
1501405916.103722334,2.004401922,0.699172676,1.171023846,-0.000037443,0.000003527,-0.000087882,-0.007066740,0.004051743,1.563267112,0.336470366,-1.254443288,1.100000024,-0.010494380,-0.006496245,0.002061285,0.000000000,0.000000000,0.000000000,95.706604004,3.161999941,17.000000000,2.000000000
1501405916.132955313,2.004441500,0.699159861,1.171078563,-0.000036197,-0.000003585,-0.000070160,-0.007012852,0.004063264,1.563247085,0.338849127,-1.256910920,1.090000033,-0.006650665,-0.006062456,0.008000405,0.000000000,0.000000000,0.000000000,95.963706970,2.035000086,0.000000000,1.000000000
1501405916.164707661,2.004410028,0.699177384,1.171008468,-0.000051318,0.000003574,-0.000135968,-0.007218502,0.004247502,1.563270688,0.335672289,-1.265751123,1.100000024,-0.012188386,-0.010504801,0.005560125,0.000000000,0.000000000,0.000000000,95.963706970,2.841000080,0.000000000,2.000000000
1501405916.181050777,2.004410028,0.699177384,1.171008468,-0.000051318,0.000003574,-0.000135968,-0.007218502,0.004247502,1.563270688,0.335672289,-1.265751123,1.100000024,-0.012188386,-0.010504801,0.005560125,0.000000000,0.000000000,0.000000000,95.688636780,2.515000105,1.000000000,2.000000000
1501405916.197163343,2.004410028,0.699177384,1.171008468,-0.000051318,0.000003574,-0.000135968,-0.007218502,0.004247502,1.563270688,0.335672289,-1.265751123,1.100000024,-0.012188386,-0.010504801,0.005560125,0.000000000,0.000000000,0.000000000,95.688636780,2.342000008,16.000000000,1.000000000
