t, viconX, viconY, viconZ, viconXd, viconYd, viconZd, viconRo, viconPi, viconYa, px4X, px4Y, px4Z, px4Xd, px4Yd, px4Zd, flowX, flowY, flowZ, flowPsr, uwbD, uwbAntId, uwbRqstrId
1501401248.332047462,-0.004726874,-1.920689940,0.210407585,-0.000253267,-0.000029526,-0.000140186,0.000181960,0.001245125,1.497466803,-1.349224925,-1.941993952,0.199999988,0.176846832,0.097614750,-0.006262448,0.000000000,0.000000000,0.000000000,39.069545746,4.583000183,1.000000000,1.000000000
1501401248.348320961,-0.004756712,-1.920666695,0.210390061,-0.000231270,-0.000014053,-0.000122125,0.000194108,0.001430032,1.497440577,-1.349224925,-1.941993952,0.199999988,0.176846832,0.097614750,-0.006262448,0.000000000,0.000000000,0.000000000,39.069545746,5.087999821,0.000000000,2.000000000
1501401248.364213705,-0.004516051,-1.920629144,0.210531875,0.000052932,0.000030818,0.000043037,0.000590317,0.001820495,1.496977329,-1.349224925,-1.941993952,0.199999988,0.176846832,0.097614750,-0.006262448,0.000000000,0.000000000,0.000000000,39.069545746,5.122000217,1.000000000,2.000000000
1501401248.380100965,-0.004516051,-1.920629144,0.210531875,0.000052932,0.000030818,0.000043037,0.000590317,0.001820495,1.496977329,-1.349224925,-1.941993952,0.199999988,0.176846832,0.097614750,-0.006262448,0.000000000,0.000000000,0.000000000,39.039897919,4.486999989,16.000000000,1.000000000
1501401248.396103621,-0.004720986,-1.920648575,0.210398361,0.000015030,0.000018216,0.000056129,0.000297148,0.001457041,1.497359395,-1.486773968,-1.914415359,0.229999989,-0.053909067,0.063344568,-0.070944212,0.000000000,0.000000000,0.000000000,39.039897919,4.580999851,17.000000000,1.000000000
1501401248.412601948,-0.004720986,-1.920648575,0.210398361,0.000015030,0.000018216,0.000056129,0.000297148,0.001457041,1.497359395,-1.486773968,-1.914415359,0.229999989,-0.053909067,0.063344568,-0.070944212,0.000000000,0.000000000,0.000000000,39.080829620,5.086999893,16.000000000,2.000000000
1501401248.428350210,-0.004720986,-1.920648575,0.210398361,0.000015030,0.000018216,0.000056129,0.000297148,0.001457041,1.497359395,-1.486773968,-1.914415359,0.229999989,-0.053909067,0.063344568,-0.070944212,0.000000000,0.000000000,0.000000000,39.080829620,5.001999855,17.000000000,2.000000000
1501401248.460081577,-0.004634812,-1.920673728,0.210429803,0.000076126,-0.000020262,0.000086189,0.000208702,0.001297431,1.497239590,-1.460817814,-1.846014500,0.179999992,0.017419856,0.155173257,0.037303790,0.000000000,0.000000000,0.000000000,39.275730133,4.611000061,0.000000000,1.000000000
1501401248.476283789,-0.004634812,-1.920673728,0.210429803,0.000076126,-0.000020262,0.000086189,0.000208702,0.001297431,1.497239590,-1.460817814,-1.846014500,0.179999992,0.017419856,0.155173257,0.037303790,0.000000000,0.000000000,0.000000000,39.261306763,4.577000141,1.000000000,1.000000000
1501401248.492034435,-0.004634812,-1.920673728,0.210429803,0.000076126,-0.000020262,0.000086189,0.000208702,0.001297431,1.497239590,-1.460817814,-1.846014500,0.179999992,0.017419856,0.155173257,0.037303790,0.000000000,0.000000000,0.000000000,39.261306763,5.090000153,0.000000000,2.000000000
1501401248.508592606,-0.004634812,-1.920673728,0.210429803,0.000076126,-0.000020262,0.000086189,0.000208702,0.001297431,1.497239590,-1.503674150,-1.805952668,0.199999988,-0.048336461,0.171845779,-0.001232858,0.000000000,0.000000000,0.000000000,39.387100220,5.124000072,1.000000000,2.000000000
1501401248.524674892,-0.004634812,-1.920673728,0.210429803,0.000076126,-0.000020262,0.000086189,0.000208702,0.001297431,1.497239590,-1.503674150,-1.805952668,0.199999988,-0.048336461,0.171845779,-0.001232858,0.000000000,0.000000000,0.000000000,39.387100220,4.492000103,16.000000000,1.000000000
1501401248.556279898,-0.004699002,-1.920664787,0.210398972,0.000063736,-0.000009567,0.000058916,0.000257441,0.001395281,1.497318625,-1.579912663,-1.759269714,0.099999994,-0.158608854,0.183582023,-0.049822167,0.000000000,0.000000000,0.000000000,39.368473053,5.087999821,16.000000000,2.000000000
1501401248.572652102,-0.004699002,-1.920664787,0.210398972,0.000063736,-0.000009567,0.000058916,0.000257441,0.001395281,1.497318625,-1.579912663,-1.759269714,0.099999994,-0.158608854,0.183582023,-0.049822167,0.000000000,0.000000000,0.000000000,39.485385895,4.999000072,17.000000000,2.000000000
1501401248.604659557,-0.004699002,-1.920664787,0.210398972,0.000063736,-0.000009567,0.000058916,0.000257441,0.001395281,1.497318625,-1.575107098,-1.721907258,0.170000002,-0.127566680,0.221578315,-0.048628990,0.000000000,0.000000000,0.000000000,39.477088928,4.619999886,0.000000000,1.000000000
1501401248.639577389,-0.004579743,-1.920629501,0.210429996,0.000167053,0.000035725,0.000035180,0.000212080,0.001220398,1.497327924,-1.575107098,-1.721907258,0.170000002,-0.127566680,0.221578315,-0.048628990,0.000000000,0.000000000,0.000000000,39.941894531,5.090000153,0.000000000,2.000000000
1501401248.652052402,-0.004579743,-1.920629501,0.210429996,0.000167053,0.000035725,0.000035180,0.000212080,0.001220398,1.497327924,-1.604125023,-1.677381992,0.170000002,-0.155192435,0.249929994,-0.074065879,0.000000000,0.000000000,0.000000000,39.941894531,5.124000072,1.000000000,2.000000000
1501401248.672301292,-0.004719405,-1.920639634,0.210411027,0.000121739,0.000050572,0.000069338,0.000177848,0.001335678,1.497334599,-1.604125023,-1.677381992,0.170000002,-0.155192435,0.249929994,-0.074065879,0.000000000,0.000000000,0.000000000,79.954673767,4.505000114,16.000000000,1.000000000
1501401248.684466362,-0.004719405,-1.920639634,0.210411027,0.000121739,0.000050572,0.000069338,0.000177848,0.001335678,1.497334599,-1.604125023,-1.677381992,0.170000002,-0.155192435,0.249929994,-0.074065879,0.000000000,0.000000000,0.000000000,79.954673767,4.546000004,17.000000000,1.000000000
1501401248.702794552,-0.004719405,-1.920639634,0.210411027,0.000121739,0.000050572,0.000069338,0.000177848,0.001335678,1.497334599,-1.604125023,-1.677381992,0.170000002,-0.155192435,0.249929994,-0.074065879,0.000000000,0.000000000,0.000000000,79.993125916,5.090000153,16.000000000,2.000000000
1501401248.716172695,-0.004719405,-1.920639634,0.210411027,0.000121739,0.000050572,0.000069338,0.000177848,0.001335678,1.497334599,-1.604125023,-1.677381992,0.170000002,-0.155192435,0.249929994,-0.074065879,0.000000000,0.000000000,0.000000000,79.993125916,4.993999958,17.000000000,2.000000000
1501401248.748049259,-0.004428345,-1.920621276,0.210590556,0.000558624,0.000073645,0.000374297,0.000834658,0.001677799,1.496768475,-1.640625000,-1.592599511,0.179999992,-0.177391246,0.322443426,-0.076780863,0.000000000,0.000000000,0.000000000,79.881118774,4.624000072,0.000000000,1.000000000
1501401248.780056953,-0.004428345,-1.920621276,0.210590556,0.000558624,0.000073645,0.000374297,0.000834658,0.001677799,1.496768475,-1.620489478,-1.541866422,0.179999992,-0.122340262,0.370644808,-0.063175000,0.000000000,0.000000000,0.000000000,79.717376709,5.091000080,0.000000000,2.000000000
1501401248.796040058,-0.004440849,-1.920599580,0.210567787,0.000665132,0.000112531,0.000400328,0.000668767,0.001703984,1.496908784,-1.620489478,-1.541866422,0.179999992,-0.122340262,0.370644808,-0.063175000,0.000000000,0.000000000,0.000000000,79.717376709,5.124000072,1.000000000,2.000000000
1501401248.812517881,-0.004684569,-1.920639277,0.210370615,0.000368359,0.000058609,0.000164296,0.000026383,0.001409474,1.497506499,-1.620489478,-1.541866422,0.179999992,-0.122340262,0.370644808,-0.063175000,0.000000000,0.000000000,0.000000000,80.106956482,4.498000145,16.000000000,1.000000000
1501401248.828672647,-0.004684569,-1.920639277,0.210370615,0.000368359,0.000058609,0.000164296,0.000026383,0.001409474,1.497506499,-1.687950611,-1.474155784,0.179999992,-0.202089965,0.401654094,-0.091708809,0.000000000,0.000000000,0.000000000,80.106956482,4.578999996,17.000000000,1.000000000
1501401248.844054699,-0.004764570,-1.920639515,0.210306168,0.000055050,0.000059419,-0.000100360,-0.000109694,0.001528643,1.497473955,-1.687950611,-1.474155784,0.179999992,-0.202089965,0.401654094,-0.091708809,0.000000000,0.000000000,0.000000000,80.055839539,5.081999779,16.000000000,2.000000000
1501401248.860070229,-0.004682896,-1.920665503,0.210371763,-0.000007280,0.000023391,-0.000153947,0.000022562,0.001402168,1.497444630,-1.687950611,-1.474155784,0.179999992,-0.202089965,0.401654094,-0.091708809,0.000000000,0.000000000,0.000000000,80.055839539,5.004000187,17.000000000,2.000000000
1501401248.892132282,-0.004682896,-1.920665503,0.210371763,-0.000007280,0.000023391,-0.000153947,0.000022562,0.001402168,1.497444630,-1.893812895,0.449393898,0.250000000,0.058984142,-0.112287648,-0.007821702,0.000000000,0.000000000,0.000000000,80.043594360,4.611999989,0.000000000,1.000000000
1501401248.908224106,-0.004758882,-1.920681000,0.210379884,-0.000138385,-0.000024868,-0.000160633,0.000177259,0.001446205,1.497284651,-1.893812895,0.449393898,0.250000000,0.058984142,-0.112287648,-0.007821702,0.000000000,0.000000000,0.000000000,80.036468506,4.572000027,1.000000000,1.000000000
1501401248.924088955,-0.004758882,-1.920681000,0.210379884,-0.000138385,-0.000024868,-0.000160633,0.000177259,0.001446205,1.497284651,-1.906407833,0.230360746,0.170000002,0.078706466,-0.171887219,0.007280636,0.000000000,0.000000000,0.000000000,80.036468506,5.087999821,0.000000000,2.000000000
1501401248.940065622,-0.004758882,-1.920681000,0.210379884,-0.000138385,-0.000024868,-0.000160633,0.000177259,0.001446205,1.497284651,-1.906407833,0.230360746,0.170000002,0.078706466,-0.171887219,0.007280636,0.000000000,0.000000000,0.000000000,80.121734619,5.126999855,1.000000000,2.000000000
1501401248.956093550,-0.004758882,-1.920681000,0.210379884,-0.000138385,-0.000024868,-0.000160633,0.000177259,0.001446205,1.497284651,-1.906407833,0.230360746,0.170000002,0.078706466,-0.171887219,0.007280636,0.000000000,0.000000000,0.000000000,80.121734619,4.487999916,16.000000000,1.000000000
1501401248.973212957,-0.004646186,-1.920638561,0.210457087,-0.000164847,0.000006307,-0.000125787,0.000260084,0.001171428,1.497385621,-1.923517466,0.238947585,0.199999988,0.092111610,-0.238489226,0.049882185,0.000000000,0.000000000,0.000000000,79.998046875,4.576000214,17.000000000,1.000000000
1501401248.988239527,-0.004646186,-1.920638561,0.210457087,-0.000164847,0.000006307,-0.000125787,0.000260084,0.001171428,1.497385621,-1.923517466,0.238947585,0.199999988,0.092111610,-0.238489226,0.049882185,0.000000000,0.000000000,0.000000000,79.998046875,5.079999924,16.000000000,2.000000000
1501401249.006159306,-0.004646186,-1.920638561,0.210457087,-0.000164847,0.000006307,-0.000125787,0.000260084,0.001171428,1.497385621,-1.923517466,0.238947585,0.199999988,0.092111610,-0.238489226,0.049882185,0.000000000,0.000000000,0.000000000,80.079650879,4.999000072,17.000000000,2.000000000
1501401249.039058924,-0.004680091,-1.920655131,0.210368842,-0.000286861,-0.000049715,-0.000182243,0.000019083,0.001326707,1.497570634,-1.960715771,0.018374514,0.199999988,0.005792123,-0.238224089,-0.049538516,0.000000000,0.000000000,0.000000000,80.101585388,4.623000145,0.000000000,1.000000000
1501401249.051972151,-0.004680091,-1.920655131,0.210368842,-0.000286861,-0.000049715,-0.000182243,0.000019083,0.001326707,1.497570634,-1.960715771,0.018374514,0.199999988,0.005792123,-0.238224089,-0.049538516,0.000000000,0.000000000,0.000000000,80.101585388,4.573999882,1.000000000,1.000000000
1501401249.067888975,-0.004680091,-1.920655131,0.210368842,-0.000286861,-0.000049715,-0.000182243,0.000019083,0.001326707,1.497570634,-1.960715771,0.018374514,0.199999988,0.005792123,-0.238224089,-0.049538516,0.000000000,0.000000000,0.000000000,80.598640442,5.093999863,0.000000000,2.000000000
1501401249.084267378,-0.004495723,-1.920637846,0.210566118,0.000014426,0.000007339,0.000039669,0.000947384,0.001501485,1.496679664,-1.960715771,0.018374514,0.199999988,0.005792123,-0.238224089,-0.049538516,0.000000000,0.000000000,0.000000000,80.598640442,5.126999855,1.000000000,2.000000000
1501401249.100032806,-0.004495723,-1.920637846,0.210566118,0.000014426,0.000007339,0.000039669,0.000947384,0.001501485,1.496679664,-1.956137419,-0.010626013,0.179999992,0.004223670,-0.230008096,-0.171768457,0.000000000,0.000000000,0.000000000,81.323692322,4.488999844,16.000000000,1.000000000
1501401249.116068125,-0.004698651,-1.920650005,0.210344091,-0.000019507,-0.000000964,-0.000037340,-0.000040189,0.001314604,1.497638583,-1.956137419,-0.010626013,0.179999992,0.004223670,-0.230008096,-0.171768457,0.000000000,0.000000000,0.000000000,81.323692322,4.579999924,17.000000000,1.000000000
1501401249.131994486,-0.004698651,-1.920650005,0.210344091,-0.000019507,-0.000000964,-0.000037340,-0.000040189,0.001314604,1.497638583,-1.956137419,-0.010626013,0.179999992,0.004223670,-0.230008096,-0.171768457,0.000000000,0.000000000,0.000000000,81.323692322,5.076000214,16.000000000,2.000000000
1501401249.148151159,-0.004698651,-1.920650005,0.210344091,-0.000019507,-0.000000964,-0.000037340,-0.000040189,0.001314604,1.497638583,-1.953135490,-0.043179147,0.119999997,0.001359225,-0.215738267,-0.268776566,0.000000000,0.000000000,0.000000000,81.767814636,5.000999928,17.000000000,2.000000000
1501401249.180050373,-0.004663472,-1.920669675,0.210449085,0.000151897,-0.000002462,0.000125760,0.000307136,0.000944787,1.497278333,-1.953135490,-0.043179147,0.119999997,0.001359225,-0.215738267,-0.268776566,0.000000000,0.000000000,0.000000000,81.731765747,4.617000103,0.000000000,1.000000000
1501401249.212659359,-0.004756992,-1.920637965,0.210361451,-0.000010185,-0.000002404,0.000011295,0.000139893,0.001464616,1.497412443,-1.953009605,-0.054892074,0.140000001,-0.001354696,-0.193232924,-0.267987758,0.000000000,0.000000000,0.000000000,81.189147949,5.098999977,0.000000000,2.000000000
1501401249.228144169,-0.004756992,-1.920637965,0.210361451,-0.000010185,-0.000002404,0.000011295,0.000139893,0.001464616,1.497412443,-1.953009605,-0.054892074,0.140000001,-0.001354696,-0.193232924,-0.267987758,0.000000000,0.000000000,0.000000000,81.189147949,5.123000145,1.000000000,2.000000000
1501401249.244221210,-0.004688578,-1.920671463,0.210412085,-0.000039890,-0.000034891,0.000029724,0.000274809,0.001218462,1.497383118,-1.945927024,-0.079766549,0.149999991,0.012190417,-0.176345155,-0.351052612,0.000000000,0.000000000,0.000000000,80.564842224,4.492000103,16.000000000,1.000000000
1501401249.260299921,-0.004702040,-1.920648217,0.210336521,0.000090400,-0.000012045,0.000051971,-0.000082088,0.001452381,1.497518778,-1.945927024,-0.079766549,0.149999991,0.012190417,-0.176345155,-0.351052612,0.000000000,0.000000000,0.000000000,80.564842224,4.580999851,17.000000000,1.000000000
1501401249.275905371,-0.004702040,-1.920648217,0.210336521,0.000090400,-0.000012045,0.000051971,-0.000082088,0.001452381,1.497518778,-1.945927024,-0.079766549,0.149999991,0.012190417,-0.176345155,-0.351052612,0.000000000,0.000000000,0.000000000,80.468444824,5.081999779,16.000000000,2.000000000
1501401249.291966677,-0.004702040,-1.920648217,0.210336521,0.000090400,-0.000012045,0.000051971,-0.000082088,0.001452381,1.497518778,-1.945927024,-0.079766549,0.149999991,0.012190417,-0.176345155,-0.351052612,0.000000000,0.000000000,0.000000000,80.468444824,4.994999886,17.000000000,2.000000000
1501401249.323874235,-0.004670531,-1.920663118,0.210460931,0.000018572,-0.000024852,0.000056063,0.000261417,0.001156935,1.497355103,-1.940673232,-0.094262436,0.219999999,0.023250995,-0.152571976,-0.346860677,0.000000000,0.000000000,0.000000000,80.248847961,4.620999813,0.000000000,1.000000000
1501401249.340137005,-0.004649057,-1.920638680,0.210415021,0.000024267,-0.000013778,0.000040322,0.000349479,0.001427310,1.497308850,-1.940673232,-0.094262436,0.219999999,0.023250995,-0.152571976,-0.346860677,0.000000000,0.000000000,0.000000000,80.052856445,4.568999767,1.000000000,1.000000000
1501401249.356035233,-0.004649057,-1.920638680,0.210415021,0.000024267,-0.000013778,0.000040322,0.000349479,0.001427310,1.497308850,-1.929985285,-0.105425373,0.199999988,0.044798262,-0.132119074,-0.331855059,0.000000000,0.000000000,0.000000000,80.052856445,5.087999821,0.000000000,2.000000000
1501401249.371968269,-0.004588539,-1.920681238,0.210420579,0.000093491,-0.000050260,0.000032676,0.000306268,0.001187812,1.497184873,-1.929985285,-0.105425373,0.199999988,0.044798262,-0.132119074,-0.331855059,0.000000000,0.000000000,0.000000000,80.139015198,5.122000217,1.000000000,2.000000000
1501401249.388086557,-0.004588539,-1.920681238,0.210420579,0.000093491,-0.000050260,0.000032676,0.000306268,0.001187812,1.497184873,-1.929985285,-0.105425373,0.199999988,0.044798262,-0.132119074,-0.331855059,0.000000000,0.000000000,0.000000000,80.139015198,4.495999813,16.000000000,1.000000000
1501401249.403823376,-0.004588539,-1.920681238,0.210420579,0.000093491,-0.000050260,0.000032676,0.000306268,0.001187812,1.497184873,-1.929985285,-0.105425373,0.199999988,0.044798262,-0.132119074,-0.331855059,0.000000000,0.000000000,0.000000000,79.936828613,4.579999924,17.000000000,1.000000000
1501401249.420525312,-0.004627228,-1.920668960,0.210473165,0.000112815,-0.000030905,0.000071492,0.000372441,0.001037454,1.497229338,-1.930515289,-0.113973290,0.199999988,0.038796470,-0.126117930,-0.341938853,0.000000000,0.000000000,0.000000000,79.936828613,5.078000069,16.000000000,2.000000000
1501401249.439772606,-0.004627228,-1.920668960,0.210473165,0.000112815,-0.000030905,0.000071492,0.000372441,0.001037454,1.497229338,-1.930515289,-0.113973290,0.199999988,0.038796470,-0.126117930,-0.341938853,0.000000000,0.000000000,0.000000000,80.034324646,4.995999813,17.000000000,2.000000000
1501401249.470318556,-0.004711225,-1.920639634,0.210382372,0.000026126,-0.000017023,0.000014127,-0.000015171,0.001528005,1.497452378,-1.925534248,-0.109425008,0.170000002,0.047206584,-0.116173901,-0.285592616,0.000000000,0.000000000,0.000000000,79.999595642,4.617000103,0.000000000,1.000000000
1501401249.500861406,-0.004524577,-1.920612812,0.210517228,0.000155447,0.000023372,0.000111980,0.000594999,0.002127927,1.496803045,-1.925534248,-0.109425008,0.170000002,0.047206584,-0.116173901,-0.285592616,0.000000000,0.000000000,0.000000000,79.762420654,5.086999893,0.000000000,2.000000000
1501401249.515948057,-0.004524577,-1.920612812,0.210517228,0.000155447,0.000023372,0.000111980,0.000594999,0.002127927,1.496803045,-1.925534248,-0.109425008,0.170000002,0.047206584,-0.116173901,-0.285592616,0.000000000,0.000000000,0.000000000,79.762420654,5.130000114,1.000000000,2.000000000
1501401249.531939745,-0.004524577,-1.920612812,0.210517228,0.000155447,0.000023372,0.000111980,0.000594999,0.002127927,1.496803045,-1.924982786,-0.132927269,0.170000002,0.046706330,-0.121063083,-0.256674260,0.000000000,0.000000000,0.000000000,79.762420654,4.492000103,16.000000000,1.000000000
1501401249.547997952,-0.004717487,-1.920658708,0.210437387,0.000156953,0.000028223,0.000147344,0.000325960,0.001118104,1.497334361,-1.924982786,-0.132927269,0.170000002,0.046706330,-0.121063083,-0.256674260,0.000000000,0.000000000,0.000000000,79.708656311,4.574999809,17.000000000,1.000000000
1501401249.564145565,-0.004717487,-1.920658708,0.210437387,0.000156953,0.000028223,0.000147344,0.000325960,0.001118104,1.497334361,-1.924982786,-0.132927269,0.170000002,0.046706330,-0.121063083,-0.256674260,0.000000000,0.000000000,0.000000000,79.708656311,5.087999821,16.000000000,2.000000000
1501401249.580506563,-0.004717487,-1.920658708,0.210437387,0.000156953,0.000028223,0.000147344,0.000325960,0.001118104,1.497334361,-1.923315644,-0.131891578,0.129999995,0.045945540,-0.117442265,-0.248659477,0.000000000,0.000000000,0.000000000,79.686500549,4.995999813,17.000000000,2.000000000
1501401249.611878633,-0.004632573,-1.920624375,0.210387036,-0.000058364,0.000011881,-0.000039840,0.000111802,0.001548015,1.497457027,-1.923315644,-0.131891578,0.129999995,0.045945540,-0.117442265,-0.248659477,0.000000000,0.000000000,0.000000000,79.758087158,4.629000187,0.000000000,1.000000000
