t, viconX, viconY, viconZ, viconXd, viconYd, viconZd, viconRo, viconPi, viconYa, px4X, px4Y, px4Z, px4Xd, px4Yd, px4Zd, flowX, flowY, flowZ, flowPsr, uwbD, uwbAntId, uwbRspdrId, uwbRqstrId
1501656903.318350077,0.540903270,0.575037718,0.191294655,0.000070356,0.000011922,0.000037033,0.004005412,-0.005814999,1.545956969,0.597229838,-0.581592560,0.140000001,-0.001720102,-0.065105982,-0.112794176,0.000000000,0.000000000,0.000000000,47.323818207,3.596299887,0.000000000,1.000000000,3.000000000
1501656903.343082428,0.540903270,0.575037718,0.191294655,0.000070356,0.000011922,0.000037033,0.004005412,-0.005814999,1.545956969,0.586004138,-0.603956103,0.170000002,-0.000377874,-0.059947524,-0.147870913,0.000000000,0.000000000,0.000000000,47.406642914,3.532000065,0.000000000,1.000000000,2.000000000
1501656903.343143225,0.540903270,0.575037718,0.191294655,0.000070356,0.000011922,0.000037033,0.004005412,-0.005814999,1.545956969,0.586004138,-0.603956103,0.170000002,-0.000377874,-0.059947524,-0.147870913,0.000000000,0.000000000,0.000000000,47.406642914,3.640300035,0.000000000,0.000000000,3.000000000
1501656903.367439508,0.540889144,0.575006425,0.191244692,0.000078065,0.000009266,0.000019981,0.003821290,-0.005893402,1.546148658,0.585295081,-0.608489454,0.149999991,-0.000416285,-0.060140390,-0.172878727,0.000000000,0.000000000,0.000000000,47.306182861,3.353600025,1.000000000,0.000000000,2.000000000
1501656903.368085384,0.540889144,0.575006425,0.191244692,0.000078065,0.000009266,0.000019981,0.003821290,-0.005893402,1.546148658,0.585295081,-0.608489454,0.149999991,-0.000416285,-0.060140390,-0.172878727,0.000000000,0.000000000,0.000000000,47.306182861,3.937999964,1.000000000,1.000000000,3.000000000
1501656903.392678261,0.540870667,0.575021684,0.191249922,0.000021127,-0.000007548,-0.000011391,0.003919481,-0.005981293,1.546083927,0.613111675,-0.588045657,0.170000002,0.003094413,-0.047399912,-0.169625238,0.000000000,0.000000000,0.000000000,47.306182861,3.209599972,1.000000000,1.000000000,2.000000000
1501656903.398477077,0.540852964,0.575038135,0.191226140,-0.000003494,0.000027928,-0.000039549,0.003845497,-0.005793430,1.546092153,0.615227520,-0.585641265,0.140000001,0.004279732,-0.036090720,-0.170187056,0.000000000,0.000000000,0.000000000,47.291503906,3.980999947,1.000000000,0.000000000,3.000000000
1501656903.433792830,0.540842772,0.574966967,0.191201016,-0.000034545,-0.000020135,-0.000088822,0.003624032,-0.005778003,1.546266437,0.606415689,-0.598302186,0.170000002,0.005774248,-0.025300413,-0.161120027,0.000000000,0.000000000,0.000000000,49.358726501,3.792999983,0.000000000,0.000000000,2.000000000
1501656903.433847666,0.540842772,0.574966967,0.191201016,-0.000034545,-0.000020135,-0.000088822,0.003624032,-0.005778003,1.546266437,0.606415689,-0.598302186,0.170000002,0.005774248,-0.025300413,-0.161120027,0.000000000,0.000000000,0.000000000,49.358726501,3.590300083,0.000000000,1.000000000,3.000000000
1501656903.463241339,0.540877879,0.575027764,0.191245109,-0.000021551,0.000006362,-0.000080008,0.003897159,-0.005892284,1.546087742,0.606600285,-0.599021733,0.149999991,0.006346540,-0.025459098,-0.163842812,0.000000000,0.000000000,0.000000000,91.934265137,3.678299904,0.000000000,0.000000000,3.000000000
1501656903.466002464,0.540877879,0.575027764,0.191245109,-0.000021551,0.000006362,-0.000080008,0.003897159,-0.005892284,1.546087742,0.606600285,-0.599021733,0.149999991,0.006346540,-0.025459098,-0.163842812,0.000000000,0.000000000,0.000000000,91.934265137,3.532999992,0.000000000,1.000000000,2.000000000
1501656903.483948708,0.540844798,0.575031936,0.191235170,-0.000046163,0.000032346,-0.000081999,0.003923223,-0.005966069,1.546112537,0.627644598,-0.577633500,0.149999991,0.008229977,-0.016341435,-0.121605337,0.000000000,0.000000000,0.000000000,91.934265137,3.313600063,1.000000000,0.000000000,2.000000000
1501656903.484001875,0.540844798,0.575031936,0.191235170,-0.000046163,0.000032346,-0.000081999,0.003923223,-0.005966069,1.546112537,0.627644598,-0.577633500,0.149999991,0.008229977,-0.016341435,-0.121605337,0.000000000,0.000000000,0.000000000,91.934265137,3.903000116,1.000000000,1.000000000,3.000000000
1501656903.508632660,0.540835142,0.575029016,0.191246748,-0.000059764,0.000025965,-0.000032206,0.004063481,-0.006020589,1.545987606,0.630785227,-0.571185887,0.140000001,0.008209828,-0.011722696,-0.131856591,0.000000000,0.000000000,0.000000000,92.180976868,3.202600002,1.000000000,1.000000000,2.000000000
1501656903.508663893,0.540835142,0.575029016,0.191246748,-0.000059764,0.000025965,-0.000032206,0.004063481,-0.006020589,1.545987606,0.630785227,-0.571185887,0.140000001,0.008209828,-0.011722696,-0.131856591,0.000000000,0.000000000,0.000000000,92.180976868,3.983999968,1.000000000,0.000000000,3.000000000
1501656903.549610615,0.540907443,0.574998200,0.191282079,0.000012598,-0.000020978,0.000027441,0.004035297,-0.005924047,1.545967937,0.627628744,-0.575029552,0.170000002,0.009352659,-0.004589460,-0.083613716,0.000000000,0.000000000,0.000000000,92.346916199,3.792000055,0.000000000,0.000000000,2.000000000
1501656903.549637794,0.540907443,0.574998200,0.191282079,0.000012598,-0.000020978,0.000027441,0.004035297,-0.005924047,1.545967937,0.627628744,-0.575029552,0.170000002,0.009352659,-0.004589460,-0.083613716,0.000000000,0.000000000,0.000000000,92.346916199,3.584300041,0.000000000,1.000000000,3.000000000
1501656903.574594021,0.540893912,0.574949026,0.191283658,0.000037305,-0.000079721,0.000060478,0.003834386,-0.005926400,1.546129704,0.644092262,-0.558054745,0.170000002,0.010576317,0.002052308,-0.051228482,0.000000000,0.000000000,0.000000000,92.294357300,3.535000086,0.000000000,1.000000000,2.000000000
1501656903.574627161,0.540893912,0.574949026,0.191283658,0.000037305,-0.000079721,0.000060478,0.003834386,-0.005926400,1.546129704,0.644092262,-0.558054745,0.170000002,0.010576317,0.002052308,-0.051228482,0.000000000,0.000000000,0.000000000,92.294357300,3.599299908,0.000000000,0.000000000,3.000000000
1501656903.599658966,0.540893912,0.574949026,0.191283658,0.000037305,-0.000079721,0.000060478,0.003834386,-0.005926400,1.546129704,0.642169952,-0.562669992,0.170000002,0.011365161,0.001313427,-0.046530195,0.000000000,0.000000000,0.000000000,92.306068420,3.321599960,1.000000000,0.000000000,2.000000000
1501656903.599711180,0.540893912,0.574949026,0.191283658,0.000037305,-0.000079721,0.000060478,0.003834386,-0.005926400,1.546129704,0.642169952,-0.562669992,0.170000002,0.011365161,0.001313427,-0.046530195,0.000000000,0.000000000,0.000000000,92.306068420,3.936000109,1.000000000,1.000000000,3.000000000
1501656903.624780416,0.540854692,0.575029254,0.191250503,0.000048526,-0.000054469,0.000060878,0.003991355,-0.005917070,1.546013236,0.642169952,-0.562669992,0.170000002,0.011365161,0.001313427,-0.046530195,0.000000000,0.000000000,0.000000000,92.438529968,3.240600109,1.000000000,1.000000000,2.000000000
1501656903.624807835,0.540854692,0.575029254,0.191250503,0.000048526,-0.000054469,0.000060878,0.003991355,-0.005917070,1.546013236,0.642169952,-0.562669992,0.170000002,0.011365161,0.001313427,-0.046530195,0.000000000,0.000000000,0.000000000,92.438529968,3.979000092,1.000000000,0.000000000,3.000000000
1501656903.665640831,0.540854692,0.575029254,0.191250503,0.000048526,-0.000054469,0.000060878,0.003991355,-0.005917070,1.546013236,0.640783370,-0.560538232,0.179999992,0.010977228,0.006101416,-0.036132250,0.000000000,0.000000000,0.000000000,92.327995300,3.717999935,0.000000000,0.000000000,2.000000000
1501656903.665676832,0.540854692,0.575029254,0.191250503,0.000048526,-0.000054469,0.000060878,0.003991355,-0.005917070,1.546013236,0.640783370,-0.560538232,0.179999992,0.010977228,0.006101416,-0.036132250,0.000000000,0.000000000,0.000000000,92.327995300,3.590300083,0.000000000,1.000000000,3.000000000
