t, viconX, viconY, viconZ, viconXd, viconYd, viconZd, viconRo, viconPi, viconYa, px4X, px4Y, px4Z, px4Xd, px4Yd, px4Zd, px4Ro, px4Pi, px4Ya, px4Lidar, flowX, flowY, flowZ, flowPsr, uwbD, uwbAntId, uwbRspdrId, uwbRqstrId
1502508656.547801256,-0.263136089,-0.778395414,1.060760498,-0.000056859,0.000017858,0.000028059,0.009017723,0.007774439,1.525657892,0.000000000,0.000000000,0.990000000,0.000000000,0.000000000,-0.050000000,-0.004188790,0.033510322,0.040317106,1.010000000,0.000000000,0.000000000,0.000000000,0.000000000,4.659999847,0.000000000,1.000000000,3.000000000
1502508656.572556973,-0.263110757,-0.778406739,1.060758233,-0.000031545,0.000017870,0.000029860,0.008984597,0.007894563,1.525741100,0.000000000,0.000000000,0.990000000,0.000000000,0.000000000,-0.050000000,-0.004014257,0.033510322,0.040317106,1.020000000,0.000000000,0.000000000,0.000000000,0.000000000,4.750999928,0.000000000,0.000000000,3.000000000
1502508656.597535610,-0.263116479,-0.778405786,1.060753107,-0.000008412,0.000018871,0.000029390,0.009011432,0.007754132,1.525771260,-0.400000000,-0.090000000,0.080000000,0.000000000,0.000000000,0.000000000,-0.004014257,0.033510322,0.040491639,1.010000000,0.000000000,0.000000000,0.000000000,0.000000000,4.672999859,1.000000000,1.000000000,3.000000000
1502508656.622506857,-0.263104469,-0.778395593,1.060759306,0.000010151,0.000028135,0.000029894,0.009000370,0.007704533,1.525745630,-1.700000000,2.310000000,1.720000000,0.000000000,0.000000000,0.000000000,-0.004014257,0.033510322,0.040491639,1.030000000,0.000000000,0.000000000,0.000000000,0.000000000,4.797999859,1.000000000,0.000000000,3.000000000
1502508656.663730621,-0.263101578,-0.778398991,1.060744166,0.000052976,0.000028698,-0.000006676,0.009030884,0.007692905,1.525711894,-1.280000000,-1.070000000,1.650000000,0.000000000,0.000000000,0.000000000,-0.004014257,0.033335789,0.040142573,1.020000000,0.000000000,0.000000000,0.000000000,0.000000000,4.659999847,0.000000000,1.000000000,3.000000000
1502508656.688648701,-0.263101578,-0.778398991,1.060744166,0.000052976,0.000028698,-0.000006676,0.009030884,0.007692905,1.525711894,-1.280000000,-1.070000000,1.650000000,0.000000000,0.000000000,0.000000000,-0.004014257,0.033335789,0.040142573,1.020000000,0.000000000,0.000000000,0.000000000,0.000000000,4.751999855,0.000000000,0.000000000,3.000000000
1502508656.713308334,-0.263101578,-0.778398991,1.060744166,0.000052976,0.000028698,-0.000006676,0.009030884,0.007692905,1.525711894,-1.130000000,-0.510000000,1.910000000,0.000000000,0.000000000,0.440000000,-0.004014257,0.033335789,0.038571776,1.020000000,0.000000000,0.000000000,0.000000000,0.000000000,4.635000229,1.000000000,1.000000000,3.000000000
1502508656.738482714,-0.263127983,-0.778389633,1.060738921,0.000012644,0.000037680,-0.000038822,0.008957999,0.007874195,1.525751114,-1.010000000,-0.300000000,1.860000000,0.000000000,0.000000000,0.450000000,-0.004014257,0.033161256,0.038746309,1.030000000,0.000000000,0.000000000,0.000000000,0.000000000,4.760000229,1.000000000,0.000000000,3.000000000
1502508656.779724598,-0.263127565,-0.778413951,1.060756326,0.000014369,-0.000013070,-0.000016821,0.008990994,0.007793284,1.525663853,-0.960000000,-0.240000000,1.850000000,0.000000000,0.000000000,0.450000000,-0.004014257,0.033161256,0.036477381,1.030000000,0.000000000,0.000000000,0.000000000,0.000000000,4.192999840,0.000000000,0.000000000,2.000000000
1502508656.781151056,-0.263127565,-0.778413951,1.060756326,0.000014369,-0.000013070,-0.000016821,0.008990994,0.007793284,1.525663853,-0.960000000,-0.240000000,1.850000000,0.000000000,0.000000000,0.450000000,-0.004014257,0.033161256,0.036477381,1.030000000,0.000000000,0.000000000,0.000000000,0.000000000,4.656000137,0.000000000,1.000000000,3.000000000
1502508656.804817200,-0.263127565,-0.778413951,1.060756326,0.000014369,-0.000013070,-0.000016821,0.008990994,0.007793284,1.525663853,-0.940000000,-0.250000000,1.640000000,0.000000000,0.000000000,-0.040000000,-0.004014257,0.033161256,0.036477381,1.030000000,0.000000000,0.000000000,0.000000000,0.000000000,4.093999863,0.000000000,1.000000000,2.000000000
1502508656.806132793,-0.263127565,-0.778413951,1.060756326,0.000014369,-0.000013070,-0.000016821,0.008990994,0.007793284,1.525663853,-0.940000000,-0.250000000,1.640000000,0.000000000,0.000000000,-0.040000000,-0.004014257,0.033161256,0.036477381,1.030000000,0.000000000,0.000000000,0.000000000,0.000000000,4.717999935,0.000000000,0.000000000,3.000000000
1502508656.829804897,-0.263125747,-0.778394520,1.060739040,0.000014228,-0.000002199,-0.000039954,0.008979348,0.007854492,1.525686741,-0.910000000,-0.160000000,1.630000000,0.000000000,0.000000000,-0.020000000,-0.004014257,0.033335789,0.037000980,1.020000000,0.000000000,0.000000000,0.000000000,0.000000000,4.630000114,1.000000000,1.000000000,3.000000000
1502508656.830800533,-0.263125747,-0.778394520,1.060739040,0.000014228,-0.000002199,-0.000039954,0.008979348,0.007854492,1.525686741,-0.910000000,-0.160000000,1.630000000,0.000000000,0.000000000,-0.020000000,-0.004014257,0.033335789,0.037000980,1.020000000,0.000000000,0.000000000,0.000000000,0.000000000,4.132999897,1.000000000,0.000000000,2.000000000
1502508656.854703903,-0.263125747,-0.778394520,1.060739040,0.000014228,-0.000002199,-0.000039954,0.008979348,0.007854492,1.525686741,-0.900000000,-0.170000000,1.630000000,0.000000000,0.000000000,-0.020000000,-0.004014257,0.033335789,0.037175513,1.030000000,0.000000000,0.000000000,0.000000000,0.000000000,4.801000118,1.000000000,0.000000000,3.000000000
1502508656.856403351,-0.263125747,-0.778394520,1.060739040,0.000014228,-0.000002199,-0.000039954,0.008979348,0.007854492,1.525686741,-0.900000000,-0.170000000,1.630000000,0.000000000,0.000000000,-0.020000000,-0.004014257,0.033335789,0.037175513,1.030000000,0.000000000,0.000000000,0.000000000,0.000000000,4.157000065,1.000000000,1.000000000,2.000000000
1502508656.896554470,-0.263120860,-0.778408706,1.060765266,-0.000012196,-0.000013640,-0.000020290,0.009002005,0.007843376,1.525698066,-0.880000000,-0.120000000,1.320000000,0.000000000,0.000000000,-0.790000000,-0.004014257,0.033335789,0.038397244,1.030000000,0.000000000,0.000000000,0.000000000,0.000000000,4.657000065,0.000000000,1.000000000,3.000000000
1502508656.896885872,-0.263120860,-0.778408706,1.060765266,-0.000012196,-0.000013640,-0.000020290,0.009002005,0.007843376,1.525698066,-0.880000000,-0.120000000,1.320000000,0.000000000,0.000000000,-0.790000000,-0.004014257,0.033335789,0.038397244,1.030000000,0.000000000,0.000000000,0.000000000,0.000000000,4.230999947,0.000000000,0.000000000,2.000000000
1502508656.921180010,-0.263120860,-0.778408706,1.060765266,-0.000012196,-0.000013640,-0.000020290,0.009002005,0.007843376,1.525698066,-0.870000000,-0.120000000,1.030000000,0.000000000,0.000000000,-1.450000000,-0.004014257,0.033335789,0.038571776,1.020000000,0.000000000,0.000000000,0.000000000,0.000000000,4.094999790,0.000000000,1.000000000,2.000000000
1502508656.922887325,-0.263120860,-0.778408706,1.060765266,-0.000012196,-0.000013640,-0.000020290,0.009002005,0.007843376,1.525698066,-0.870000000,-0.120000000,1.030000000,0.000000000,0.000000000,-1.450000000,-0.004014257,0.033335789,0.038571776,1.020000000,0.000000000,0.000000000,0.000000000,0.000000000,4.711999893,0.000000000,0.000000000,3.000000000
1502508656.946184158,-0.263105959,-0.778407991,1.060744166,-0.000011848,-0.000018237,0.000007678,0.009001285,0.007772640,1.525682807,-0.870000000,-0.120000000,1.000000000,0.000000000,0.000000000,-1.450000000,-0.004014257,0.033335789,0.038571776,1.030000000,0.000000000,0.000000000,0.000000000,0.000000000,4.130000114,1.000000000,0.000000000,2.000000000
1502508656.947204828,-0.263105959,-0.778407991,1.060744166,-0.000011848,-0.000018237,0.000007678,0.009001285,0.007772640,1.525682807,-0.870000000,-0.120000000,1.000000000,0.000000000,0.000000000,-1.450000000,-0.004014257,0.033335789,0.038571776,1.030000000,0.000000000,0.000000000,0.000000000,0.000000000,4.630000114,1.000000000,1.000000000,3.000000000
1502508656.970645905,-0.263139516,-0.778417051,1.060725927,-0.000033614,-0.000026308,-0.000017166,0.008976421,0.007803564,1.525726438,-0.860000000,-0.120000000,0.690000000,0.000000000,0.000000000,-2.120000000,-0.004014257,0.033335789,0.038920842,1.020000000,0.000000000,0.000000000,0.000000000,0.000000000,4.164000034,1.000000000,1.000000000,2.000000000
1502508656.970732927,-0.263139516,-0.778417051,1.060725927,-0.000033614,-0.000026308,-0.000017166,0.008976421,0.007803564,1.525726438,-0.860000000,-0.120000000,0.690000000,0.000000000,0.000000000,-2.120000000,-0.004014257,0.033335789,0.038920842,1.020000000,0.000000000,0.000000000,0.000000000,0.000000000,4.767000198,1.000000000,0.000000000,3.000000000
1502508657.011692286,-0.263125032,-0.778414845,1.060737610,-0.000028510,-0.000036258,-0.000030288,0.008978877,0.007767227,1.525829554,-0.830000000,-0.120000000,0.500000000,0.010000000,0.000000000,-2.420000000,-0.004014257,0.033510322,0.036651914,1.030000000,0.000000000,0.000000000,0.000000000,0.000000000,4.192999840,0.000000000,0.000000000,2.000000000
1502508657.011960983,-0.263125032,-0.778414845,1.060737610,-0.000028510,-0.000036258,-0.000030288,0.008978877,0.007767227,1.525829554,-0.830000000,-0.120000000,0.500000000,0.010000000,0.000000000,-2.420000000,-0.004014257,0.033510322,0.036651914,1.030000000,0.000000000,0.000000000,0.000000000,0.000000000,4.655000210,0.000000000,1.000000000,3.000000000
1502508657.036551952,-0.263125032,-0.778414845,1.060737610,-0.000028510,-0.000036258,-0.000030288,0.008978877,0.007767227,1.525829554,-0.830000000,-0.130000000,0.310000000,0.010000000,0.000000000,-2.720000000,-0.004014257,0.033510322,0.036477381,1.020000000,0.000000000,0.000000000,0.000000000,0.000000000,4.092000008,0.000000000,1.000000000,2.000000000
1502508657.037110090,-0.263125032,-0.778414845,1.060737610,-0.000028510,-0.000036258,-0.000030288,0.008978877,0.007767227,1.525829554,-0.830000000,-0.130000000,0.310000000,0.010000000,0.000000000,-2.720000000,-0.004014257,0.033510322,0.036477381,1.020000000,0.000000000,0.000000000,0.000000000,0.000000000,4.710999966,0.000000000,0.000000000,3.000000000
1502508657.061486006,-0.263133824,-0.778420448,1.060739040,-0.000019747,-0.000034124,-0.000039446,0.008950034,0.007769973,1.525678515,-0.810000000,-0.050000000,0.270000000,0.010000000,0.000000000,-2.640000000,-0.004014257,0.033859387,0.037175513,1.030000000,0.000000000,0.000000000,0.000000000,0.000000000,4.125999928,1.000000000,0.000000000,2.000000000
1502508657.062482595,-0.263133824,-0.778420448,1.060739040,-0.000019747,-0.000034124,-0.000039446,0.008950034,0.007769973,1.525678515,-0.810000000,-0.050000000,0.270000000,0.010000000,0.000000000,-2.640000000,-0.004014257,0.033859387,0.037175513,1.030000000,0.000000000,0.000000000,0.000000000,0.000000000,4.629000187,1.000000000,1.000000000,3.000000000
1502508657.086452246,-0.263135910,-0.778398752,1.060764909,-0.000035396,-0.000003531,0.000004513,0.009066310,0.007760797,1.525741935,-0.800000000,-0.060000000,0.210000000,0.020000000,0.000000000,-2.600000000,-0.004014257,0.033859387,0.038048178,1.010000000,0.000000000,0.000000000,0.000000000,0.000000000,4.159999847,1.000000000,1.000000000,2.000000000
1502508657.086657763,-0.263135910,-0.778398752,1.060764909,-0.000035396,-0.000003531,0.000004513,0.009066310,0.007760797,1.525741935,-0.800000000,-0.060000000,0.210000000,0.020000000,0.000000000,-2.600000000,-0.004014257,0.033859387,0.038048178,1.010000000,0.000000000,0.000000000,0.000000000,0.000000000,4.758999825,1.000000000,0.000000000,3.000000000
1502508657.127806187,-0.263117313,-0.778422952,1.060751677,-0.000022313,-0.000014986,0.000008607,0.009039115,0.007776048,1.525654674,-0.770000000,-0.080000000,0.170000000,0.020000000,0.000000000,-2.490000000,-0.004014257,0.034208453,0.035255651,1.020000000,0.000000000,0.000000000,0.000000000,0.000000000,4.658999920,0.000000000,1.000000000,3.000000000
1502508657.128940105,-0.263117313,-0.778422952,1.060751677,-0.000022313,-0.000014986,0.000008607,0.009039115,0.007776048,1.525654674,-0.770000000,-0.080000000,0.170000000,0.020000000,0.000000000,-2.490000000,-0.004014257,0.034208453,0.035255651,1.020000000,0.000000000,0.000000000,0.000000000,0.000000000,4.193999767,0.000000000,0.000000000,2.000000000
1502508657.152391434,-0.263122916,-0.778417408,1.060753465,-0.000000485,-0.000010247,0.000020271,0.008966167,0.007852425,1.525672317,-0.770000000,-0.080000000,0.100000000,0.020000000,0.000000000,-2.490000000,-0.004014257,0.034208453,0.035255651,1.010000000,0.000000000,0.000000000,0.000000000,0.000000000,4.092999935,0.000000000,1.000000000,2.000000000
1502508657.153100491,-0.263122916,-0.778417408,1.060753465,-0.000000485,-0.000010247,0.000020271,0.008966167,0.007852425,1.525672317,-0.770000000,-0.080000000,0.100000000,0.020000000,0.000000000,-2.490000000,-0.004014257,0.034208453,0.035255651,1.010000000,0.000000000,0.000000000,0.000000000,0.000000000,4.671000004,0.000000000,0.000000000,3.000000000
1502508657.178044796,-0.263115138,-0.778435767,1.060773849,0.000005946,-0.000037318,0.000051679,0.009065774,0.007786546,1.525703073,-0.770000000,-0.120000000,0.240000000,0.020000000,0.000000000,-2.040000000,-0.004014257,0.034208453,0.034732052,1.010000000,0.000000000,0.000000000,0.000000000,0.000000000,4.635000229,1.000000000,1.000000000,3.000000000
1502508657.178290844,-0.263115138,-0.778435767,1.060773849,0.000005946,-0.000037318,0.000051679,0.009065774,0.007786546,1.525703073,-0.770000000,-0.120000000,0.240000000,0.020000000,0.000000000,-2.040000000,-0.004014257,0.034208453,0.034732052,1.010000000,0.000000000,0.000000000,0.000000000,0.000000000,4.165999889,1.000000000,0.000000000,2.000000000
1502508657.203475475,-0.263115138,-0.778435767,1.060773849,0.000005946,-0.000037318,0.000051679,0.009065774,0.007786546,1.525703073,-0.760000000,-0.090000000,0.360000000,0.030000000,0.000000000,-1.610000000,-0.004014257,0.034208453,0.034906585,1.020000000,0.000000000,0.000000000,0.000000000,0.000000000,4.763000011,1.000000000,0.000000000,3.000000000
1502508657.203564405,-0.263115138,-0.778435767,1.060773849,0.000005946,-0.000037318,0.000051679,0.009065774,0.007786546,1.525703073,-0.760000000,-0.090000000,0.360000000,0.030000000,0.000000000,-1.610000000,-0.004014257,0.034208453,0.034906585,1.020000000,0.000000000,0.000000000,0.000000000,0.000000000,4.160999775,1.000000000,1.000000000,2.000000000
1502508657.244183540,-0.263125509,-0.778403282,1.060774446,-0.000012750,-0.000002947,0.000080279,0.008960676,0.007856632,1.525755405,-0.750000000,-0.070000000,0.340000000,0.030000000,0.000000000,-1.570000000,-0.004014257,0.034382986,0.033510322,1.010000000,0.000000000,0.000000000,0.000000000,0.000000000,4.223999977,0.000000000,0.000000000,2.000000000
1502508657.244481564,-0.263125509,-0.778403282,1.060774446,-0.000012750,-0.000002947,0.000080279,0.008960676,0.007856632,1.525755405,-0.750000000,-0.070000000,0.340000000,0.030000000,0.000000000,-1.570000000,-0.004014257,0.034382986,0.033510322,1.010000000,0.000000000,0.000000000,0.000000000,0.000000000,4.660999775,0.000000000,1.000000000,3.000000000
1502508657.269301653,-0.263120800,-0.778430998,1.060737848,-0.000000879,-0.000028792,0.000043465,0.008955753,0.007740238,1.525669813,-0.750000000,-0.080000000,0.300000000,0.030000000,0.000000000,-1.550000000,-0.004014257,0.034382986,0.033161256,1.020000000,0.000000000,0.000000000,0.000000000,0.000000000,4.090000153,0.000000000,1.000000000,2.000000000
1502508657.269473553,-0.263120800,-0.778430998,1.060737848,-0.000000879,-0.000028792,0.000043465,0.008955753,0.007740238,1.525669813,-0.750000000,-0.080000000,0.300000000,0.030000000,0.000000000,-1.550000000,-0.004014257,0.034382986,0.033161256,1.020000000,0.000000000,0.000000000,0.000000000,0.000000000,4.711999893,0.000000000,0.000000000,3.000000000
1502508657.295033693,-0.263144255,-0.778397918,1.060768485,-0.000023243,-0.000014241,0.000065750,0.008955525,0.007842032,1.525689125,-0.760000000,-0.030000000,0.450000000,0.030000000,0.000000000,-1.160000000,-0.004188790,0.034382986,0.034906585,1.020000000,0.000000000,0.000000000,0.000000000,0.000000000,4.131999969,1.000000000,0.000000000,2.000000000
1502508657.295548916,-0.263144255,-0.778397918,1.060768485,-0.000023243,-0.000014241,0.000065750,0.008955525,0.007842032,1.525689125,-0.760000000,-0.030000000,0.450000000,0.030000000,0.000000000,-1.160000000,-0.004188790,0.034382986,0.034906585,1.020000000,0.000000000,0.000000000,0.000000000,0.000000000,4.631000042,1.000000000,1.000000000,3.000000000
1502508657.319290400,-0.263131708,-0.778411150,1.060765505,-0.000019316,-0.000020789,0.000070507,0.009028097,0.007756941,1.525686145,-0.760000000,-0.030000000,0.420000000,0.030000000,0.000000000,-1.150000000,-0.004188790,0.034557519,0.035255651,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,4.797999859,1.000000000,0.000000000,3.000000000
1502508657.319493532,-0.263131708,-0.778411150,1.060765505,-0.000019316,-0.000020789,0.000070507,0.009028097,0.007756941,1.525686145,-0.760000000,-0.030000000,0.420000000,0.030000000,0.000000000,-1.150000000,-0.004188790,0.034557519,0.035255651,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,4.160999775,1.000000000,1.000000000,2.000000000
1502508657.359544516,-0.263131708,-0.778411150,1.060765505,-0.000019316,-0.000020789,0.000070507,0.009028097,0.007756941,1.525686145,-0.760000000,-0.040000000,0.520000000,0.020000000,0.000000000,-0.840000000,-0.004188790,0.034382986,0.036302848,1.010000000,0.000000000,0.000000000,0.000000000,0.000000000,4.659999847,0.000000000,1.000000000,3.000000000
1502508657.360230207,-0.263131708,-0.778411150,1.060765505,-0.000019316,-0.000020789,0.000070507,0.009028097,0.007756941,1.525686145,-0.760000000,-0.040000000,0.520000000,0.020000000,0.000000000,-0.840000000,-0.004188790,0.034382986,0.036302848,1.010000000,0.000000000,0.000000000,0.000000000,0.000000000,4.224999905,0.000000000,0.000000000,2.000000000
