t, viconX, viconY, viconZ, viconRo, viconPi, viconYa, uwbD, uwbAnt, uwbRspdX, uwbRspdY, uwbRspdZ, imuQx, imuQy, imuQz, imuQw, g2oX, g2oY, g2oZ, lidarZ
1501300396.932268620,0.002497050,-1.897954106,0.209396437,0.000270752,-0.000889740,1.564431548,4.796000004,0.000000000,2.000000000
1501300396.948702574,0.002522765,-1.897921205,0.209414795,0.000270428,-0.000935273,1.564356685,4.881999969,16.000000000,2.000000000
1501300396.996110439,0.002631071,-1.897924542,0.209436730,0.000533692,-0.000913508,1.564092636,4.905000210,1.000000000,2.000000000
1501300397.012452364,0.002631071,-1.897924542,0.209436730,0.000533692,-0.000913508,1.564092636,4.772999763,17.000000000,2.000000000
1501300397.076089382,0.002563003,-1.897892475,0.209423169,0.000377959,-0.000827750,1.564106822,4.791999817,0.000000000,2.000000000
1501300397.092776775,0.002656188,-1.897847414,0.209454581,0.000345235,-0.000904464,1.564308524,4.887000084,16.000000000,2.000000000
1501300397.140109777,0.002528817,-1.897922993,0.209421962,0.000342171,-0.000863371,1.564373970,4.903999805,1.000000000,2.000000000
1501300397.156280041,0.002528817,-1.897922993,0.209421962,0.000342171,-0.000863371,1.564373970,4.774000168,17.000000000,2.000000000
1501300397.188488722,0.002627871,-1.897932649,0.209424600,0.000384861,-0.001031381,1.564323664,4.473999977,0.000000000,1.000000000
1501300397.204124928,0.002627871,-1.897932649,0.209424600,0.000384861,-0.001031381,1.564323664,4.334000111,16.000000000,1.000000000
1501300397.220120668,0.002526062,-1.897933483,0.209425822,0.000334217,-0.000932113,1.564354300,4.796000004,0.000000000,2.000000000
1501300397.236228228,0.002526062,-1.897933483,0.209425822,0.000334217,-0.000932113,1.564354300,4.880000114,16.000000000,2.000000000
1501300397.252194166,0.002593784,-1.897879720,0.209410220,0.000374741,-0.000782760,1.564098239,4.324999809,1.000000000,1.000000000
1501300397.268189192,0.002550848,-1.897934198,0.209427625,0.000343227,-0.001014743,1.564256072,4.428999901,17.000000000,1.000000000
1501300397.284124136,0.002550848,-1.897934198,0.209427625,0.000343227,-0.001014743,1.564256072,4.912000179,1.000000000,2.000000000
1501300397.300147772,0.002550848,-1.897934198,0.209427625,0.000343227,-0.001014743,1.564256072,4.776000023,17.000000000,2.000000000
1501300397.332219839,0.002588915,-1.897919655,0.209430709,0.000529473,-0.000780236,1.563963652,4.485000134,0.000000000,1.000000000
1501300397.348127127,0.002558051,-1.897925735,0.209426358,0.000174077,-0.000780459,1.564460158,4.328000069,16.000000000,1.000000000
1501300397.364107132,0.002497983,-1.897903681,0.209374979,0.000161689,-0.000903105,1.564475894,4.789999962,0.000000000,2.000000000
1501300397.380144119,0.002497983,-1.897903681,0.209374979,0.000161689,-0.000903105,1.564475894,4.887000084,16.000000000,2.000000000
1501300397.396215916,0.002614670,-1.897903442,0.209443077,0.000394347,-0.000843866,1.564254999,4.353000164,1.000000000,1.000000000
1501300397.412175179,0.002614670,-1.897903442,0.209443077,0.000394347,-0.000843866,1.564254999,4.439000130,17.000000000,1.000000000
1501300397.428174496,0.002583555,-1.897879839,0.209444210,0.000351558,-0.000717813,1.564189434,4.899000168,1.000000000,2.000000000
