t, viconX, viconY, viconZ, viconXd, viconYd, viconZd, viconRo, viconPi, viconYa, px4X, px4Y, px4Z, px4Xd, px4Yd, px4Zd, px4Ro, px4Pi, px4Ya, px4Lidar, flowX, flowY, flowZ, flowPsr, uwbD, uwbAntId, uwbRspdrId, uwbRqstrId
1502506401.979170084,0.003514566,-1.915341496,0.206155419,-0.000208842,-0.000017979,-0.000123055,0.004886385,0.001689432,1.551378369,0.000000000,0.000000000,0.040000000,0.050000000,0.030000000,0.020000000,-0.011519173,0.040840704,0.259181394,0.190000000,0.000000000,0.000000000,0.000000000,0.000000000,5.436999798,0.000000000,0.000000000,2.000000000
1502506402.003908634,0.003599899,-1.915304780,0.206192330,-0.000190738,-0.000004562,-0.000130938,0.004550289,0.001629655,1.551509738,0.000000000,0.000000000,0.040000000,0.050000000,0.030000000,0.020000000,-0.011519173,0.040840704,0.259181394,0.190000000,0.000000000,0.000000000,0.000000000,0.000000000,5.412000179,0.000000000,1.000000000,2.000000000
1502506402.029858589,0.003565524,-1.915322065,0.206210300,-0.000209318,-0.000012143,-0.000115606,0.004718109,0.001737452,1.551540613,-0.880000000,0.140000000,0.030000000,-0.370000000,0.090000000,0.000000000,-0.014660766,0.034033920,0.262322987,0.130000000,0.000000000,0.000000000,0.000000000,0.000000000,5.447999954,1.000000000,0.000000000,2.000000000
1502506402.054365873,0.003603513,-1.915320396,0.206193566,-0.000179705,-0.000016315,-0.000118907,0.004698047,0.001644892,1.551566958,-1.500000000,0.000000000,0.030000000,-0.670000000,0.020000000,0.000000000,-0.014660766,0.028623400,0.264417382,0.170000000,0.000000000,0.000000000,0.000000000,0.000000000,5.486000061,1.000000000,1.000000000,2.000000000
1502506402.096060991,0.003523774,-1.915353060,0.206182793,-0.000237846,-0.000054470,-0.000130949,0.004954076,0.001653669,1.551404953,-1.840000000,-0.030000000,0.040000000,-0.830000000,0.000000000,0.000000000,-0.015009832,0.025830873,0.262846585,0.170000000,0.000000000,0.000000000,0.000000000,0.000000000,5.520999908,0.000000000,0.000000000,2.000000000
1502506402.119577885,0.003510843,-1.915374398,0.206140622,-0.000294745,-0.000107605,-0.000183659,0.004773242,0.001657853,1.551451683,-1.840000000,-0.030000000,0.040000000,-0.830000000,0.000000000,0.000000000,-0.015009832,0.025830873,0.262846585,0.170000000,0.000000000,0.000000000,0.000000000,0.000000000,5.410999775,0.000000000,1.000000000,2.000000000
1502506402.144853830,0.003510843,-1.915374398,0.206140622,-0.000294745,-0.000107605,-0.000183659,0.004773242,0.001657853,1.551451683,-1.840000000,-0.060000000,0.040000000,-0.820000000,-0.010000000,0.000000000,-0.014660766,0.026179939,0.262148454,0.220000000,0.000000000,0.000000000,0.000000000,0.000000000,5.445000172,1.000000000,0.000000000,2.000000000
1502506402.169622660,0.003529017,-1.915380478,0.206198201,-0.000303849,-0.000156761,-0.000145592,0.005101198,0.001758664,1.551108003,-1.850000000,-0.050000000,0.040000000,-0.800000000,0.000000000,0.020000000,-0.014486233,0.026529005,0.261450322,0.240000000,0.000000000,0.000000000,0.000000000,0.000000000,5.486000061,1.000000000,1.000000000,2.000000000
1502506402.211081505,0.003529017,-1.915380478,0.206198201,-0.000303849,-0.000156761,-0.000145592,0.005101198,0.001758664,1.551108003,-1.870000000,-0.050000000,0.050000000,-0.800000000,0.000000000,0.030000000,-0.014486233,0.026703538,0.261624855,0.220000000,0.000000000,0.000000000,0.000000000,0.000000000,5.513999939,0.000000000,0.000000000,2.000000000
1502506402.235746384,0.003529017,-1.915380478,0.206198201,-0.000303849,-0.000156761,-0.000145592,0.005101198,0.001758664,1.551108003,-1.880000000,-0.040000000,0.050000000,-0.790000000,0.000000000,0.040000000,-0.014486233,0.026878070,0.261799388,0.240000000,0.000000000,0.000000000,0.000000000,0.000000000,5.414999962,0.000000000,1.000000000,2.000000000
1502506402.260649443,0.003644944,-1.915294170,0.206227824,0.000061024,-0.000000764,0.000011210,0.004685326,0.001606905,1.551433802,-1.860000000,-0.100000000,0.060000000,-0.750000000,-0.030000000,0.060000000,-0.013613568,0.027576202,0.260054059,0.190000000,0.000000000,0.000000000,0.000000000,0.000000000,5.445000172,1.000000000,0.000000000,2.000000000
1502506402.286102533,0.003628386,-1.915298223,0.206220776,0.000100387,0.000029704,0.000033137,0.004693524,0.001651056,1.551549673,-1.860000000,-0.100000000,0.060000000,-0.750000000,-0.030000000,0.060000000,-0.013613568,0.027576202,0.260054059,0.190000000,0.000000000,0.000000000,0.000000000,0.000000000,5.484000206,1.000000000,1.000000000,2.000000000
1502506402.327718735,0.003598789,-1.915309310,0.206230417,0.000106597,0.000051956,0.000083358,0.004744159,0.001765503,1.551493764,-1.870000000,-0.090000000,0.070000000,-0.720000000,-0.020000000,0.060000000,-0.013613568,0.028448867,0.259530460,0.190000000,0.000000000,0.000000000,0.000000000,0.000000000,5.473000050,0.000000000,0.000000000,2.000000000
1502506402.353077412,0.003612972,-1.915291667,0.206207767,0.000146041,0.000073257,0.000063165,0.004757235,0.001554831,1.551415920,-1.900000000,-0.090000000,0.090000000,-0.730000000,-0.020000000,0.080000000,-0.013788101,0.028448867,0.259530460,0.190000000,0.000000000,0.000000000,0.000000000,0.000000000,5.412000179,0.000000000,1.000000000,2.000000000
1502506402.378186464,0.003645182,-1.915297508,0.206240833,0.000177007,0.000086500,0.000091596,0.004816130,0.001600830,1.551510692,-1.900000000,-0.110000000,0.100000000,-0.700000000,-0.030000000,0.110000000,-0.013439035,0.028972466,0.258832328,0.140000000,0.000000000,0.000000000,0.000000000,0.000000000,5.485000134,1.000000000,0.000000000,2.000000000
1502506402.403740644,0.003632511,-1.915296912,0.206254408,0.000185460,0.000096431,0.000127756,0.004759915,0.001716868,1.551369071,-1.880000000,-0.090000000,0.110000000,-0.650000000,-0.020000000,0.110000000,-0.013264502,0.030368729,0.256388867,0.140000000,0.000000000,0.000000000,0.000000000,0.000000000,5.482999802,1.000000000,1.000000000,2.000000000
1502506402.442880630,0.003632511,-1.915296912,0.206254408,0.000185460,0.000096431,0.000127756,0.004759915,0.001716868,1.551369071,-1.900000000,-0.090000000,0.110000000,-0.640000000,-0.020000000,0.110000000,-0.013089969,0.030543262,0.256737933,0.190000000,0.000000000,0.000000000,0.000000000,0.000000000,5.513999939,0.000000000,0.000000000,2.000000000
1502506402.468659639,0.003688171,-1.915317297,0.206265673,0.000216715,0.000059839,0.000153022,0.004746180,0.001560835,1.551437140,-1.910000000,-0.070000000,0.130000000,-0.630000000,-0.010000000,0.130000000,-0.013264502,0.030892328,0.257086999,0.180000000,0.000000000,0.000000000,0.000000000,0.000000000,5.414000034,0.000000000,1.000000000,2.000000000
