t, viconX, viconY, viconZ, viconRo, viconPi, viconYa, uwbD, uwbAnt, uwbRspdX, uwbRspdY, uwbRspdZ, imuQx, imuQy, imuQz, imuQw, g2oX, g2oY, g2oZ, lidarZ
1501389782.903090000,0.008375185,-2.871625423,0.211459205,0.000459766,-0.001578056,1.527331710,5.971000195,16.000000000,2.000000000
1501389782.918794394,0.008375185,-2.871625423,0.211459205,0.000459766,-0.001578056,1.527331710,5.903999805,17.000000000,2.000000000
1501389782.966981173,0.008386862,-2.871641159,0.211468428,0.000364543,-0.001638829,1.527425766,5.452000141,1.000000000,1.000000000
1501389782.982958078,0.008386862,-2.871641159,0.211468428,0.000364543,-0.001638829,1.527425766,5.988999844,0.000000000,2.000000000
1501389782.998634815,0.008386862,-2.871641159,0.211468428,0.000364543,-0.001638829,1.527425766,6.011000156,1.000000000,2.000000000
1501389783.014555693,0.008375046,-2.871646643,0.211506858,0.000694837,-0.001780772,1.527223945,5.394000053,16.000000000,1.000000000
1501389783.030544758,0.008375046,-2.871646643,0.211506858,0.000694837,-0.001780772,1.527223945,5.456999779,17.000000000,1.000000000
1501389783.046812534,0.008375046,-2.871646643,0.211506858,0.000694837,-0.001780772,1.527223945,5.967999935,16.000000000,2.000000000
1501389783.062861681,0.008375046,-2.871646643,0.211506858,0.000694837,-0.001780772,1.527223945,5.908999920,17.000000000,2.000000000
1501389783.095293045,0.008415464,-2.871647120,0.211505443,0.000533070,-0.001602974,1.527384281,5.510000229,0.000000000,1.000000000
1501389783.126850843,0.008455350,-2.871629953,0.211485952,0.000679138,-0.001570668,1.527205825,5.992000103,0.000000000,2.000000000
1501389783.142691374,0.008339661,-2.871662855,0.211443350,0.000400559,-0.001235367,1.527286768,6.019000053,1.000000000,2.000000000
1501389783.159482718,0.008339661,-2.871662855,0.211443350,0.000400559,-0.001235367,1.527286768,5.392000198,16.000000000,1.000000000
1501389783.190765142,0.008365955,-2.871648073,0.211456463,0.000570080,-0.001541202,1.527328491,5.969999790,16.000000000,2.000000000
1501389783.206734419,0.008365955,-2.871648073,0.211456463,0.000570080,-0.001541202,1.527328491,5.907999992,17.000000000,2.000000000
1501389783.238932848,0.008449485,-2.871614695,0.211504117,0.000557849,-0.001633083,1.527161241,5.511000156,0.000000000,1.000000000
1501389783.254774332,0.008449485,-2.871614695,0.211504117,0.000557849,-0.001633083,1.527161241,5.460999966,1.000000000,1.000000000
1501389783.270909071,0.008363330,-2.871641636,0.211494625,0.000388633,-0.001215498,1.527240276,5.977000237,0.000000000,2.000000000
1501389783.286879301,0.008363330,-2.871641636,0.211494625,0.000388633,-0.001215498,1.527240276,6.015999794,1.000000000,2.000000000
1501389783.302952051,0.008360814,-2.871618509,0.211464226,0.000513801,-0.001615406,1.527426362,5.393000126,16.000000000,1.000000000
1501389783.318865776,0.008360814,-2.871618509,0.211464226,0.000513801,-0.001615406,1.527426362,5.455999851,17.000000000,1.000000000
1501389783.335018873,0.008360814,-2.871618509,0.211464226,0.000513801,-0.001615406,1.527426362,5.977000237,16.000000000,2.000000000
1501389783.350964308,0.008396147,-2.871654272,0.211525068,0.000644995,-0.001300598,1.527295589,5.918000221,17.000000000,2.000000000
1501389783.382910252,0.008415570,-2.871620893,0.211480200,0.000333398,-0.001543663,1.527438521,5.511000156,0.000000000,1.000000000
1501389783.398905039,0.008356717,-2.871651173,0.211482108,0.000651917,-0.001201715,1.527175665,5.451000214,1.000000000,1.000000000
1501389783.414648533,0.008386486,-2.871622562,0.211455867,0.000484421,-0.001542910,1.527288675,5.985000134,0.000000000,2.000000000
1501389783.430706263,0.008386486,-2.871622562,0.211455867,0.000484421,-0.001542910,1.527288675,6.014999866,1.000000000,2.000000000
1501389783.446720839,0.008386486,-2.871622562,0.211455867,0.000484421,-0.001542910,1.527288675,5.388999939,16.000000000,1.000000000
1501389783.462641478,0.008386486,-2.871622562,0.211455867,0.000484421,-0.001542910,1.527288675,5.449999809,17.000000000,1.000000000
1501389783.478902340,0.008418603,-2.871650457,0.211497098,0.000514542,-0.001556820,1.527360678,5.971000195,16.000000000,2.000000000
1501389783.494797468,0.008401602,-2.871644974,0.211498290,0.000583207,-0.001417460,1.527376890,5.909999847,17.000000000,2.000000000
1501389783.526687384,0.008401602,-2.871644974,0.211498290,0.000583207,-0.001417460,1.527376890,5.508999825,0.000000000,1.000000000
