0.8754,0.0052582,0.096249,0.20385,-0.00043374,-0.00031256,1.6012,3.987,3,0.0507,2.969,1.514,0.029867,0.0029765,-0.95343,0.30011
0.90033,0.0052328,0.096268,0.20383,-0.00040402,-0.00032826,1.6013,3.947,4,0.0507,2.969,1.514,0.029867,0.0029765,-0.95343,0.30011
0.92541,0.005221,0.096267,0.20384,-0.00039821,-0.00031429,1.6013,3.459,1,0.0507,2.969,1.514,0.029867,0.0029765,-0.95343,0.30011
0.95052,0.0052231,0.096271,0.20384,-0.00044741,-0.00031338,1.6013,3.448,2,0.0507,2.969,1.514,0.029867,0.0029765,-0.95343,0.30011
0.9755,0.0052216,0.096281,0.20384,-0.00039229,-0.0003338,1.6013,3.982,3,0.0507,2.969,1.514,0.029776,0.002942,-0.95349,0.29993
1.0004,0.0052216,0.096281,0.20384,-0.00039229,-0.0003338,1.6013,3.943,4,0.0507,2.969,1.514,0.029776,0.0029406,-0.95351,0.29988
1.0255,0.0052384,0.096268,0.20386,-0.0004864,-0.0003344,1.6013,3.487,1,0.0507,2.969,1.514,0.02973,0.002929,-0.95348,0.29997
1.0504,0.0052384,0.096268,0.20386,-0.0004864,-0.0003344,1.6013,3.484,2,0.0507,2.969,1.514,0.029716,0.0029733,-0.95349,0.29993
1.0757,0.0052384,0.096268,0.20386,-0.0004864,-0.0003344,1.6013,3.948,3,0.0507,2.969,1.514,0.029656,0.003006,-0.95348,0.29998
1.1005,0.0052384,0.096268,0.20386,-0.0004864,-0.0003344,1.6013,3.95,4,0.0507,2.969,1.514,0.029656,0.0030032,-0.95351,0.29988
1.1256,0.0052521,0.09627,0.20382,-0.00042746,-0.00040783,1.6012,3.461,1,0.0507,2.969,1.514,0.02961,0.0029902,-0.9535,0.29993
1.1505,0.0052521,0.09627,0.20382,-0.00042746,-0.00040783,1.6012,3.452,2,0.0507,2.969,1.514,0.029656,0.0030032,-0.95351,0.29988
1.1756,0.0052521,0.09627,0.20382,-0.00042746,-0.00040783,1.6012,3.984,3,0.0507,2.969,1.514,0.029656,0.0030004,-0.95354,0.29979
1.2006,0.0052521,0.09627,0.20382,-0.00042746,-0.00040783,1.6012,3.951,4,0.0507,2.969,1.514,0.029656,0.0030004,-0.95354,0.29979
1.2256,0.0052386,0.096242,0.20384,-0.00038787,-0.00037408,1.6012,3.488,1,0.0507,2.969,1.514,0.029611,0.0029831,-0.95357,0.2997
1.2506,0.0052386,0.096242,0.20384,-0.00038787,-0.00037408,1.6012,3.452,2,0.0507,2.969,1.514,0.029551,0.003013,-0.95358,0.29966
1.2757,0.0052386,0.096242,0.20384,-0.00038787,-0.00037408,1.6012,3.95,3,0.0507,2.969,1.514,0.029537,0.0030588,-0.95358,0.29966
1.3006,0.0052643,0.096278,0.20384,-0.00038836,-0.00044889,1.6012,3.952,4,0.0507,2.969,1.514,0.029536,0.0030602,-0.95357,0.29971
1.3257,0.0052145,0.096287,0.20384,-0.00041772,-0.00036541,1.6013,3.451,1,0.0507,2.969,1.514,0.029522,0.0031073,-0.95355,0.29975
1.3507,0.0052145,0.096287,0.20384,-0.00041772,-0.00036541,1.6013,3.485,2,0.0507,2.969,1.514,0.029476,0.0030943,-0.95354,0.2998
1.3757,0.0052513,0.09624,0.20384,-0.00042477,-0.00036923,1.6013,3.945,3,0.0507,2.969,1.514,0.029462,0.0031386,-0.95356,0.29976
1.4007,0.0052719,0.096277,0.20384,-0.00045251,-0.00038883,1.6012,3.948,4,0.0507,2.969,1.514,0.029462,0.0031386,-0.95356,0.29976
1.4257,0.005246,0.096261,0.20385,-0.00044047,-0.00035029,1.6013,3.449,1,0.0507,2.969,1.514,0.029462,0.0031372,-0.95357,0.29971
1.4508,0.0052408,0.096292,0.20381,-0.00051895,-0.0003224,1.6013,3.446,2,0.0507,2.969,1.514,0.029371,0.0031085,-0.95357,0.29971
1.4757,0.0052366,0.096266,0.20384,-0.00043724,-0.00036093,1.6012,3.946,3,0.0507,2.969,1.514,0.029311,0.003137,-0.9536,0.29962
1.5007,0.0052366,0.096266,0.20384,-0.00043724,-0.00036093,1.6012,3.947,4,0.0507,2.969,1.514,0.029311,0.0031342,-0.95363,0.29953
1.5258,0.0052257,0.096271,0.20384,-0.00046337,-0.00039568,1.6013,3.485,1,0.0507,2.969,1.514,0.029357,0.0031429,-0.95369,0.29935
1.5509,0.0052434,0.096291,0.20383,-0.00048727,-0.00034252,1.6012,3.451,2,0.0507,2.969,1.514,0.029372,0.0030958,-0.9537,0.2993
1.5758,0.0052434,0.096291,0.20383,-0.00048727,-0.00034252,1.6012,3.978,3,0.0507,2.969,1.514,0.029372,0.003093,-0.95373,0.29921
1.6008,0.0052482,0.096316,0.20383,-0.0004064,-0.0003909,1.6013,3.948,4,0.0507,2.969,1.514,0.029327,0.0030758,-0.95376,0.29912
1.6258,0.0052474,0.096292,0.20384,-0.00048578,-0.00034195,1.6013,3.496,1,0.0507,2.969,1.514,0.029341,0.0030273,-0.95379,0.29902
1.6508,0.005251,0.096282,0.20385,-0.00046701,-0.000407,1.6013,3.445,2,0.0507,2.969,1.514,0.029356,0.0029801,-0.9538,0.29898
1.6761,0.005251,0.096282,0.20385,-0.00046701,-0.000407,1.6013,3.983,3,0.0507,2.969,1.514,0.029356,0.0029745,-0.95386,0.29879
1.7009,0.0052528,0.096292,0.20385,-0.00046454,-0.00038079,1.6013,3.946,4,0.0507,2.969,1.514,0.029371,0.0029274,-0.95388,0.29875
1.7258,0.0052528,0.096292,0.20385,-0.00046454,-0.00038079,1.6013,3.456,1,0.0507,2.969,1.514,0.029311,0.0029588,-0.95388,0.29875
1.7508,0.0052528,0.096292,0.20385,-0.00046454,-0.00038079,1.6013,3.444,2,0.0507,2.969,1.514,0.029371,0.0029274,-0.95388,0.29875
1.7759,0.0052338,0.096268,0.20383,-0.00042667,-0.00030544,1.6013,3.979,3,0.0507,2.969,1.514,0.029356,0.0029745,-0.95386,0.29879
1.8008,0.005219,0.096267,0.20384,-0.00048868,-0.00034662,1.6013,3.976,4,0.0507,2.969,1.514,0.029342,0.0030202,-0.95386,0.2988
1.8259,0.0052318,0.096255,0.20384,-0.00042194,-0.00030449,1.6013,3.448,1,0.0507,2.969,1.514,0.029342,0.0030174,-0.95389,0.2987
1.8509,0.0052318,0.096255,0.20384,-0.00042194,-0.00030449,1.6013,3.451,2,0.0507,2.969,1.514,0.029329,0.0030589,-0.95393,0.29857
1.8759,0.0052268,0.096285,0.20385,-0.00042545,-0.00034584,1.6013,3.983,3,0.0507,2.969,1.514,0.029269,0.0030875,-0.95396,0.29848
1.9009,0.0052495,0.096273,0.20383,-0.00048046,-0.00042066,1.6012,3.942,4,0.0507,2.969,1.514,0.029315,0.003099,-0.95399,0.29839
1.9261,0.005243,0.09628,0.20381,-0.00041656,-0.0003034,1.6012,3.456,1,0.0507,2.969,1.514,0.029361,0.0031077,-0.95405,0.2982
1.9509,0.005243,0.09628,0.20381,-0.00041656,-0.0003034,1.6012,3.492,2,0.0507,2.969,1.514,0.02933,0.0030491,-0.95403,0.29825
1.976,0.005246,0.09626,0.20382,-0.00036327,-0.00037048,1.6012,3.987,3,0.0507,2.969,1.514,0.029329,0.0030505,-0.95402,0.29829
2.0013,0.0052757,0.096268,0.20384,-0.00046605,-0.00033781,1.6012,3.949,4,0.0507,2.969,1.514,0.029329,0.0030519,-0.954,0.29834
2.026,0.0052757,0.096268,0.20384,-0.00046605,-0.00033781,1.6012,3.455,1,0.0507,2.969,1.514,0.029315,0.003099,-0.95399,0.29839
2.0508,0.0052319,0.096303,0.20383,-0.00042215,-0.00040423,1.6012,3.452,2,0.0507,2.969,1.514,0.029329,0.0030547,-0.95398,0.29843
2.076,0.0052303,0.096277,0.20384,-0.00049788,-0.00036545,1.6013,3.954,3,0.0507,2.969,1.514,0.029283,0.0030404,-0.95398,0.29843
2.101,0.0052377,0.096269,0.20383,-0.00047384,-0.0003773,1.6013,3.986,4,0.0507,2.969,1.514,0.029298,0.0029947,-0.95398,0.29843
2.126,0.0052447,0.096297,0.20384,-0.00047554,-0.00038369,1.6013,3.453,1,0.0507,2.969,1.514,0.029283,0.0030404,-0.95398,0.29843
2.1511,0.0052349,0.096258,0.20384,-0.00049363,-0.00035655,1.6013,3.447,2,0.0507,2.969,1.514,0.029315,0.003099,-0.95399,0.29839
2.176,0.0052361,0.096266,0.20383,-0.00047009,-0.00026765,1.6013,3.981,3,0.0507,2.969,1.514,0.029315,0.003099,-0.95399,0.29839
2.2011,0.0052504,0.096252,0.20385,-0.00041792,-0.00043999,1.6012,3.949,4,0.0507,2.969,1.514,0.029255,0.003129,-0.954,0.29834
2.2262,0.0052377,0.096261,0.20386,-0.0004406,-0.00035071,1.6013,3.49,1,0.0507,2.969,1.514,0.029209,0.0031119,-0.95403,0.29825
2.2511,0.005227,0.09628,0.20385,-0.00047213,-0.00040933,1.6013,3.452,2,0.0507,2.969,1.514,0.02921,0.0031105,-0.95405,0.29821
2.2761,0.005227,0.09628,0.20385,-0.00047213,-0.00040933,1.6013,3.98,3,0.0507,2.969,1.514,0.029195,0.0031563,-0.95405,0.29821
2.3013,0.0052365,0.096278,0.20384,-0.00040107,-0.00031363,1.6013,3.978,4,0.0507,2.969,1.514,0.029241,0.003172,-0.95403,0.29825
2.3261,0.0052351,0.096302,0.20382,-0.00050456,-0.00032643,1.6013,3.456,1,0.0507,2.969,1.514,0.029181,0.0032034,-0.95403,0.29826
2.3512,0.0052216,0.096286,0.20384,-0.00034787,-0.00035324,1.6012,3.448,2,0.0507,2.969,1.514,0.029135,0.0031891,-0.95404,0.29826
2.3762,0.0052216,0.096286,0.20384,-0.00034787,-0.00035324,1.6012,3.976,3,0.0507,2.969,1.514,0.02909,0.003172,-0.95407,0.29817
2.4012,0.0052216,0.096286,0.20384,-0.00034787,-0.00035324,1.6012,3.952,4,0.0507,2.969,1.514,0.029075,0.0032191,-0.95405,0.29821
2.4262,0.0052486,0.096251,0.20385,-0.00044437,-0.00028781,1.6013,3.453,1,0.0507,2.969,1.514,0.029075,0.0032191,-0.95405,0.29821
2.4512,0.0052513,0.096266,0.20384,-0.00040826,-0.00032428,1.6012,3.451,2,0.0507,2.969,1.514,0.029015,0.0032533,-0.95402,0.29831
2.4762,0.0052513,0.096266,0.20384,-0.00040826,-0.00032428,1.6012,3.988,3,0.0507,2.969,1.514,0.028969,0.0032376,-0.95404,0.29826
2.5012,0.0052323,0.096275,0.20384,-0.00038456,-0.00035344,1.6013,3.95,4,0.0507,2.969,1.514,0.028955,0.003282,-0.95405,0.29822
2.5263,0.0052323,0.096275,0.20384,-0.00038456,-0.00035344,1.6013,3.489,1,0.0507,2.969,1.514,0.029047,0.0033106,-0.95405,0.29822
2.5513,0.0052308,0.096272,0.20383,-0.00042577,-0.00040282,1.6013,3.445,2,0.0507,2.969,1.514,0.029092,0.0033249,-0.95405,0.29821
2.5762,0.0052308,0.096272,0.20383,-0.00042577,-0.00040282,1.6013,3.954,3,0.0507,2.969,1.514,0.029093,0.0033235,-0.95406,0.29817
2.6013,0.0052356,0.096255,0.20385,-0.00041366,-0.00033078,1.6013,3.95,4,0.0507,2.969,1.514,0.029061,0.0032621,-0.95408,0.29812
2.6263,0.0052555,0.096251,0.20384,-0.00040916,-0.00031751,1.6013,3.493,1,0.0507,2.969,1.514,0.029047,0.0033064,-0.95409,0.29808
2.6513,0.0052415,0.096246,0.20384,-0.00038,-0.00032951,1.6013,3.448,2,0.0507,2.969,1.514,0.029047,0.003305,-0.95411,0.29803
2.6763,0.0052338,0.096307,0.20383,-0.00046385,-0.00029631,1.6013,3.944,3,0.0507,2.969,1.514,0.029094,0.0033151,-0.95415,0.29789
2.7013,0.0052378,0.096274,0.20383,-0.00043132,-0.00031741,1.6013,3.988,4,0.0507,2.969,1.514,0.02908,0.0033567,-0.95419,0.29776
2.7263,0.0052394,0.096297,0.20383,-0.00046636,-0.00031973,1.6013,3.489,1,0.0507,2.969,1.514,0.029049,0.0032939,-0.95422,0.29767
2.7514,0.0052465,0.09625,0.20383,-0.00047739,-0.0003604,1.6012,3.452,2,0.0507,2.969,1.514,0.029049,0.0032911,-0.95425,0.29757
2.7763,0.005252,0.096247,0.20383,-0.00042582,-0.0003095,1.6012,3.984,3,0.0507,2.969,1.514,0.029035,0.0033354,-0.95426,0.29753
2.8013,0.005244,0.096267,0.20384,-0.00050388,-0.00037515,1.6013,3.947,4,0.0507,2.969,1.514,0.029035,0.003334,-0.95428,0.29748
2.8264,0.005244,0.096267,0.20384,-0.00050388,-0.00037515,1.6013,3.459,1,0.0507,2.969,1.514,0.02899,0.0033156,-0.95432,0.29735
2.8515,0.0052394,0.096271,0.20385,-0.00044265,-0.00035665,1.6013,3.45,2,0.0507,2.969,1.514,0.029036,0.0033271,-0.95435,0.29726
2.8764,0.0052394,0.096271,0.20385,-0.00044265,-0.00035665,1.6013,3.983,3,0.0507,2.969,1.514,0.028976,0.00336,-0.95434,0.2973
2.9014,0.0052383,0.096276,0.20384,-0.00045759,-0.00028107,1.6013,3.984,4,0.0507,2.969,1.514,0.029021,0.003377,-0.95431,0.29739
2.9265,0.0052306,0.096258,0.20384,-0.0004382,-0.00030838,1.6013,3.491,1,0.0507,2.969,1.514,0.029067,0.0033913,-0.95431,0.29739
2.9514,0.0052326,0.096258,0.20386,-0.00041146,-0.00028931,1.6013,3.452,2,0.0507,2.969,1.514,0.029006,0.0034255,-0.95428,0.29749
2.9764,0.0052205,0.09631,0.20385,-0.0004858,-0.00031572,1.6014,3.984,3,0.0507,2.969,1.514,0.028975,0.0033641,-0.95429,0.29744
3.0014,0.0052205,0.09631,0.20385,-0.0004858,-0.00031572,1.6014,3.949,4,0.0507,2.969,1.514,0.028975,0.0033641,-0.95429,0.29744
3.0265,0.0052397,0.096283,0.20384,-0.00044557,-0.00035016,1.6013,3.46,1,0.0507,2.969,1.514,0.028989,0.0033198,-0.95428,0.29749
3.0514,0.0052517,0.096259,0.20386,-0.0004468,-0.00043534,1.6013,3.447,2,0.0507,2.969,1.514,0.028975,0.0033683,-0.95425,0.29758
3.0765,0.005262,0.09628,0.20385,-0.00045842,-0.00034369,1.6013,3.948,3,0.0507,2.969,1.514,0.028989,0.0033225,-0.95425,0.29758
3.1015,0.0052618,0.096237,0.20385,-0.00040488,-0.00034455,1.6012,3.947,4,0.0507,2.969,1.514,0.028929,0.0033554,-0.95424,0.29762
3.1265,0.0052433,0.096277,0.20384,-0.00038793,-0.00032382,1.6013,3.46,1,0.0507,2.969,1.514,0.028883,0.0033397,-0.95425,0.29758
3.1515,0.0052433,0.096277,0.20384,-0.00038793,-0.00032382,1.6013,3.484,2,0.0507,2.969,1.514,0.028883,0.0033411,-0.95424,0.29763
3.1765,0.0052236,0.096268,0.20383,-0.00045008,-0.00035926,1.6013,3.984,3,0.0507,2.969,1.514,0.028929,0.003354,-0.95425,0.29758
3.2016,0.0052528,0.096259,0.20385,-0.00044313,-0.00030735,1.6012,3.947,4,0.0507,2.969,1.514,0.028929,0.003354,-0.95425,0.29758
3.2265,0.0052418,0.09626,0.20385,-0.00046661,-0.00034459,1.6013,3.492,1,0.0507,2.969,1.514,0.028929,0.0033554,-0.95424,0.29762
3.2515,0.0052338,0.096245,0.20386,-0.00044228,-0.00035098,1.6012,3.449,2,0.0507,2.969,1.514,0.028837,0.0033268,-0.95424,0.29763
3.2766,0.0052448,0.096253,0.20385,-0.00045714,-0.0002967,1.6013,3.986,3,0.0507,2.969,1.514,0.028837,0.0033282,-0.95423,0.29767
3.3016,0.0052302,0.09628,0.20384,-0.00041307,-0.00029266,1.6013,3.988,4,0.0507,2.969,1.514,0.028883,0.0033453,-0.9542,0.29776
3.3266,0.00521,0.096268,0.20384,-0.00041085,-0.00035821,1.6013,3.456,1,0.0507,2.969,1.514,0.028928,0.0033623,-0.95417,0.29785
3.3516,0.00521,0.096268,0.20384,-0.00041085,-0.00035821,1.6013,3.448,2,0.0507,2.969,1.514,0.028896,0.0033037,-0.95415,0.2979
3.3766,0.0052356,0.096284,0.20384,-0.00047869,-0.00036502,1.6013,3.983,3,0.0507,2.969,1.514,0.028896,0.0033037,-0.95415,0.2979
3.4016,0.0052492,0.096269,0.20383,-0.00035135,-0.00036401,1.6013,3.946,4,0.0507,2.969,1.514,0.028928,0.0033637,-0.95415,0.2979
3.4267,0.0052173,0.096259,0.20385,-0.0004332,-0.00037196,1.6013,3.488,1,0.0507,2.969,1.514,0.028959,0.0034238,-0.95415,0.2979
3.4519,0.0052173,0.096259,0.20385,-0.0004332,-0.00037196,1.6013,3.451,2,0.0507,2.969,1.514,0.028959,0.0034238,-0.95415,0.2979
3.4767,0.0052173,0.096259,0.20385,-0.0004332,-0.00037196,1.6013,3.951,3,0.0507,2.969,1.514,0.02896,0.003421,-0.95418,0.29781
3.5017,0.0052173,0.096259,0.20385,-0.0004332,-0.00037196,1.6013,3.946,4,0.0507,2.969,1.514,0.028899,0.0034566,-0.95414,0.29795
3.5268,0.0052173,0.096259,0.20385,-0.0004332,-0.00037196,1.6013,3.458,1,0.0507,2.969,1.514,0.028959,0.0034265,-0.95412,0.29799
3.5517,0.0052287,0.096287,0.20382,-0.00040789,-0.00026849,1.6013,3.451,2,0.0507,2.969,1.514,0.028944,0.0034737,-0.95411,0.29804
3.5767,0.0052293,0.096292,0.20384,-0.00045921,-0.00030745,1.6013,3.945,3,0.0507,2.969,1.514,0.028944,0.0034778,-0.95407,0.29818
3.602,0.0052507,0.09627,0.20385,-0.00040621,-0.00030352,1.6013,3.945,4,0.0507,2.969,1.514,0.028898,0.0034635,-0.95407,0.29818
3.6268,0.0052218,0.096276,0.20382,-0.00045009,-0.00028862,1.6014,3.457,1,0.0507,2.969,1.514,0.028898,0.0034649,-0.95405,0.29822
3.6518,0.0052324,0.096275,0.20383,-0.00049018,-0.00036227,1.6013,3.445,2,0.0507,2.969,1.514,0.028852,0.0034534,-0.95403,0.29831
3.6768,0.0052386,0.096275,0.20384,-0.00045853,-0.00033769,1.6013,3.983,3,0.0507,2.969,1.514,0.028898,0.0034691,-0.95401,0.29836
3.7019,0.0052386,0.096275,0.20384,-0.00045853,-0.00033769,1.6013,3.979,4,0.0507,2.969,1.514,0.028898,0.0034691,-0.95401,0.29836
3.7268,0.0052423,0.096253,0.20385,-0.00040832,-0.00029968,1.6013,3.495,1,0.0507,2.969,1.514,0.028838,0.0034991,-0.95403,0.29832
3.7518,0.0052271,0.096288,0.20385,-0.00044725,-0.00032037,1.6013,3.448,2,0.0507,2.969,1.514,0.028852,0.0034547,-0.95401,0.29836
3.7769,0.0052306,0.096276,0.20383,-0.00048341,-0.00034233,1.6013,3.986,3,0.0507,2.969,1.514,0.028884,0.003512,-0.95404,0.29827
3.8019,0.005232,0.096302,0.20382,-0.00043574,-0.00025972,1.6013,3.947,4,0.0507,2.969,1.514,0.028915,0.0035762,-0.95399,0.29841
3.8269,0.0052491,0.096264,0.20382,-0.00049123,-0.00032123,1.6012,3.492,1,0.0507,2.969,1.514,0.028868,0.0035647,-0.95397,0.2985
3.8518,0.0052159,0.096265,0.20381,-0.00038284,-0.00039169,1.6012,3.447,2,0.0507,2.969,1.514,0.028868,0.0035647,-0.95397,0.2985
3.8769,0.0052486,0.09627,0.20384,-0.00041615,-0.0003435,1.6012,3.947,3,0.0507,2.969,1.514,0.028822,0.0035531,-0.95394,0.29859
3.9019,0.0052486,0.09627,0.20384,-0.00041615,-0.0003435,1.6012,3.951,4,0.0507,2.969,1.514,0.028853,0.0036159,-0.95391,0.29868
3.9269,0.0052136,0.096303,0.20384,-0.000425,-0.00039147,1.6013,3.494,1,0.0507,2.969,1.514,0.028853,0.0036187,-0.95388,0.29878
3.9519,0.0052444,0.096274,0.20385,-0.00051125,-0.00031746,1.6013,3.447,2,0.0507,2.969,1.514,0.028853,0.0036201,-0.95387,0.29882
3.977,0.005208,0.096279,0.20384,-0.00035244,-0.00037396,1.6013,3.983,3,0.0507,2.969,1.514,0.028853,0.0036215,-0.95385,0.29887
4.0019,0.0052198,0.096259,0.20383,-0.00043998,-0.0003012,1.6013,3.95,4,0.0507,2.969,1.514,0.028761,0.0035928,-0.95385,0.29887
4.027,0.0052203,0.096255,0.20384,-0.00042122,-0.00029993,1.6012,3.493,1,0.0507,2.969,1.514,0.028807,0.0036113,-0.95381,0.299
4.052,0.0052455,0.096251,0.20385,-0.0004335,-0.00033095,1.6013,3.449,2,0.0507,2.969,1.514,0.028838,0.0036741,-0.95378,0.2991
4.077,0.0052556,0.096268,0.20385,-0.0004524,-0.00033422,1.6012,3.95,3,0.0507,2.969,1.514,0.028883,0.0036912,-0.95375,0.29919
4.1021,0.0052556,0.096268,0.20385,-0.0004524,-0.00033422,1.6012,3.988,4,0.0507,2.969,1.514,0.028851,0.0036339,-0.95372,0.29928
4.1271,0.0052243,0.096282,0.20383,-0.00049128,-0.00033411,1.6013,3.489,1,0.0507,2.969,1.514,0.028866,0.0035882,-0.95372,0.29928
4.152,0.005253,0.096273,0.20384,-0.00052084,-0.00029541,1.6013,3.451,2,0.0507,2.969,1.514,0.028866,0.0035882,-0.95372,0.29928
4.177,0.0052253,0.096252,0.20384,-0.00038856,-0.00032714,1.6013,3.985,3,0.0507,2.969,1.514,0.028912,0.0035998,-0.95375,0.29918
4.202,0.0052407,0.096246,0.20383,-0.00041337,-0.00032994,1.6013,3.944,4,0.0507,2.969,1.514,0.028897,0.0036441,-0.95376,0.29914
4.227,0.0052393,0.096277,0.20383,-0.00044149,-0.00033568,1.6013,3.464,1,0.0507,2.969,1.514,0.028852,0.0036256,-0.95381,0.299
4.252,0.0052433,0.096261,0.20384,-0.0004035,-0.00036845,1.6013,3.455,2,0.0507,2.969,1.514,0.028807,0.0036113,-0.95381,0.299
4.2771,0.0052433,0.096261,0.20384,-0.0004035,-0.00036845,1.6013,3.987,3,0.0507,2.969,1.514,0.028867,0.0035785,-0.95382,0.29896
4.3021,0.0052413,0.096279,0.20384,-0.00045628,-0.00030848,1.6013,3.982,4,0.0507,2.969,1.514,0.028852,0.0036242,-0.95382,0.29896
4.3272,0.0052262,0.096282,0.20382,-0.00039206,-0.00037423,1.6013,3.49,1,0.0507,2.969,1.514,0.028853,0.0036229,-0.95384,0.29891
4.3521,0.0052411,0.096255,0.20383,-0.00043764,-0.00030302,1.6012,3.448,2,0.0507,2.969,1.514,0.028853,0.0036229,-0.95384,0.29891
