t, viconX, viconY, viconZ, viconXd, viconYd, viconZd, viconRo, viconPi, viconYa, px4X, px4Y, px4Z, px4Xd, px4Yd, px4Zd, flowX, flowY, flowZ, flowPsr, uwbD, uwbAntId, uwbRqstrId
1501406249.224555969,2.004391670,0.699149489,1.171114087,-0.000041470,-0.000004963,-0.000029727,-0.006680208,0.004079541,1.563079715,0.196224272,0.864054024,1.090000033,-0.057002798,-0.584085047,0.654480815,0.000000000,0.000000000,0.000000000,95.720436096,2.410000086,1.000000000,1.000000000
1501406249.240199089,2.004385948,0.699142158,1.171107173,-0.000002655,0.000064533,0.000029214,-0.006751529,0.004032119,1.563077092,0.196224272,0.864054024,1.090000033,-0.057002798,-0.584085047,0.654480815,0.000000000,0.000000000,0.000000000,95.720436096,2.845999956,0.000000000,2.000000000
1501406249.256555796,2.004385948,0.699142158,1.171107173,-0.000002655,0.000064533,0.000029214,-0.006751529,0.004032119,1.563077092,0.190855756,0.766727626,1.100000024,-0.030577607,-0.647467852,0.641406000,0.000000000,0.000000000,0.000000000,95.855987549,2.520999908,1.000000000,2.000000000
1501406249.272248030,2.004365921,0.699137151,1.171084762,-0.000027625,0.000040113,0.000008512,-0.006765235,0.004080850,1.563144803,0.190855756,0.766727626,1.100000024,-0.030577607,-0.647467852,0.641406000,0.000000000,0.000000000,0.000000000,95.855987549,2.434999943,16.000000000,1.000000000
1501406249.288226843,2.004361391,0.699111223,1.171104550,-0.000052175,-0.000008434,0.000012784,-0.006737923,0.004052892,1.563156486,0.190855756,0.766727626,1.100000024,-0.030577607,-0.647467852,0.641406000,0.000000000,0.000000000,0.000000000,95.893226624,3.253000021,17.000000000,1.000000000
1501406249.304464579,2.004361391,0.699111223,1.171104550,-0.000052175,-0.000008434,0.000012784,-0.006737923,0.004052892,1.563156486,0.050597589,0.608206034,1.100000024,-0.165686235,-0.725399494,0.541862309,0.000000000,0.000000000,0.000000000,95.893226624,3.210000038,16.000000000,2.000000000
1501406249.320474386,2.004361391,0.699111223,1.171104550,-0.000052175,-0.000008434,0.000012784,-0.006737923,0.004052892,1.563156486,0.050597589,0.608206034,1.100000024,-0.165686235,-0.725399494,0.541862309,0.000000000,0.000000000,0.000000000,95.865921021,3.117000103,17.000000000,2.000000000
1501406249.353532314,2.004382610,0.699118316,1.171063304,-0.000026803,-0.000063493,-0.000030396,-0.006875035,0.004087049,1.563076735,0.050597589,0.608206034,1.100000024,-0.165686235,-0.725399494,0.541862309,0.000000000,0.000000000,0.000000000,95.874176025,2.038000107,0.000000000,1.000000000
1501406249.386785984,2.004354954,0.699133456,1.171101570,-0.000046576,-0.000008532,0.000015072,-0.006727560,0.003984767,1.563093185,-0.034886047,0.515156746,1.100000024,-0.246853903,-0.744743645,0.485461652,0.000000000,0.000000000,0.000000000,96.159523010,2.854000092,0.000000000,2.000000000
1501406249.400952339,2.004354954,0.699133456,1.171101570,-0.000046576,-0.000008532,0.000015072,-0.006727560,0.003984767,1.563093185,-0.034886047,0.515156746,1.100000024,-0.246853903,-0.744743645,0.485461652,0.000000000,0.000000000,0.000000000,96.159523010,2.513000011,1.000000000,2.000000000
1501406249.416383982,2.004368067,0.699157953,1.171074986,-0.000053543,0.000065985,-0.000027623,-0.006754551,0.004077003,1.563107371,-0.034886047,0.515156746,1.100000024,-0.246853903,-0.744743645,0.485461652,0.000000000,0.000000000,0.000000000,96.159523010,2.302000046,16.000000000,1.000000000
1501406249.432465315,2.004366875,0.699138105,1.171068668,-0.000074474,0.000021807,-0.000064728,-0.006834085,0.004059536,1.563121080,0.008783635,0.428084642,1.100000024,-0.151766196,-0.805838466,0.461726606,0.000000000,0.000000000,0.000000000,95.815414429,2.772000074,17.000000000,1.000000000
1501406249.449132442,2.004366875,0.699138105,1.171068668,-0.000074474,0.000021807,-0.000064728,-0.006834085,0.004059536,1.563121080,0.008783635,0.428084642,1.100000024,-0.151766196,-0.805838466,0.461726606,0.000000000,0.000000000,0.000000000,95.948242188,3.213999987,16.000000000,2.000000000
1501406249.464498520,2.004366875,0.699138105,1.171068668,-0.000074474,0.000021807,-0.000064728,-0.006834085,0.004059536,1.563121080,0.008783635,0.428084642,1.100000024,-0.151766196,-0.805838466,0.461726606,0.000000000,0.000000000,0.000000000,95.948242188,3.117000103,17.000000000,2.000000000
1501406249.496554852,2.004366875,0.699138105,1.171068668,-0.000074474,0.000021807,-0.000064728,-0.006834085,0.004059536,1.563121080,-0.035352517,0.261048496,1.100000024,-0.156563088,-0.916048348,0.454897791,0.000000000,0.000000000,0.000000000,95.996894836,2.032000065,0.000000000,1.000000000
1501406249.516767025,2.004363060,0.699241996,1.171114922,-0.000113806,0.000090988,-0.000060392,-0.006640037,0.004051273,1.562915921,-0.035352517,0.261048496,1.100000024,-0.156563088,-0.916048348,0.454897791,0.000000000,0.000000000,0.000000000,95.791091919,2.405999899,1.000000000,1.000000000
1501406249.528503895,2.004363060,0.699241996,1.171114922,-0.000113806,0.000090988,-0.000060392,-0.006640037,0.004051273,1.562915921,-0.013918420,0.155233830,1.100000024,-0.095358066,-0.973324120,0.387374997,0.000000000,0.000000000,0.000000000,95.791091919,2.839999914,0.000000000,2.000000000
1501406249.544558048,2.004363060,0.699241996,1.171114922,-0.000113806,0.000090988,-0.000060392,-0.006640037,0.004051273,1.562915921,-0.013918420,0.155233830,1.100000024,-0.095358066,-0.973324120,0.387374997,0.000000000,0.000000000,0.000000000,95.791091919,2.516999960,1.000000000,2.000000000
1501406249.560739517,2.004403114,0.699128449,1.171114683,-0.000021638,0.000084999,-0.000001264,-0.006716785,0.004103743,1.563095212,-0.013918420,0.155233830,1.100000024,-0.095358066,-0.973324120,0.387374997,0.000000000,0.000000000,0.000000000,95.938430786,2.371999979,16.000000000,1.000000000
1501406249.576292276,2.004403114,0.699128449,1.171114683,-0.000021638,0.000084999,-0.000001264,-0.006716785,0.004103743,1.563095212,-0.013918420,0.155233830,1.100000024,-0.095358066,-0.973324120,0.387374997,0.000000000,0.000000000,0.000000000,95.938430786,2.826999903,17.000000000,1.000000000
1501406249.592413425,2.004394054,0.699229896,1.171144366,0.000006534,0.000097184,0.000022536,-0.006569865,0.004069287,1.562905550,0.024384666,0.081068367,1.100000024,-0.024238683,-1.002420783,0.355107635,0.000000000,0.000000000,0.000000000,95.824211121,3.213000059,16.000000000,2.000000000
1501406249.608397722,2.004343987,0.699256301,1.171113253,-0.000025106,0.000182727,0.000042752,-0.006559584,0.004034339,1.562933803,0.024384666,0.081068367,1.100000024,-0.024238683,-1.002420783,0.355107635,0.000000000,0.000000000,0.000000000,95.824211121,3.117000103,17.000000000,2.000000000
1501406249.640519142,2.004343987,0.699256301,1.171113253,-0.000025106,0.000182727,0.000042752,-0.006559584,0.004034339,1.562933803,0.024384666,0.081068367,1.100000024,-0.024238683,-1.002420783,0.355107635,0.000000000,0.000000000,0.000000000,95.803733826,2.076999903,0.000000000,1.000000000
1501406249.656474113,2.004343987,0.699256301,1.171113253,-0.000025106,0.000182727,0.000042752,-0.006559584,0.004034339,1.562933803,-0.056872439,-0.077952638,1.110000014,-0.110622451,-1.080815196,0.342971265,0.000000000,0.000000000,0.000000000,95.899101257,2.414000034,1.000000000,1.000000000
1501406249.672456980,2.004390240,0.699255943,1.171090007,0.000025371,0.000281491,0.000041559,-0.006664365,0.004144954,1.562905312,-0.056872439,-0.077952638,1.110000014,-0.110622451,-1.080815196,0.342971265,0.000000000,0.000000000,0.000000000,95.899101257,2.805999994,0.000000000,2.000000000
1501406249.688808441,2.004390240,0.699255943,1.171090007,0.000025371,0.000281491,0.000041559,-0.006664365,0.004144954,1.562905312,-0.056872439,-0.077952638,1.110000014,-0.110622451,-1.080815196,0.342971265,0.000000000,0.000000000,0.000000000,95.846916199,2.517999887,1.000000000,2.000000000
1501406249.704556227,2.004390240,0.699255943,1.171090007,0.000025371,0.000281491,0.000041559,-0.006664365,0.004144954,1.562905312,-0.010526309,-0.160279691,1.100000024,-0.023408663,-1.103436351,0.325247169,0.000000000,0.000000000,0.000000000,95.846916199,2.398000002,16.000000000,1.000000000
1501406249.720294952,2.004385233,0.699156165,1.171088696,0.000030615,0.000143740,0.000010023,-0.006745623,0.004097349,1.563040495,-0.010526309,-0.160279691,1.100000024,-0.023408663,-1.103436351,0.325247169,0.000000000,0.000000000,0.000000000,95.898010254,2.717999935,17.000000000,1.000000000
1501406249.736462116,2.004365206,0.699122131,1.171086192,0.000009633,-0.000035572,-0.000008943,-0.006793190,0.004022583,1.563125849,-0.010526309,-0.160279691,1.100000024,-0.023408663,-1.103436351,0.325247169,0.000000000,0.000000000,0.000000000,95.898010254,3.086999893,16.000000000,2.000000000
1501406249.752714157,2.004365206,0.699122131,1.171086192,0.000009633,-0.000035572,-0.000008943,-0.006793190,0.004022583,1.563125849,-0.010526309,-0.160279691,1.100000024,-0.023408663,-1.103436351,0.325247169,0.000000000,0.000000000,0.000000000,95.980514526,3.164999962,17.000000000,2.000000000
1501406249.784449577,2.004380703,0.699136734,1.171042800,0.000014830,-0.000075604,-0.000060508,-0.006864402,0.004104574,1.563120127,0.001425346,-0.269449621,1.100000024,0.010793034,-1.150386572,0.326307476,0.000000000,0.000000000,0.000000000,95.757202148,2.042000055,0.000000000,1.000000000
1501406249.800668955,2.004380703,0.699136734,1.171042800,0.000014830,-0.000075604,-0.000060508,-0.006864402,0.004104574,1.563120127,0.001425346,-0.269449621,1.100000024,0.010793034,-1.150386572,0.326307476,0.000000000,0.000000000,0.000000000,95.757202148,2.407999992,1.000000000,1.000000000
1501406249.818709373,2.004423857,0.699215710,1.171103954,0.000055947,-0.000064189,0.000001543,-0.006721004,0.004215932,1.562931776,0.003887241,-0.364134282,1.100000024,0.023202661,-1.163972974,0.299217254,0.000000000,0.000000000,0.000000000,95.784500122,2.845000029,0.000000000,2.000000000
1501406249.832561731,2.004362345,0.699241877,1.171060920,0.000031445,0.000020772,-0.000030296,-0.006697455,0.004167899,1.562996387,0.003887241,-0.364134282,1.100000024,0.023202661,-1.163972974,0.299217254,0.000000000,0.000000000,0.000000000,95.784500122,2.558000088,1.000000000,2.000000000
1501406249.852565289,2.004362345,0.699241877,1.171060920,0.000031445,0.000020772,-0.000030296,-0.006697455,0.004167899,1.562996387,0.003887241,-0.364134282,1.100000024,0.023202661,-1.163972974,0.299217254,0.000000000,0.000000000,0.000000000,95.592498779,2.401999950,16.000000000,1.000000000
1501406249.864270210,2.004377127,0.699136496,1.171095610,0.000017312,-0.000071396,-0.000020170,-0.006759671,0.004014921,1.563094020,0.042238738,-0.431768984,1.100000024,0.084770449,-1.164955258,0.268030852,0.000000000,0.000000000,0.000000000,95.592498779,-0.082000002,17.000000000,1.000000000
1501406249.884509802,2.004377127,0.699136496,1.171095610,0.000017312,-0.000071396,-0.000020170,-0.006759671,0.004014921,1.563094020,0.042238738,-0.431768984,1.100000024,0.084770449,-1.164955258,0.268030852,0.000000000,0.000000000,0.000000000,95.774841309,3.526000023,16.000000000,2.000000000
1501406249.896449327,2.004377127,0.699136496,1.171095610,0.000017312,-0.000071396,-0.000020170,-0.006759671,0.004014921,1.563094020,0.042238738,-0.431768984,1.100000024,0.084770449,-1.164955258,0.268030852,0.000000000,0.000000000,0.000000000,95.774841309,2.801000118,17.000000000,2.000000000
1501406249.928565025,2.004350662,0.699243307,1.171031713,0.000001112,0.000012385,-0.000052855,-0.006812376,0.004262357,1.562994719,0.143988252,-0.090049796,1.100000024,0.171409950,-0.783187747,0.276836485,0.000000000,0.000000000,0.000000000,96.046020508,2.075999975,0.000000000,1.000000000
1501406249.944782019,2.004356384,0.699159563,1.171020746,-0.000034385,-0.000019654,-0.000123553,-0.006996819,0.004200093,1.563161731,0.143988252,-0.090049796,1.100000024,0.171409950,-0.783187747,0.276836485,0.000000000,0.000000000,0.000000000,95.975120544,2.401999950,1.000000000,1.000000000
1501406249.960646152,2.004356384,0.699159563,1.171020746,-0.000034385,-0.000019654,-0.000123553,-0.006996819,0.004200093,1.563161731,0.143988252,-0.090049796,1.100000024,0.171409950,-0.783187747,0.276836485,0.000000000,0.000000000,0.000000000,95.975120544,2.835999966,0.000000000,2.000000000
1501406249.976739645,2.004356384,0.699159563,1.171020746,-0.000034385,-0.000019654,-0.000123553,-0.006996819,0.004200093,1.563161731,0.143988252,-0.090049796,1.100000024,0.171409950,-0.783187747,0.276836485,0.000000000,0.000000000,0.000000000,95.975120544,2.525000095,1.000000000,2.000000000
1501406249.992583990,2.004379511,0.699117839,1.171089530,0.000011045,-0.000104296,-0.000053373,-0.006811299,0.004056876,1.563098669,0.160764202,-0.142952532,1.090000033,0.182930440,-0.778090298,0.234394699,0.000000000,0.000000000,0.000000000,95.726387024,2.390000105,16.000000000,1.000000000
1501406250.024657249,2.004407406,0.699202299,1.171136737,0.000068306,-0.000058680,0.000033305,-0.006576440,0.004084110,1.562944651,0.160764202,-0.142952532,1.090000033,0.182930440,-0.778090298,0.234394699,0.000000000,0.000000000,0.000000000,95.836097717,3.530999899,16.000000000,2.000000000
