345.01,-0.49997,-0.48692,0.20591,-1.95E-05,8.88E-06,1.01E-05,0.004395,-0.011343,1.5632,-2.03,-1.04,0.12,0,0,-0.05,-0.016406,-0.039444,-0.0041888,0.19,0,0,0,108.73,-1.5125,1.5671,0.018574,-2.33E-05,-0.00039433,-3.29E-05,0.0022065,-0.0051036,0.01145,0.99992,3.025,17,0,2
345.01,-0.49997,-0.48692,0.20591,-1.95E-05,8.88E-06,1.01E-05,0.004395,-0.011343,1.5632,-2.03,-1.04,0.12,0,0,-0.05,-0.016406,-0.039444,-0.0041888,0.19,0,0,0,108.73,-1.5125,1.5671,0.018574,-2.33E-05,-0.00039433,-3.29E-05,0.0022065,-0.0051036,0.01145,0.99992,2.784,1,1,3
345.04,-0.49997,-0.48692,0.20591,-1.95E-05,8.88E-06,1.01E-05,0.004395,-0.011343,1.5632,-2.03,-1.04,0.12,0,0,-0.04,-0.016406,-0.039444,-0.0043633,0.14,0,0,0,108.73,-1.5125,1.5671,0.018574,-2.33E-05,-0.00039433,-3.29E-05,0.0022065,-0.0051036,0.01145,0.99992,2.45,1,1,2
345.04,-0.49997,-0.48692,0.20591,-1.95E-05,8.88E-06,1.01E-05,0.004395,-0.011343,1.5632,-2.03,-1.04,0.12,0,0,-0.04,-0.016406,-0.039444,-0.0043633,0.14,0,0,0,108.73,-1.5125,1.5671,0.018574,-2.33E-05,-0.00039433,-3.29E-05,0.0022065,-0.0051036,0.01145,0.99992,3.028,17,0,3
345.1,-0.49996,-0.48691,0.20593,-4.04E-06,2.86E-05,3.09E-05,0.0043503,-0.011394,1.5632,-2.03,-1.04,0.13,0,0,-0.04,-0.016406,-0.039444,-0.0038397,0.19,0,0,0,108.94,-1.5126,1.5672,0.018575,2.86E-06,-0.00011102,-3.77E-05,0.0022079,-0.0050566,0.011499,0.99992,2.251,0,1,2
345.1,-0.49996,-0.48691,0.20593,-4.04E-06,2.86E-05,3.09E-05,0.0043503,-0.011394,1.5632,-2.03,-1.04,0.13,0,0,-0.04,-0.016406,-0.039444,-0.0038397,0.19,0,0,0,108.94,-1.5126,1.5672,0.018575,2.86E-06,-0.00011102,-3.77E-05,0.0022079,-0.0050566,0.011499,0.99992,3.398,16,0,3
345.13,-0.49996,-0.48691,0.20593,-4.04E-06,2.86E-05,3.09E-05,0.0043503,-0.011394,1.5632,-2.03,-1.04,0.13,0,0,-0.04,-0.016406,-0.039444,-0.0036652,0.17,0,0,0,108.91,-1.5126,1.5672,0.018575,2.86E-06,-0.00011102,-3.77E-05,0.0022079,-0.0050566,0.011499,0.99992,2.861,17,0,2
345.13,-0.49996,-0.48691,0.20593,-4.04E-06,2.86E-05,3.09E-05,0.0043503,-0.011394,1.5632,-2.03,-1.04,0.13,0,0,-0.04,-0.016406,-0.039444,-0.0036652,0.17,0,0,0,108.91,-1.5126,1.5672,0.018575,2.86E-06,-0.00011102,-3.77E-05,0.0022079,-0.0050566,0.011499,0.99992,2.785,1,1,3
345.15,-0.49996,-0.48692,0.20591,1.49E-06,2.82E-05,1.98E-05,0.0043847,-0.011441,1.5633,-2.03,-1.04,0.13,0,0,-0.04,-0.016406,-0.039444,-0.0036652,0.17,0,0,0,108.38,-1.5126,1.5672,0.018575,2.86E-06,-0.00011102,-3.77E-05,0.0022079,-0.0050566,0.011499,0.99992,2.415,1,1,2
345.16,-0.49996,-0.48692,0.20591,1.49E-06,2.82E-05,1.98E-05,0.0043847,-0.011441,1.5633,-2.03,-1.04,0.13,0,0,-0.04,-0.016406,-0.039444,-0.0036652,0.17,0,0,0,108.38,-1.5126,1.5672,0.018575,2.86E-06,-0.00011102,-3.77E-05,0.0022079,-0.0050566,0.011499,0.99992,3.036,17,0,3
345.2,-0.49998,-0.48692,0.20592,-2.32E-05,6.36E-07,1.48E-05,0.004394,-0.01135,1.5633,-2.03,-1.04,0.13,0,0,-0.05,-0.016581,-0.039444,-0.0036652,0.19,0,0,0,108.75,-1.5126,1.5673,0.018574,-2.29E-05,0.00011406,-2.76E-05,0.0022028,-0.0051018,0.011354,0.99992,2.648,16,0,2
345.22,-0.49998,-0.48692,0.20592,-2.32E-05,6.36E-07,1.48E-05,0.004394,-0.01135,1.5633,-2.03,-1.04,0.13,0,0,-0.04,-0.016581,-0.039619,-0.0034907,0.19,0,0,0,107.37,-1.5126,1.5673,0.018574,-2.29E-05,0.00011406,-2.76E-05,0.0022028,-0.0051018,0.011354,0.99992,2.265,0,1,2
345.22,-0.49998,-0.48692,0.20592,-2.32E-05,6.36E-07,1.48E-05,0.004394,-0.01135,1.5633,-2.03,-1.04,0.13,0,0,-0.04,-0.016581,-0.039619,-0.0034907,0.19,0,0,0,107.37,-1.5126,1.5673,0.018574,-2.29E-05,0.00011406,-2.76E-05,0.0022028,-0.0051018,0.011354,0.99992,3.354,16,0,3
345.25,-0.49994,-0.48692,0.20591,2.15E-06,-1.75E-06,8.78E-06,0.0044174,-0.011434,1.5632,-2.03,-1.04,0.13,0,0,-0.04,-0.016581,-0.039619,-0.0034907,0.14,0,0,0,105.62,-1.5126,1.5673,0.018574,-2.29E-05,0.00011406,-2.76E-05,0.0022028,-0.0051018,0.011354,0.99992,3.025,17,0,2
345.25,-0.49994,-0.48692,0.20591,2.15E-06,-1.75E-06,8.78E-06,0.0044174,-0.011434,1.5632,-2.03,-1.04,0.13,0,0,-0.04,-0.016581,-0.039619,-0.0034907,0.14,0,0,0,105.62,-1.5126,1.5673,0.018574,-2.29E-05,0.00011406,-2.76E-05,0.0022028,-0.0051018,0.011354,0.99992,2.778,1,1,3
345.27,-0.49995,-0.48692,0.20591,1.68E-05,-4.39E-06,1.65E-06,0.0044119,-0.011347,1.5632,-2.03,-1.04,0.14,0,0,-0.03,-0.016581,-0.039619,-0.0034907,0.14,0,0,0,105.62,-1.5126,1.5673,0.018574,-2.29E-05,0.00011406,-2.76E-05,0.0022028,-0.0051018,0.011354,0.99992,2.412,1,1,2
345.27,-0.49995,-0.48692,0.20591,1.68E-05,-4.39E-06,1.65E-06,0.0044119,-0.011347,1.5632,-2.03,-1.04,0.14,0,0,-0.03,-0.016581,-0.039619,-0.0034907,0.14,0,0,0,105.62,-1.5126,1.5673,0.018574,-2.29E-05,0.00011406,-2.76E-05,0.0022028,-0.0051018,0.011354,0.99992,3.067,17,0,3
345.34,-0.49996,-0.48692,0.20591,2.11E-05,2.69E-06,-1.19E-07,0.0044478,-0.011475,1.5633,-2.03,-1.04,0.14,0,0,-0.03,-0.016581,-0.039444,-0.002618,0.17,0,0,0,105.9,-1.5125,1.5672,0.018597,0.00015255,0.00027874,9.89E-06,0.002182,-0.0050918,0.010827,0.99993,3.358,16,0,3
345.34,-0.49996,-0.48692,0.20591,2.11E-05,2.69E-06,-1.19E-07,0.0044478,-0.011475,1.5633,-2.03,-1.04,0.14,0,0,-0.03,-0.016581,-0.039444,-0.002618,0.17,0,0,0,105.9,-1.5125,1.5672,0.018597,0.00015255,0.00027874,9.89E-06,0.002182,-0.0050918,0.010827,0.99993,2.269,0,1,2
345.36,-0.49996,-0.48692,0.20591,2.11E-05,2.69E-06,-1.19E-07,0.0044478,-0.011475,1.5633,-2.03,-1.04,0.14,0,0,-0.04,-0.016581,-0.039444,-0.0027925,0.12,0,0,0,105.81,-1.5125,1.5672,0.018597,0.00015255,0.00027874,9.89E-06,0.002182,-0.0050918,0.010827,0.99993,3.026,17,0,2
345.36,-0.49996,-0.48692,0.20591,2.11E-05,2.69E-06,-1.19E-07,0.0044478,-0.011475,1.5633,-2.03,-1.04,0.14,0,0,-0.04,-0.016581,-0.039444,-0.0027925,0.12,0,0,0,105.81,-1.5125,1.5672,0.018597,0.00015255,0.00027874,9.89E-06,0.002182,-0.0050918,0.010827,0.99993,2.784,1,1,3
345.39,-0.49996,-0.48693,0.2059,1.86E-05,-1.85E-06,-1.50E-05,0.0043523,-0.011454,1.5633,-2.03,-1.04,0.14,0,0,-0.04,-0.016581,-0.039444,-0.0029671,0.14,0,0,0,105.85,-1.5125,1.5672,0.018597,0.00015255,0.00027874,9.89E-06,0.002182,-0.0050918,0.010827,0.99993,2.412,1,1,2
345.39,-0.49996,-0.48693,0.2059,1.86E-05,-1.85E-06,-1.50E-05,0.0043523,-0.011454,1.5633,-2.03,-1.04,0.14,0,0,-0.04,-0.016581,-0.039444,-0.0029671,0.14,0,0,0,105.85,-1.5125,1.5672,0.018597,0.00015255,0.00027874,9.89E-06,0.002182,-0.0050918,0.010827,0.99993,3.024,17,0,3
345.45,-0.49994,-0.48696,0.20592,3.89E-05,-4.22E-05,-1.05E-05,0.0044207,-0.011314,1.5629,-2.03,-1.03,0.14,0,0,-0.04,-0.016581,-0.039444,-0.0027925,0.14,0,0,0,105.95,-1.5126,1.5673,0.018563,9.36E-05,0.00044838,-6.04E-06,0.0022148,-0.0050841,0.010444,0.99993,2.257,0,1,2
345.45,-0.49994,-0.48696,0.20592,3.89E-05,-4.22E-05,-1.05E-05,0.0044207,-0.011314,1.5629,-2.03,-1.03,0.14,0,0,-0.04,-0.016581,-0.039444,-0.0027925,0.14,0,0,0,105.95,-1.5126,1.5673,0.018563,9.36E-05,0.00044838,-6.04E-06,0.0022148,-0.0050841,0.010444,0.99993,3.358,16,0,3
345.48,-0.49995,-0.48692,0.20591,4.20E-05,-3.26E-05,-1.42E-05,0.0043707,-0.011321,1.563,-2.03,-1.03,0.14,0,0,-0.04,-0.016581,-0.039444,-0.002618,0.19,0,0,0,106.1,-1.5126,1.5673,0.018563,9.36E-05,0.00044838,-6.04E-06,0.0022148,-0.0050841,0.010444,0.99993,3.027,17,0,2
345.48,-0.49995,-0.48692,0.20591,4.20E-05,-3.26E-05,-1.42E-05,0.0043707,-0.011321,1.563,-2.03,-1.03,0.14,0,0,-0.04,-0.016581,-0.039444,-0.002618,0.19,0,0,0,106.1,-1.5126,1.5673,0.018563,9.36E-05,0.00044838,-6.04E-06,0.0022148,-0.0050841,0.010444,0.99993,2.781,1,1,3
345.51,-0.49994,-0.48692,0.20591,5.68E-05,-2.04E-05,-1.22E-05,0.0044212,-0.011417,1.5632,-2.03,-1.03,0.14,0,0,-0.04,-0.016581,-0.039444,-0.0024435,0.18,0,0,0,106.1,-1.5126,1.5673,0.018563,9.36E-05,0.00044838,-6.04E-06,0.0022148,-0.0050841,0.010444,0.99993,2.415,1,1,2
345.51,-0.49994,-0.48692,0.20591,5.68E-05,-2.04E-05,-1.22E-05,0.0044212,-0.011417,1.5632,-2.03,-1.03,0.14,0,0,-0.04,-0.016581,-0.039444,-0.0024435,0.18,0,0,0,106.1,-1.5126,1.5673,0.018563,9.36E-05,0.00044838,-6.04E-06,0.0022148,-0.0050841,0.010444,0.99993,3.031,17,0,3
345.55,-0.49997,-0.48693,0.20592,3.24E-05,-2.83E-05,-2.09E-06,0.0044001,-0.01146,1.5634,-2.03,-1.03,0.14,0,0,-0.04,-0.016581,-0.039444,-0.0024435,0.12,0,0,0,105.96,-1.5126,1.5671,0.018566,-0.00016274,0.00011929,-1.78E-05,0.0021815,-0.0050439,0.010828,0.99993,2.661,16,0,2
345.57,-0.49994,-0.48691,0.20592,5.01E-05,-1.14E-05,9.32E-06,0.004351,-0.01147,1.5632,-2.03,-1.03,0.13,0,0,-0.05,-0.016581,-0.039444,-0.0022689,0.18,0,0,0,105.96,-1.5126,1.5671,0.018566,-0.00016274,0.00011929,-1.78E-05,0.0021815,-0.0050439,0.010828,0.99993,2.256,0,1,2
