t, viconX, viconY, viconZ, viconRo, viconPi, viconYa, uwbD, uwbAnt, uwbRspdX, uwbRspdY, uwbRspdZ, imuQx, imuQy, imuQz, imuQw, g2oX, g2oY, g2oZ, lidarZ
1501333774.746551037,-0.015714740,-1.813400865,0.209781915,0.003214897,0.007538147,1.535768628,7.142000198,0.000000000,2.000000000
1501333774.771503210,-0.015714740,-1.813400865,0.209781915,0.003214897,0.007538147,1.535768628,7.190000057,1.000000000,2.000000000
1501333774.846701384,-0.015638698,-1.813372374,0.209840193,0.003336781,0.007622221,1.535752177,7.135000229,16.000000000,2.000000000
1501333774.871420145,-0.015638698,-1.813372374,0.209840193,0.003336781,0.007622221,1.535752177,7.061999798,17.000000000,2.000000000
1501333774.962394476,-0.015604481,-1.813394070,0.209829658,0.003539412,0.007478239,1.535494208,7.142000198,0.000000000,2.000000000
1501333774.987380028,-0.015604481,-1.813394070,0.209829658,0.003539412,0.007478239,1.535494208,7.190000057,1.000000000,2.000000000
1501333775.062354326,-0.015675660,-1.813416481,0.209809124,0.003437732,0.007559714,1.535606384,7.129000187,16.000000000,2.000000000
1501333775.087407827,-0.015675660,-1.813416481,0.209809124,0.003437732,0.007559714,1.535606384,7.053999901,17.000000000,2.000000000
1501333775.178385019,-0.015601600,-1.813379526,0.209808603,0.003293671,0.007528807,1.535803914,7.146999836,0.000000000,2.000000000
1501333775.203435183,-0.015684394,-1.813397408,0.209785715,0.003287933,0.007723336,1.535617828,7.193999767,1.000000000,2.000000000
1501333775.278629780,-0.015660763,-1.813406467,0.209802628,0.003291857,0.007567639,1.535790086,7.129000187,16.000000000,2.000000000
1501333775.303520441,-0.015660763,-1.813406467,0.209802628,0.003291857,0.007567639,1.535790086,7.065000057,17.000000000,2.000000000
1501333775.394469976,-0.015745236,-1.813435555,0.209791735,0.003420272,0.007606622,1.535698414,7.146999836,0.000000000,2.000000000
1501333775.419435263,-0.015583176,-1.813356280,0.209813416,0.003347617,0.007680506,1.535554886,7.190999985,1.000000000,2.000000000
1501333775.494389534,-0.015722752,-1.813394070,0.209793463,0.003337163,0.007590621,1.535773516,7.138999939,16.000000000,2.000000000
1501333775.519573212,-0.015651971,-1.813406587,0.209776029,0.003339126,0.007495935,1.535727143,7.058000088,17.000000000,2.000000000
1501333775.610388041,-0.015655749,-1.813405275,0.209821552,0.003369614,0.007706042,1.535569787,7.142000198,0.000000000,2.000000000
1501333775.635438681,-0.015630832,-1.813355207,0.209803164,0.003246412,0.007701172,1.535640955,7.190999985,1.000000000,2.000000000
1501333775.710379601,-0.015693260,-1.813403487,0.209806353,0.003243831,0.007667186,1.535780787,7.140999794,16.000000000,2.000000000
1501333775.735541582,-0.015693260,-1.813403487,0.209806353,0.003243831,0.007667186,1.535780787,7.065999985,17.000000000,2.000000000
1501333775.826493979,-0.015645005,-1.813414454,0.209827363,0.003496011,0.007668912,1.535516858,7.140999794,0.000000000,2.000000000
1501333775.851564646,-0.015612078,-1.813378096,0.209802389,0.003178108,0.007426223,1.535787702,7.193999767,1.000000000,2.000000000
1501333775.876426935,-0.015612451,-1.813368320,0.209814161,0.003386450,0.007546083,1.535587430,6.552000046,16.000000000,1.000000000
