0.53033,1.2803,0.6
0.53033,1.2803,0.6
0.52856,1.2821,0.6
0.52678,1.2839,0.6
0.525,1.2856,0.6
0.52321,1.2874,0.6
0.52142,1.2891,0.6
0.51962,1.2908,0.6
0.51781,1.2926,0.6
0.516,1.2943,0.6
0.51418,1.296,0.6
0.51236,1.2977,0.6
0.51053,1.2994,0.6
0.5087,1.3011,0.6
0.50686,1.3028,0.6
0.50501,1.3045,0.6
0.50316,1.3062,0.6
0.50131,1.3078,0.6
0.49944,1.3095,0.6
0.49758,1.3112,0.6
0.4957,1.3128,0.6
0.49382,1.3145,0.6
0.49194,1.3161,0.6
0.49005,1.3178,0.6
0.48815,1.3194,0.6
0.48625,1.321,0.6
0.48435,1.3226,0.6
0.48244,1.3242,0.6
0.48052,1.3258,0.6
0.4786,1.3274,0.6
0.47667,1.329,0.6
0.47474,1.3306,0.6
0.4728,1.3322,0.6
0.47085,1.3338,0.6
0.46891,1.3353,0.6
0.46695,1.3369,0.6
0.46499,1.3385,0.6
0.46303,1.34,0.6
0.46106,1.3415,0.6
0.45909,1.3431,0.6
0.45711,1.3446,0.6
0.45512,1.3461,0.6
0.45313,1.3476,0.6
0.45114,1.3491,0.6
0.44914,1.3506,0.6
0.44713,1.3521,0.6
0.44512,1.3536,0.6
0.44311,1.3551,0.6
0.44109,1.3566,0.6
0.43907,1.358,0.6
0.43704,1.3595,0.6
0.435,1.361,0.6
0.43296,1.3624,0.6
0.43092,1.3638,0.6
0.42887,1.3653,0.6
0.42682,1.3667,0.6
0.42476,1.3681,0.6
0.4227,1.3695,0.6
0.42063,1.3709,0.6
0.41856,1.3723,0.6
0.41648,1.3737,0.6
0.4144,1.3751,0.6
0.41231,1.3765,0.6
0.41022,1.3779,0.6
0.40813,1.3792,0.6
0.40603,1.3806,0.6
0.40392,1.3819,0.6
0.40181,1.3833,0.6
0.3997,1.3846,0.6
0.39758,1.3859,0.6
0.39546,1.3873,0.6
0.39333,1.3886,0.6
