1.5607,1.0607,0.6
1.5607,1.0607,0.6
1.5571,1.0642,0.6
1.5536,1.0677,0.6
1.55,1.0712,0.6
1.5464,1.0747,0.6
1.5428,1.0782,0.6
1.5392,1.0817,0.6
1.5356,1.0851,0.6
1.532,1.0886,0.6
1.5284,1.092,0.6
1.5247,1.0954,0.6
1.5211,1.0988,0.6
1.5174,1.1022,0.6
1.5137,1.1056,0.6
1.51,1.109,0.6
1.5063,1.1123,0.6
1.5026,1.1157,0.6
1.4989,1.119,0.6
1.4952,1.1224,0.6
1.4914,1.1257,0.6
1.4876,1.129,0.6
1.4839,1.1322,0.6
1.4801,1.1355,0.6
1.4763,1.1388,0.6
1.4725,1.142,0.6
1.4687,1.1453,0.6
1.4649,1.1485,0.6
1.461,1.1517,0.6
1.4572,1.1549,0.6
1.4533,1.1581,0.6
1.4495,1.1613,0.6
1.4456,1.1644,0.6
1.4417,1.1676,0.6
1.4378,1.1707,0.6
1.4339,1.1738,0.6
1.43,1.1769,0.6
1.4261,1.18,0.6
1.4221,1.1831,0.6
1.4182,1.1862,0.6
1.4142,1.1892,0.6
1.4102,1.1922,0.6
1.4063,1.1953,0.6
1.4023,1.1983,0.6
1.3983,1.2013,0.6
1.3943,1.2043,0.6
1.3902,1.2073,0.6
1.3862,1.2102,0.6
1.3822,1.2132,0.6
1.3781,1.2161,0.6
1.3741,1.219,0.6
1.37,1.2219,0.6
1.3659,1.2248,0.6
1.3618,1.2277,0.6
1.3577,1.2306,0.6
1.3536,1.2334,0.6
1.3495,1.2363,0.6
1.3454,1.2391,0.6
1.3413,1.2419,0.6
1.3371,1.2447,0.6
1.333,1.2475,0.6
1.3288,1.2502,0.6
1.3246,1.253,0.6
1.3204,1.2557,0.6
1.3163,1.2585,0.6
1.3121,1.2612,0.6
1.3078,1.2639,0.6
1.3036,1.2666,0.6
1.2994,1.2692,0.6
1.2952,1.2719,0.6
1.2909,1.2745,0.6
1.2867,1.2772,0.6
1.2824,1.2798,0.6
1.2781,1.2824,0.6
1.2739,1.285,0.6
1.2696,1.2875,0.6
1.2653,1.2901,0.6
1.261,1.2926,0.6
1.2567,1.2952,0.6
1.2523,1.2977,0.6
1.248,1.3002,0.6
1.2437,1.3027,0.6
1.2393,1.3051,0.6
1.235,1.3076,0.6
1.2306,1.31,0.6
1.2262,1.3125,0.6
1.2219,1.3149,0.6
1.2175,1.3173,0.6
1.2131,1.3197,0.6
1.2087,1.322,0.6
1.2043,1.3244,0.6
1.1998,1.3267,0.6
1.1954,1.3291,0.6
1.191,1.3314,0.6
1.1865,1.3337,0.6
1.1821,1.3359,0.6
1.1776,1.3382,0.6
1.1732,1.3405,0.6
1.1687,1.3427,0.6
1.1642,1.3449,0.6
1.1597,1.3471,0.6
1.1552,1.3493,0.6
1.1507,1.3515,0.6
1.1462,1.3537,0.6
1.1417,1.3558,0.6
1.1372,1.3579,0.6
1.1327,1.3601,0.6
1.1281,1.3622,0.6
1.1236,1.3642,0.6
1.119,1.3663,0.6
1.1145,1.3684,0.6
1.1099,1.3704,0.6
1.1053,1.3724,0.6
1.1008,1.3744,0.6
1.0962,1.3764,0.6
1.0916,1.3784,0.6
1.087,1.3804,0.6
1.0824,1.3823,0.6
1.0778,1.3843,0.6
1.0731,1.3862,0.6
1.0685,1.3881,0.6
1.0639,1.39,0.6
1.0593,1.3918,0.6
1.0546,1.3937,0.6
1.05,1.3955,0.6
1.0453,1.3974,0.6
1.0406,1.3992,0.6
1.036,1.401,0.6
1.0313,1.4028,0.6
1.0266,1.4045,0.6
1.0219,1.4063,0.6
1.0173,1.408,0.6
1.0126,1.4097,0.6
1.0079,1.4114,0.6
1.0031,1.4131,0.6
0.99844,1.4148,0.6
0.99372,1.4164,0.6
0.98899,1.4181,0.6
0.98426,1.4197,0.6
0.97953,1.4213,0.6
0.97479,1.4229,0.6
0.97004,1.4245,0.6
0.96529,1.426,0.6
0.96054,1.4276,0.6
0.95578,1.4291,0.6
0.95101,1.4306,0.6
0.94624,1.4321,0.6
0.94146,1.4336,0.6
0.93668,1.435,0.6
0.9319,1.4365,0.6
0.9271,1.4379,0.6
0.92231,1.4393,0.6
0.91751,1.4407,0.6
0.9127,1.4421,0.6
0.9079,1.4435,0.6
0.90308,1.4448,0.6
0.89826,1.4462,0.6
0.89344,1.4475,0.6
0.88861,1.4488,0.6
0.88378,1.4501,0.6
0.87895,1.4513,0.6
0.87411,1.4526,0.6
0.86926,1.4538,0.6
0.86441,1.4551,0.6
0.85956,1.4563,0.6
0.85471,1.4575,0.6
0.84985,1.4586,0.6
0.84498,1.4598,0.6
0.84011,1.4609,0.6
0.83524,1.4621,0.6
0.83037,1.4632,0.6
0.82549,1.4643,0.6
0.8206,1.4653,0.6
0.81572,1.4664,0.6
0.81083,1.4674,0.6
0.80594,1.4685,0.6
0.80104,1.4695,0.6
0.79614,1.4705,0.6
0.79124,1.4715,0.6
0.78633,1.4724,0.6
0.78142,1.4734,0.6
0.77651,1.4743,0.6
0.77159,1.4752,0.6
0.76667,1.4761,0.6
0.76175,1.477,0.6
0.75683,1.4778,0.6
0.7519,1.4787,0.6
0.74697,1.4795,0.6
0.74203,1.4803,0.6
0.7371,1.4811,0.6
0.73216,1.4819,0.6
0.72722,1.4827,0.6
0.72228,1.4834,0.6
0.71733,1.4842,0.6
0.71238,1.4849,0.6
0.70743,1.4856,0.6
0.70248,1.4863,0.6
0.69752,1.4869,0.6
0.69256,1.4876,0.6
0.6876,1.4882,0.6
0.68264,1.4888,0.6
0.67768,1.4894,0.6
0.67271,1.49,0.6
0.66775,1.4906,0.6
0.66278,1.4911,0.6
0.6578,1.4917,0.6
0.65283,1.4922,0.6
0.64786,1.4927,0.6
0.64288,1.4932,0.6
0.6379,1.4936,0.6
0.63292,1.4941,0.6
0.62794,1.4945,0.6
0.62296,1.495,0.6
0.61798,1.4954,0.6
0.61299,1.4957,0.6
0.608,1.4961,0.6
0.60302,1.4965,0.6
0.59803,1.4968,0.6
0.59304,1.4971,0.6
0.58805,1.4974,0.6
0.58305,1.4977,0.6
0.57806,1.498,0.6
0.57307,1.4982,0.6
0.56807,1.4985,0.6
0.56308,1.4987,0.6
0.55808,1.4989,0.6
0.55309,1.4991,0.6
0.54809,1.4992,0.6
0.54309,1.4994,0.6
0.53809,1.4995,0.6
0.53309,1.4996,0.6
0.5281,1.4997,0.6
0.5231,1.4998,0.6
0.5181,1.4999,0.6
0.5131,1.4999,0.6
0.5081,1.5,0.6
0.5031,1.5,0.6
0.4981,1.5,0.6
0.4931,1.5,0.6
0.4881,1.5,0.6
0.4831,1.4999,0.6
0.4781,1.4998,0.6
0.4731,1.4998,0.6
0.4681,1.4997,0.6
0.4631,1.4995,0.6
0.4581,1.4994,0.6
0.4531,1.4993,0.6
0.44811,1.4991,0.6
0.44311,1.4989,0.6
0.43811,1.4987,0.6
0.43312,1.4985,0.6
0.42812,1.4983,0.6
0.42313,1.498,0.6
0.41814,1.4978,0.6
0.41315,1.4975,0.6
0.40815,1.4972,0.6
0.40316,1.4969,0.6
0.39818,1.4965,0.6
0.39319,1.4962,0.6
0.3882,1.4958,0.6
0.38322,1.4954,0.6
0.37823,1.495,0.6
0.37325,1.4946,0.6
0.36827,1.4942,0.6
0.36329,1.4938,0.6
0.35831,1.4933,0.6
0.35333,1.4928,0.6
0.34836,1.4923,0.6
0.34338,1.4918,0.6
0.33841,1.4913,0.6
0.33344,1.4907,0.6
0.32847,1.4902,0.6
0.32351,1.4896,0.6
0.31854,1.489,0.6
0.31358,1.4884,0.6
0.30862,1.4877,0.6
0.30366,1.4871,0.6
0.29871,1.4864,0.6
0.29375,1.4858,0.6
0.2888,1.4851,0.6
0.28385,1.4843,0.6
0.27891,1.4836,0.6
0.27396,1.4829,0.6
0.26902,1.4821,0.6
0.26408,1.4813,0.6
0.25914,1.4805,0.6
0.25421,1.4797,0.6
0.24928,1.4789,0.6
0.24435,1.4781,0.6
0.23943,1.4772,0.6
0.2345,1.4763,0.6
0.22958,1.4754,0.6
0.22467,1.4745,0.6
0.21975,1.4736,0.6
0.21484,1.4726,0.6
0.20994,1.4717,0.6
0.20503,1.4707,0.6
0.20013,1.4697,0.6
0.19523,1.4687,0.6
0.19034,1.4677,0.6
0.18545,1.4666,0.6
0.18056,1.4656,0.6
0.17568,1.4645,0.6
0.1708,1.4634,0.6
0.16592,1.4623,0.6
0.16105,1.4612,0.6
0.15618,1.4601,0.6
0.15132,1.4589,0.6
0.14646,1.4577,0.6
0.1416,1.4566,0.6
0.13674,1.4554,0.6
0.1319,1.4541,0.6
0.12705,1.4529,0.6
0.12221,1.4516,0.6
0.11737,1.4504,0.6
0.11254,1.4491,0.6
0.10771,1.4478,0.6
0.10289,1.4465,0.6
0.098069,1.4451,0.6
0.093254,1.4438,0.6
0.088444,1.4424,0.6
0.083638,1.4411,0.6
0.078837,1.4397,0.6
0.07404,1.4382,0.6
0.069249,1.4368,0.6
0.064462,1.4354,0.6
0.05968,1.4339,0.6
0.054902,1.4324,0.6
0.05013,1.4309,0.6
0.045363,1.4294,0.6
0.0406,1.4279,0.6
0.035843,1.4264,0.6
0.031091,1.4248,0.6
0.026344,1.4233,0.6
0.021603,1.4217,0.6
0.016867,1.4201,0.6
0.012136,1.4184,0.6
0.0074103,1.4168,0.6
0.0026904,1.4152,0.6
-0.0020241,1.4135,0.6
-0.0067329,1.4118,0.6
-0.011436,1.4101,0.6
-0.016134,1.4084,0.6
-0.020826,1.4067,0.6
-0.025512,1.4049,0.6
-0.030192,1.4032,0.6
-0.034866,1.4014,0.6
-0.039534,1.3996,0.6
-0.044197,1.3978,0.6
-0.048853,1.396,0.6
-0.053503,1.3941,0.6
-0.058147,1.3923,0.6
-0.062785,1.3904,0.6
-0.067417,1.3885,0.6
-0.072042,1.3866,0.6
-0.076661,1.3847,0.6
-0.081274,1.3828,0.6
-0.08588,1.3808,0.6
-0.090479,1.3789,0.6
-0.095072,1.3769,0.6
-0.099659,1.3749,0.6
-0.10424,1.3729,0.6
-0.10881,1.3709,0.6
-0.11338,1.3689,0.6
-0.11794,1.3668,0.6
-0.12249,1.3647,0.6
-0.12704,1.3627,0.6
-0.13157,1.3606,0.6
-0.13611,1.3584,0.6
-0.14063,1.3563,0.6
-0.14515,1.3542,0.6
-0.14966,1.352,0.6
-0.15416,1.3498,0.6
-0.15866,1.3477,0.6
-0.16315,1.3455,0.6
-0.16763,1.3432,0.6
-0.1721,1.341,0.6
-0.17657,1.3388,0.6
-0.18103,1.3365,0.6
-0.18548,1.3342,0.6
-0.18992,1.3319,0.6
-0.19436,1.3296,0.6
-0.19878,1.3273,0.6
-0.2032,1.325,0.6
-0.20762,1.3226,0.6
-0.21202,1.3202,0.6
-0.21642,1.3179,0.6
-0.22081,1.3155,0.6
-0.22519,1.3131,0.6
-0.22956,1.3106,0.6
-0.23393,1.3082,0.6
-0.23828,1.3057,0.6
-0.24263,1.3033,0.6
-0.24697,1.3008,0.6
-0.2513,1.2983,0.6
-0.25563,1.2958,0.6
-0.25994,1.2932,0.6
-0.26425,1.2907,0.6
-0.26855,1.2882,0.6
-0.27284,1.2856,0.6
-0.27712,1.283,0.6
-0.28139,1.2804,0.6
-0.28565,1.2778,0.6
-0.28991,1.2752,0.6
-0.29415,1.2725,0.6
-0.29839,1.2699,0.6
-0.30262,1.2672,0.6
-0.30684,1.2645,0.6
-0.31105,1.2618,0.6
-0.31525,1.2591,0.6
-0.31944,1.2564,0.6
-0.32363,1.2537,0.6
-0.3278,1.2509,0.6
-0.33197,1.2481,0.6
-0.33612,1.2454,0.6
-0.34027,1.2426,0.6
-0.34441,1.2397,0.6
-0.34853,1.2369,0.6
-0.35265,1.2341,0.6
-0.35676,1.2312,0.6
-0.36086,1.2284,0.6
-0.36495,1.2255,0.6
-0.36903,1.2226,0.6
-0.3731,1.2197,0.6
-0.37716,1.2168,0.6
-0.38121,1.2139,0.6
-0.38525,1.2109,0.6
-0.38929,1.208,0.6
-0.39331,1.205,0.6
-0.39732,1.202,0.6
-0.40132,1.199,0.6
-0.40531,1.196,0.6
-0.40929,1.193,0.6
-0.41327,1.1899,0.6
-0.41723,1.1869,0.6
-0.42118,1.1838,0.6
-0.42512,1.1807,0.6
-0.42905,1.1777,0.6
-0.43297,1.1745,0.6
-0.43688,1.1714,0.6
-0.44078,1.1683,0.6
-0.44467,1.1652,0.6
-0.44855,1.162,0.6
-0.45242,1.1588,0.6
-0.45627,1.1557,0.6
-0.46012,1.1525,0.6
-0.46396,1.1493,0.6
-0.46778,1.146,0.6
-0.4716,1.1428,0.6
-0.4754,1.1396,0.6
-0.47919,1.1363,0.6
-0.48298,1.133,0.6
-0.48675,1.1297,0.6
-0.49051,1.1265,0.6
-0.49426,1.1231,0.6
